time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city
2023-03-09,45.1,50.9,83,37.4,21.3,44.8,2023-03-09,12.241666666666667,Sacramento
2023-03-10,57.5,60.5,77,38.8,7.9,53.7,2023-03-10,5.133333333333334,Sacramento
2023-03-11,56.2,56.8,88,11.0,5.1,50.6,2023-03-11,14.979166666666666,Sacramento
2023-03-12,58.3,62.1,89,21.7,17.6,54.8,2023-03-12,5.029166666666667,Sacramento
2023-03-13,61.1,64.3,85,19.3,9.1,56.8,2023-03-13,5.708333333333333,Sacramento
2023-03-14,53.6,60.5,88,42.5,23.6,54.9,2023-03-14,5.8875,Sacramento
2023-03-15,58.9,62.8,77,14.5,0.0,49.2,2023-03-15,8.029166666666667,Sacramento
2023-03-16,61.3,63.1,73,9.7,0.0,49.5,2023-03-16,14.3125,Sacramento
2023-03-17,64.1,66.0,75,13.5,0.0,52.5,2023-03-17,17.666666666666668,Sacramento
2023-03-18,66.7,66.5,77,11.6,0.0,53.9,2023-03-18,21.52916666666667,Sacramento
2023-03-19,52.6,57.1,84,23.1,18.8,54.0,2023-03-19,10.729166666666666,Sacramento
2023-03-20,55.1,59.0,79,17.0,0.0,51.6,2023-03-20,5.075,Sacramento
2023-03-21,49.3,53.2,87,31.1,16.5,48.3,2023-03-21,8.8125,Sacramento
2023-03-22,52.8,56.5,84,25.1,6.7,49.8,2023-03-22,3.8708333333333336,Sacramento
2023-03-23,56.8,60.8,76,14.8,5.0,51.3,2023-03-23,6.358333333333333,Sacramento
2023-03-24,53.3,57.6,57,13.8,0.0,48.5,2023-03-24,5.379166666666666,Sacramento
2023-03-25,51.2,58.5,55,20.9,0.0,47.9,2023-03-25,5.958333333333333,Sacramento
2023-03-26,50.6,57.2,53,17.5,0.0,46.4,2023-03-26,8.333333333333334,Sacramento
2023-03-27,57.1,61.6,65,13.4,0.0,46.8,2023-03-27,27.80416666666667,Sacramento
2023-03-28,44.6,49.3,79,29.3,16.4,46.5,2023-03-28,10.795833333333334,Sacramento
2023-03-29,43.9,50.5,88,23.2,10.7,44.8,2023-03-29,8.341666666666667,Sacramento
2023-03-30,55.1,58.8,77,12.6,0.0,48.9,2023-03-30,8.708333333333334,Sacramento
2023-03-31,54.4,58.9,76,11.6,0.0,49.2,2023-03-31,8.75,Sacramento
2023-04-01,63.4,64.5,78,13.8,0.0,50.6,2023-04-01,9.308333333333334,Sacramento
2023-04-02,58.1,61.0,72,20.4,0.1,53.0,2023-04-02,5.566666666666666,Sacramento
2023-04-03,47.9,56.4,56,24.3,0.6,46.8,2023-04-03,2.920833333333333,Sacramento
2023-04-04,52.0,57.5,60,14.3,0.0,46.0,2023-04-04,4.658333333333333,Sacramento
2023-04-05,60.5,61.2,74,9.4,0.0,47.7,2023-04-05,12.066666666666668,Sacramento
2023-04-06,62.9,64.3,75,11.1,0.3,52.0,2023-04-06,14.991666666666667,Sacramento
2023-04-07,56.5,57.4,85,11.5,9.1,52.9,2023-04-07,15.6625,Sacramento
2023-04-08,63.8,66.6,67,8.8,0.0,55.2,2023-04-08,12.866666666666667,Sacramento
2023-04-09,73.7,73.6,70,10.3,0.0,58.0,2023-04-09,11.016666666666666,Sacramento
2023-04-10,78.0,77.3,74,18.4,0.0,61.5,2023-04-10,14.645833333333334,Sacramento
2023-04-11,73.7,72.6,75,17.8,0.0,60.2,2023-04-11,4.854166666666667,Sacramento
2023-04-12,61.4,65.0,69,15.1,0.1,52.9,2023-04-12,5.758333333333333,Sacramento
2023-04-13,60.7,65.9,41,23.4,0.0,54.6,2023-04-13,5.3,Sacramento
2023-04-14,66.7,67.4,72,10.3,0.0,54.3,2023-04-14,9.125,Sacramento
2023-04-15,68.7,69.0,73,13.2,0.0,55.5,2023-04-15,7.4875,Sacramento
2023-04-16,65.5,67.9,69,13.1,0.0,55.0,2023-04-16,6.620833333333334,Sacramento
2023-04-17,58.4,62.4,72,19.6,0.0,53.1,2023-04-17,6.670833333333333,Sacramento
2023-04-18,58.9,61.9,59,17.4,0.7,51.8,2023-04-18,5.658333333333334,Sacramento
2023-04-19,60.8,63.3,61,11.7,0.0,51.2,2023-04-19,6.325,Sacramento
2023-04-20,67.7,71.3,54,13.4,0.0,56.3,2023-04-20,10.9125,Sacramento
2023-04-21,79.2,81.9,54,19.1,0.0,64.2,2023-04-21,8.558333333333334,Sacramento
2023-04-22,81.8,83.5,52,15.6,0.0,68.2,2023-04-22,8.575000000000001,Sacramento
2023-04-23,82.3,81.0,65,18.6,0.0,65.4,2023-04-23,7.645833333333333,Sacramento
2023-04-24,81.5,80.1,61,13.2,0.0,64.6,2023-04-24,10.0875,Sacramento
2023-04-25,79.7,85.2,51,19.5,0.0,66.4,2023-04-25,9.195833333333333,Sacramento
2023-04-26,86.1,85.8,51,8.7,0.0,67.7,2023-04-26,14.775,Sacramento
2023-04-27,90.2,89.7,51,9.1,0.0,71.8,2023-04-27,18.479166666666668,Sacramento
2023-04-28,91.3,89.6,52,11.1,0.0,72.0,2023-04-28,12.841666666666667,Sacramento
2023-04-29,88.1,87.5,52,14.3,0.0,69.1,2023-04-29,12.429166666666667,Sacramento
2023-04-30,76.1,77.4,61,23.5,0.0,62.1,2023-04-30,4.345833333333333,Sacramento
2023-05-01,55.9,62.1,65,19.1,0.0,55.0,2023-05-01,4.520833333333333,Sacramento
2023-05-02,60.9,64.1,70,19.4,2.1,53.9,2023-05-02,4.866666666666666,Sacramento
2023-05-03,58.9,64.6,64,13.4,0.1,55.3,2023-05-03,6.745833333333334,Sacramento
2023-05-04,59.8,61.1,82,9.2,8.7,54.4,2023-05-04,7.858333333333333,Sacramento
2023-05-05,60.2,65.2,72,18.6,2.3,55.7,2023-05-05,7.708333333333333,Sacramento
2023-05-06,61.0,64.6,78,16.9,17.6,55.6,2023-05-06,5.658333333333334,Sacramento
2023-05-07,63.8,67.6,67,15.3,0.0,57.2,2023-05-07,7.541666666666667,Sacramento
2023-05-08,62.8,67.0,68,20.7,0.9,56.5,2023-05-08,6.8875,Sacramento
2023-05-09,72.8,73.0,65,15.3,0.0,59.3,2023-05-09,7.4375,Sacramento
2023-05-10,68.7,70.4,68,17.6,0.0,59.0,2023-05-10,5.05,Sacramento
2023-05-11,78.6,77.4,68,15.4,0.0,61.3,2023-05-11,6.6375,Sacramento
2023-05-12,88.8,85.8,65,13.6,0.0,67.2,2023-05-12,9.220833333333333,Sacramento
2023-05-13,93.9,93.3,56,13.6,0.0,73.2,2023-05-13,11.2875,Sacramento
2023-05-14,90.5,90.1,52,18.9,0.0,73.3,2023-05-14,14.054166666666667,Sacramento
2023-05-15,89.5,88.2,53,14.9,0.0,71.3,2023-05-15,11.9375,Sacramento
2023-05-16,96.0,96.4,51,11.5,0.0,74.7,2023-05-16,11.704166666666666,Sacramento
2023-05-17,94.8,93.5,51,16.1,0.0,74.2,2023-05-17,10.6,Sacramento
2023-05-18,91.6,90.1,59,15.9,0.0,70.1,2023-05-18,8.695833333333333,Sacramento
2023-05-19,89.2,88.3,59,16.4,0.0,70.1,2023-05-19,6.258333333333333,Sacramento
2023-05-20,81.8,81.9,64,16.6,0.0,66.4,2023-05-20,5.441666666666666,Sacramento
2023-05-21,91.8,89.9,64,13.2,0.0,69.3,2023-05-21,7.2375,Sacramento
2023-05-22,95.1,92.8,59,16.9,0.0,72.7,2023-05-22,9.875,Sacramento
2023-05-23,81.2,82.0,58,18.3,0.0,66.9,2023-05-23,8.5,Sacramento
2023-05-24,78.0,78.8,61,16.6,0.0,64.0,2023-05-24,8.4125,Sacramento
2023-05-25,77.9,78.7,63,18.4,0.0,63.8,2023-05-25,10.120833333333334,Sacramento
2023-05-26,77.2,77.6,65,16.3,0.5,64.0,2023-05-26,8.429166666666667,Sacramento
2023-05-27,79.4,79.6,65,16.7,0.0,64.3,2023-05-27,7.604166666666667,Sacramento
2023-05-28,77.9,77.6,68,15.7,0.0,64.1,2023-05-28,8.133333333333333,Sacramento
2023-05-29,76.9,78.4,64,20.7,0.0,64.6,2023-05-29,6.875,Sacramento
2023-05-30,76.7,77.5,63,19.2,0.0,64.8,2023-05-30,4.591666666666667,Sacramento
2023-05-31,79.6,79.3,63,15.0,0.0,64.5,2023-05-31,7.2,Sacramento
2023-06-01,83.8,82.9,60,14.5,0.0,66.4,2023-06-01,8.075000000000001,Sacramento
2023-06-02,89.9,88.8,57,16.9,0.0,69.9,2023-06-02,8.254166666666666,Sacramento
2023-06-03,94.2,92.8,51,12.7,0.0,73.6,2023-06-03,8.804166666666665,Sacramento
2023-06-04,97.1,95.2,47,16.3,0.0,76.5,2023-06-04,9.325000000000001,Sacramento
2023-06-05,89.5,87.9,56,25.0,0.0,70.8,2023-06-05,8.9375,Sacramento
2023-06-06,79.9,80.0,62,20.2,0.2,66.7,2023-06-06,8.479166666666666,Sacramento
2023-06-07,74.8,76.7,63,17.0,0.0,66.5,2023-06-07,4.929166666666666,Sacramento
2023-06-08,83.6,83.8,57,14.8,0.0,69.7,2023-06-08,5.3500000000000005,Sacramento
2023-06-09,79.6,81.4,57,18.0,0.0,67.5,2023-06-09,5.329166666666667,Sacramento
2023-06-10,81.7,82.5,60,15.3,0.0,66.4,2023-06-10,8.241666666666667,Sacramento
2023-06-11,83.0,83.3,62,18.2,0.0,67.8,2023-06-11,8.808333333333334,Sacramento
2023-06-12,79.6,80.1,62,18.1,0.6,67.2,2023-06-12,7.983333333333333,Sacramento
2023-06-13,85.9,84.7,62,17.4,0.0,69.3,2023-06-13,6.266666666666667,Sacramento
2023-06-14,90.2,88.2,61,16.4,0.0,71.0,2023-06-14,8.583333333333334,Sacramento
2023-06-15,95.5,93.3,56,21.1,0.0,72.1,2023-06-15,10.025,Sacramento
2023-06-16,92.2,91.9,57,20.7,0.0,72.7,2023-06-16,11.541666666666666,Sacramento
2023-06-17,87.2,88.4,61,19.9,0.0,70.9,2023-06-17,10.583333333333334,Sacramento
2023-06-18,85.8,86.0,50,22.6,0.0,71.4,2023-06-18,4.875,Sacramento
2023-06-19,77.5,80.7,45,18.4,0.0,65.4,2023-06-19,2.5208333333333335,Sacramento
2023-06-20,78.2,80.4,38,15.8,0.0,66.8,2023-06-20,4.533333333333333,Sacramento
2023-06-21,84.6,87.5,46,18.1,0.0,69.8,2023-06-21,5.7124999999999995,Sacramento
2023-06-22,79.5,81.4,59,20.5,0.0,65.8,2023-06-22,5.695833333333333,Sacramento
2023-06-23,79.8,80.4,59,15.3,0.0,66.6,2023-06-23,8.595833333333333,Sacramento
2023-06-24,81.9,83.5,58,18.6,0.0,67.6,2023-06-24,10.004166666666666,Sacramento
2023-06-25,81.8,82.5,62,17.8,0.0,66.2,2023-06-25,9.308333333333334,Sacramento
2023-06-26,85.5,86.1,61,16.6,0.0,67.6,2023-06-26,8.070833333333333,Sacramento
2023-06-27,87.7,88.2,57,17.7,0.0,69.7,2023-06-27,6.2,Sacramento
2023-06-28,92.3,90.7,56,17.9,0.0,71.0,2023-06-28,7.033333333333334,Sacramento
2023-06-29,102.5,103.5,48,15.8,0.0,78.4,2023-06-29,9.35,Sacramento
2023-06-30,108.0,104.5,39,11.6,0.0,84.0,2023-06-30,11.666666666666666,Sacramento
2023-07-01,109.5,109.7,32,13.8,0.0,88.5,2023-07-01,11.183333333333332,Sacramento
2023-07-02,109.5,110.6,28,13.9,0.0,91.2,2023-07-02,12.654166666666667,Sacramento
2023-07-03,95.5,96.7,40,21.3,0.0,79.7,2023-07-03,10.054166666666667,Sacramento
2023-07-04,92.5,93.9,52,16.4,0.0,73.1,2023-07-04,9.075000000000001,Sacramento
2023-07-05,88.9,90.2,55,17.3,0.0,71.4,2023-07-05,8.104166666666666,Sacramento
2023-07-06,88.2,89.2,59,17.3,0.0,70.1,2023-07-06,9.333333333333334,Sacramento
2023-07-07,86.4,87.4,60,18.2,0.0,68.3,2023-07-07,7.370833333333334,Sacramento
2023-07-08,86.2,86.8,56,18.4,0.0,68.5,2023-07-08,5.604166666666667,Sacramento
2023-07-09,80.8,82.8,60,17.8,0.0,66.0,2023-07-09,4.116666666666666,Sacramento
2023-07-10,92.4,92.4,56,15.9,0.0,71.8,2023-07-10,5.3,Sacramento
2023-07-11,98.4,99.0,41,12.8,0.0,79.0,2023-07-11,9.633333333333333,Sacramento
2023-07-12,94.1,96.4,42,13.9,0.0,77.5,2023-07-12,8.808333333333334,Sacramento
2023-07-13,101.1,100.1,45,14.4,0.0,79.1,2023-07-13,8.041666666666666,Sacramento
2023-07-14,105.9,105.5,41,15.6,0.0,83.1,2023-07-14,8.933333333333334,Sacramento
2023-07-15,110.0,107.9,40,11.1,0.0,85.7,2023-07-15,10.266666666666667,Sacramento
2023-07-16,112.3,111.4,37,17.2,0.0,89.1,2023-07-16,12.683333333333332,Sacramento
2023-07-17,104.3,104.6,35,18.5,0.0,84.9,2023-07-17,10.1625,Sacramento
2023-07-18,92.9,95.3,45,18.8,0.0,77.4,2023-07-18,10.283333333333333,Sacramento
2023-07-19,98.0,98.3,49,13.7,0.0,76.3,2023-07-19,12.404166666666667,Sacramento
2023-07-20,104.5,104.5,45,13.4,0.0,80.3,2023-07-20,13.666666666666666,Sacramento
2023-07-21,109.3,109.8,36,14.9,0.0,86.8,2023-07-21,13.433333333333332,Sacramento
2023-07-22,109.4,110.8,30,12.5,0.0,88.9,2023-07-22,13.641666666666666,Sacramento
2023-07-23,103.0,105.3,34,18.5,0.0,84.8,2023-07-23,11.854166666666666,Sacramento
2023-07-24,94.8,97.3,44,18.0,0.0,76.9,2023-07-24,8.733333333333333,Sacramento
2023-07-25,101.0,100.9,42,13.5,0.0,80.6,2023-07-25,9.200000000000001,Sacramento
2023-07-26,94.9,96.4,46,17.7,0.0,78.5,2023-07-26,7.495833333333334,Sacramento
2023-07-27,91.3,93.8,50,17.0,0.0,74.3,2023-07-27,7.170833333333333,Sacramento
2023-07-28,94.6,97.3,43,14.5,0.0,76.5,2023-07-28,6.591666666666666,Sacramento
2023-07-29,93.6,97.4,39,15.4,0.0,77.5,2023-07-29,6.179166666666667,Sacramento
2023-07-30,97.6,99.4,37,16.0,0.0,78.7,2023-07-30,6.325,Sacramento
2023-07-31,97.5,99.1,42,14.2,0.0,78.2,2023-07-31,6.670833333333333,Sacramento
2023-08-01,90.2,92.5,50,17.9,0.0,74.3,2023-08-01,7.804166666666667,Sacramento
2023-08-02,88.4,89.6,57,18.3,0.0,71.1,2023-08-02,6.845833333333334,Sacramento
2023-08-03,87.1,87.3,60,17.1,0.0,70.0,2023-08-03,7.6125,Sacramento
2023-08-04,96.5,95.7,57,15.1,0.0,75.3,2023-08-04,9.958333333333334,Sacramento
2023-08-05,102.6,102.7,45,18.6,0.0,80.9,2023-08-05,9.862499999999999,Sacramento
2023-08-06,102.8,107.4,33,16.6,0.0,86.8,2023-08-06,7.745833333333334,Sacramento
2023-08-07,104.8,105.1,36,19.7,0.0,85.4,2023-08-07,11.179166666666667,Sacramento
2023-08-08,87.1,87.2,57,18.3,0.0,73.1,2023-08-08,7.670833333333333,Sacramento
2023-08-09,90.3,90.5,58,15.0,0.0,73.5,2023-08-09,7.429166666666667,Sacramento
2023-08-10,94.0,94.4,58,16.9,0.0,74.3,2023-08-10,7.070833333333333,Sacramento
2023-08-11,91.6,92.1,57,13.4,0.0,73.9,2023-08-11,6.529166666666666,Sacramento
2023-08-12,98.5,98.2,48,14.5,0.0,78.6,2023-08-12,7.929166666666667,Sacramento
2023-08-13,100.7,100.7,42,15.8,0.0,82.3,2023-08-13,9.383333333333333,Sacramento
2023-08-14,104.0,102.0,36,10.1,0.0,85.6,2023-08-14,11.4375,Sacramento
2023-08-15,110.5,108.6,39,13.5,0.0,88.6,2023-08-15,13.758333333333333,Sacramento
2023-08-16,110.1,109.0,41,18.1,0.0,86.8,2023-08-16,11.404166666666667,Sacramento
2023-08-17,105.6,105.1,43,19.2,0.0,85.3,2023-08-17,12.870833333333332,Sacramento
2023-08-18,94.0,93.9,57,15.7,0.0,76.3,2023-08-18,12.058333333333332,Sacramento
2023-08-19,97.0,97.9,54,16.9,0.0,77.7,2023-08-19,12.920833333333334,Sacramento
2023-08-20,92.7,94.8,46,19.1,0.2,80.2,2023-08-20,16.55,Sacramento
2023-08-21,87.9,87.5,58,24.3,5.1,77.7,2023-08-21,17.325,Sacramento
2023-08-22,93.4,91.3,59,10.5,0.0,77.7,2023-08-22,11.6625,Sacramento
2023-08-23,99.2,98.3,42,8.1,0.0,83.2,2023-08-23,6.679166666666667,Sacramento
2023-08-24,100.5,99.5,41,19.0,0.0,83.0,2023-08-24,8.3125,Sacramento
2023-08-25,93.4,93.9,54,12.9,0.0,75.8,2023-08-25,10.045833333333333,Sacramento
2023-08-26,96.1,96.6,50,14.0,0.0,75.9,2023-08-26,8.720833333333333,Sacramento
2023-08-27,95.7,96.8,46,9.4,0.0,76.2,2023-08-27,8.575000000000001,Sacramento
2023-08-28,99.6,100.7,43,14.7,0.0,79.6,2023-08-28,7.291666666666667,Sacramento
2023-08-29,94.9,97.2,40,12.2,0.0,77.9,2023-08-29,8.174999999999999,Sacramento
2023-08-30,98.7,100.6,25,12.8,0.0,82.1,2023-08-30,17.783333333333335,Sacramento
2023-08-31,94.1,96.0,38,18.8,0.0,78.8,2023-08-31,21.3875,Sacramento
2023-09-01,75.6,79.2,66,22.8,0.6,68.7,2023-09-01,5.591666666666666,Sacramento
2023-09-02,77.0,78.4,67,13.3,1.6,68.9,2023-09-02,6.608333333333333,Sacramento
2023-09-03,81.2,82.4,62,19.1,2.4,71.3,2023-09-03,4.579166666666667,Sacramento
2023-09-04,89.3,89.2,61,14.0,0.0,72.5,2023-09-04,6.395833333333333,Sacramento
2023-09-05,92.8,91.6,52,12.4,0.0,74.6,2023-09-05,7.391666666666667,Sacramento
2023-09-06,89.0,90.7,49,13.2,0.0,74.0,2023-09-06,8.25,Sacramento
2023-09-07,90.7,91.8,51,13.5,0.0,73.9,2023-09-07,7.8,Sacramento
2023-09-08,93.5,94.1,43,11.3,0.0,76.4,2023-09-08,8.3,Sacramento
2023-09-09,91.2,93.2,42,12.5,0.0,76.2,2023-09-09,7.029166666666666,Sacramento
2023-09-10,92.9,94.9,44,11.4,0.0,74.8,2023-09-10,8.220833333333333,Sacramento
2023-09-11,94.0,95.6,46,15.3,0.0,76.0,2023-09-11,7.6499999999999995,Sacramento
2023-09-12,92.9,92.8,58,13.4,0.0,73.5,2023-09-12,6.429166666666667,Sacramento
2023-09-13,94.3,94.1,54,14.9,0.0,75.1,2023-09-13,10.0,Sacramento
2023-09-14,93.3,92.8,57,16.9,0.0,74.8,2023-09-14,10.704166666666666,Sacramento
2023-09-15,91.3,90.9,64,14.7,0.0,72.6,2023-09-15,10.1,Sacramento
2023-09-16,87.4,87.6,64,16.6,0.0,70.9,2023-09-16,9.945833333333333,Sacramento
2023-09-17,83.7,83.9,65,18.6,0.0,69.7,2023-09-17,4.45,Sacramento
2023-09-18,86.0,85.6,61,17.1,0.0,70.7,2023-09-18,4.583333333333333,Sacramento
2023-09-19,85.0,85.1,61,13.4,0.0,70.1,2023-09-19,10.904166666666667,Sacramento
2023-09-20,85.9,85.5,64,16.8,0.0,69.0,2023-09-20,13.7125,Sacramento
2023-09-21,81.4,84.4,52,14.7,0.0,68.9,2023-09-21,9.991666666666667,Sacramento
2023-09-22,82.1,82.9,60,10.2,0.0,67.1,2023-09-22,13.604166666666666,Sacramento
2023-09-23,80.2,82.0,58,12.7,0.0,66.6,2023-09-23,11.583333333333334,Sacramento
2023-09-24,78.4,81.1,60,16.1,0.0,66.1,2023-09-24,8.450000000000001,Sacramento
2023-09-25,77.9,79.4,66,15.9,0.0,66.1,2023-09-25,4.3625,Sacramento
2023-09-26,82.6,82.8,57,7.6,0.0,70.7,2023-09-26,5.945833333333333,Sacramento
2023-09-27,83.1,86.5,54,12.1,0.0,70.7,2023-09-27,3.975,Sacramento
2023-09-28,81.8,87.4,55,12.8,0.0,69.9,2023-09-28,6.445833333333333,Sacramento
2023-09-29,80.1,82.7,63,23.6,0.1,66.9,2023-09-29,4.583333333333333,Sacramento
2023-09-30,69.1,69.6,79,13.0,0.8,62.8,2023-09-30,4.804166666666666,Sacramento
2023-10-01,74.0,75.7,68,11.7,0.0,64.2,2023-10-01,8.237499999999999,Sacramento
2023-10-02,75.5,78.9,55,10.7,0.0,65.2,2023-10-02,8.700000000000001,Sacramento
2023-10-03,80.0,82.4,56,9.9,0.0,67.3,2023-10-03,8.204166666666667,Sacramento
2023-10-04,87.8,89.7,50,10.1,0.0,72.2,2023-10-04,6.9624999999999995,Sacramento
2023-10-05,90.1,91.8,48,10.7,0.0,74.7,2023-10-05,8.066666666666666,Sacramento
2023-10-06,92.0,93.6,47,8.3,0.0,75.5,2023-10-06,9.995833333333334,Sacramento
2023-10-07,93.6,95.1,49,9.5,0.0,75.5,2023-10-07,12.200000000000001,Sacramento
2023-10-08,90.5,92.3,43,12.1,0.0,75.1,2023-10-08,8.65,Sacramento
2023-10-09,71.2,72.6,67,13.1,1.0,65.2,2023-10-09,4.6499999999999995,Sacramento
2023-10-10,70.4,74.8,74,17.6,1.8,65.5,2023-10-10,3.3625000000000003,Sacramento
2023-10-11,67.0,74.2,58,17.6,0.0,62.9,2023-10-11,4.1375,Sacramento
2023-10-12,75.7,80.7,42,15.5,0.0,65.0,2023-10-12,3.6916666666666664,Sacramento
2023-10-13,75.3,79.6,47,9.9,0.0,65.4,2023-10-13,10.016666666666667,Sacramento
2023-10-14,77.8,80.1,51,11.3,0.0,68.7,2023-10-14,7.495833333333334,Sacramento
2023-10-15,80.7,83.9,54,8.4,0.0,68.2,2023-10-15,9.395833333333334,Sacramento
2023-10-16,79.3,81.2,63,10.8,0.0,67.2,2023-10-16,9.3375,Sacramento
2023-10-17,82.9,85.9,54,11.3,0.0,70.3,2023-10-17,6.295833333333333,Sacramento
2023-10-18,86.8,87.0,57,7.3,0.0,71.1,2023-10-18,11.666666666666666,Sacramento
2023-10-19,89.1,91.5,47,7.9,0.0,73.4,2023-10-19,13.174999999999999,Sacramento
2023-10-20,83.7,85.4,62,10.8,0.0,68.6,2023-10-20,12.683333333333332,Sacramento
2023-10-21,75.3,77.9,62,14.2,0.0,65.8,2023-10-21,7.416666666666667,Sacramento
2023-10-22,66.7,66.7,86,13.1,13.2,60.8,2023-10-22,5.6125,Sacramento
2023-10-23,77.5,77.8,79,10.5,0.0,64.1,2023-10-23,6.116666666666667,Sacramento
2023-10-24,74.4,74.1,81,13.4,0.0,62.5,2023-10-24,12.0375,Sacramento
2023-10-25,66.2,68.1,74,17.9,0.0,58.9,2023-10-25,4.945833333333334,Sacramento
2023-10-26,61.6,67.2,66,12.3,0.0,54.7,2023-10-26,4.3,Sacramento
2023-10-27,62.5,66.0,66,9.1,0.0,52.8,2023-10-27,6.7250000000000005,Sacramento
2023-10-28,58.7,68.9,54,24.1,0.0,54.2,2023-10-28,5.466666666666666,Sacramento
2023-10-29,70.4,71.4,34,25.2,0.0,57.4,2023-10-29,3.841666666666667,Sacramento
2023-10-30,66.5,68.6,56,9.9,0.0,53.6,2023-10-30,6.5249999999999995,Sacramento
2023-10-31,67.1,70.0,61,9.0,0.0,54.2,2023-10-31,10.533333333333333,Sacramento
2023-11-01,70.2,71.3,60,8.7,0.0,56.6,2023-11-01,14.075000000000001,Sacramento
2023-11-02,70.1,71.7,63,9.9,0.0,58.1,2023-11-02,24.52916666666667,Sacramento
2023-11-03,74.2,74.8,59,9.8,0.0,60.2,2023-11-03,10.35,Sacramento
2023-11-04,76.7,78.3,67,11.0,0.0,64.1,2023-11-04,9.441666666666666,Sacramento
2023-11-05,71.1,71.7,84,17.0,1.8,62.3,2023-11-05,5.916666666666667,Sacramento
2023-11-06,66.0,69.0,79,18.4,4.0,61.7,2023-11-06,4.479166666666667,Sacramento
2023-11-07,60.8,65.1,77,12.2,0.0,55.1,2023-11-07,6.595833333333332,Sacramento
2023-11-08,63.3,69.2,49,16.4,0.0,56.0,2023-11-08,5.133333333333334,Sacramento
2023-11-09,59.6,62.1,62,9.4,0.0,51.8,2023-11-09,11.833333333333334,Sacramento
2023-11-10,61.5,65.8,66,11.2,0.0,52.6,2023-11-10,13.600000000000001,Sacramento
2023-11-11,65.2,67.9,61,7.7,0.0,55.3,2023-11-11,9.166666666666666,Sacramento
2023-11-12,66.3,68.5,72,9.9,0.0,54.2,2023-11-12,13.954166666666666,Sacramento
2023-11-13,65.5,66.3,81,8.7,0.0,55.7,2023-11-13,13.575000000000001,Sacramento
2023-11-14,64.9,67.7,67,10.7,0.0,55.9,2023-11-14,12.708333333333334,Sacramento
2023-11-15,61.1,64.8,75,15.0,0.8,53.6,2023-11-15,18.308333333333334,Sacramento
2023-11-16,68.9,68.9,83,11.6,1.8,58.4,2023-11-16,8.4125,Sacramento
2023-11-17,69.0,68.9,84,8.3,0.9,58.0,2023-11-17,8.733333333333333,Sacramento
2023-11-18,59.5,62.7,86,22.3,19.7,58.4,2023-11-18,4.645833333333333,Sacramento
2023-11-19,54.6,61.7,60,23.5,0.0,53.4,2023-11-19,3.5375,Sacramento
2023-11-20,57.1,61.6,52,26.3,0.0,52.0,2023-11-20,3.5625,Sacramento
2023-11-21,59.6,63.0,76,10.8,0.0,48.5,2023-11-21,7.045833333333333,Sacramento
2023-11-22,59.8,62.2,75,9.7,0.0,49.8,2023-11-22,7.283333333333334,Sacramento
2023-11-23,62.7,68.8,63,24.2,0.0,54.5,2023-11-23,6.4125000000000005,Sacramento
2023-11-24,52.1,60.1,40,22.5,0.0,50.6,2023-11-24,4.145833333333333,Sacramento
2023-11-25,54.2,60.8,57,10.1,0.0,46.3,2023-11-25,4.208333333333333,Sacramento
2023-11-26,54.5,59.9,66,9.8,0.0,44.3,2023-11-26,6.075,Sacramento
2023-11-27,53.9,58.6,71,11.1,0.0,43.7,2023-11-27,9.775,Sacramento
2023-11-28,55.2,59.5,70,8.3,0.0,44.4,2023-11-28,13.395833333333334,Sacramento
2023-11-29,54.2,59.2,72,9.0,0.9,46.2,2023-11-29,11.108333333333334,Sacramento
2023-11-30,58.7,61.9,75,10.2,0.0,48.7,2023-11-30,9.2875,Sacramento
2023-12-01,55.3,59.8,77,9.8,0.1,48.7,2023-12-01,6.245833333333334,Sacramento
2023-12-02,56.6,60.1,82,14.6,0.3,54.0,2023-12-02,7.216666666666666,Sacramento
2023-12-03,64.9,66.1,79,13.4,0.0,57.5,2023-12-03,8.966666666666667,Sacramento
2023-12-04,63.1,63.8,87,8.8,0.0,51.9,2023-12-04,9.883333333333333,Sacramento
2023-12-05,62.7,63.9,81,9.4,0.0,52.8,2023-12-05,16.595833333333335,Sacramento
2023-12-06,55.3,59.3,89,17.4,6.7,51.6,2023-12-06,11.929166666666667,Sacramento
2023-12-07,53.3,56.2,92,13.5,1.0,49.3,2023-12-07,6.366666666666667,Sacramento
2023-12-08,49.4,58.4,73,19.5,0.0,47.9,2023-12-08,5.0249999999999995,Sacramento
2023-12-09,52.0,55.2,67,13.0,0.0,44.1,2023-12-09,5.279166666666667,Sacramento
2023-12-10,52.2,56.8,76,9.6,0.0,43.7,2023-12-10,10.458333333333334,Sacramento
2023-12-11,54.8,58.4,75,10.1,0.0,43.2,2023-12-11,12.387500000000001,Sacramento
2023-12-12,56.2,60.0,76,9.4,0.0,44.7,2023-12-12,8.979166666666666,Sacramento
2023-12-13,56.8,60.4,73,10.4,0.0,45.8,2023-12-13,10.129166666666666,Sacramento
2023-12-14,54.3,59.1,73,10.1,0.0,44.9,2023-12-14,14.125,Sacramento
2023-12-15,55.9,60.3,74,10.5,0.0,44.8,2023-12-15,22.579166666666666,Sacramento
