time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city
2025-05-04,54.4,58.7,66,13.4,0.5,51.6,2025-05-04,7.4375,Seattle
2025-05-05,60.9,64.7,61,14.0,0.0,54.9,2025-05-05,10.241666666666667,Seattle
2025-05-06,73.7,75.7,58,12.8,0.0,60.8,2025-05-06,11.200000000000001,Seattle
2025-05-07,58.7,63.2,68,17.3,0.0,56.5,2025-05-07,7.954166666666667,Seattle
2025-05-08,56.4,59.8,59,13.8,0.0,53.1,2025-05-08,6.020833333333333,Seattle
2025-05-09,64.0,67.1,57,15.2,0.0,56.4,2025-05-09,12.137500000000001,Seattle
2025-05-10,57.0,62.6,57,17.1,0.2,56.3,2025-05-10,13.754166666666668,Seattle
2025-05-11,56.6,60.9,70,16.6,3.3,54.7,2025-05-11,8.591666666666667,Seattle
2025-05-12,59.7,64.0,66,11.4,0.8,56.1,2025-05-12,10.745833333333332,Seattle
2025-05-13,60.8,64.3,72,15.0,0.0,55.8,2025-05-13,7.291666666666667,Seattle
2025-05-14,58.6,61.6,72,14.8,0.9,54.1,2025-05-14,7.158333333333334,Seattle
2025-05-15,50.4,56.2,71,15.1,2.2,51.6,2025-05-15,7.8125,Seattle
2025-05-16,55.4,58.1,81,15.9,2.8,53.1,2025-05-16,7.620833333333334,Seattle
2025-05-17,57.1,57.4,88,17.9,11.2,53.6,2025-05-17,9.870833333333334,Seattle
2025-05-18,59.5,60.7,69,14.6,1.0,53.1,2025-05-18,4.1625000000000005,Seattle
2025-05-19,52.0,58.6,77,26.3,8.3,53.0,2025-05-19,5.783333333333334,Seattle
2025-05-20,54.9,60.2,73,23.8,0.6,53.7,2025-05-20,2.7291666666666665,Seattle
2025-05-21,56.9,60.2,75,12.5,3.1,53.5,2025-05-21,6.233333333333333,Seattle
2025-05-22,64.7,64.0,70,11.3,0.0,55.8,2025-05-22,9.379166666666666,Seattle
2025-05-23,63.0,63.9,70,16.0,0.1,55.4,2025-05-23,8.237499999999999,Seattle
2025-05-24,70.3,71.4,66,17.4,0.0,58.2,2025-05-24,12.545833333333334,Seattle
2025-05-25,65.9,70.2,64,15.8,0.0,60.1,2025-05-25,7.220833333333334,Seattle
2025-05-26,62.3,67.8,64,19.5,0.9,59.3,2025-05-26,4.833333333333333,Seattle
2025-05-27,67.0,70.2,59,15.9,0.0,60.1,2025-05-27,9.3375,Seattle
2025-05-28,80.1,82.0,55,22.7,0.0,66.7,2025-05-28,5.6000000000000005,Seattle
2025-05-29,66.3,65.8,72,22.1,6.3,59.2,2025-05-29,4.033333333333333,Seattle
2025-05-30,73.5,74.4,59,14.0,0.0,60.7,2025-05-30,8.370833333333334,Seattle
2025-05-31,57.1,60.5,67,14.9,1.3,57.4,2025-05-31,8.266666666666667,Seattle
2025-06-01,60.5,63.8,65,13.6,0.0,57.1,2025-06-01,10.766666666666666,Seattle
2025-06-02,63.3,67.6,59,14.9,0.0,59.0,2025-06-02,15.229166666666666,Seattle
2025-06-03,70.6,73.5,54,15.5,0.0,61.9,2025-06-03,19.308333333333334,Seattle
2025-06-04,68.5,70.4,65,6.3,0.1,62.1,2025-06-04,12.0625,Seattle
2025-06-05,72.3,73.3,65,14.4,0.0,64.2,2025-06-05,14.608333333333334,Seattle
2025-06-06,78.4,77.7,60,15.7,0.0,66.9,2025-06-06,16.141666666666666,Seattle
2025-06-07,74.7,76.4,59,16.5,0.0,67.4,2025-06-07,11.204166666666666,Seattle
2025-06-08,85.0,84.9,49,13.8,0.0,73.1,2025-06-08,10.258333333333333,Seattle
2025-06-09,81.1,82.8,47,16.5,0.0,71.8,2025-06-09,10.854166666666666,Seattle
2025-06-10,78.0,80.2,49,14.1,0.0,68.9,2025-06-10,10.054166666666667,Seattle
2025-06-11,72.5,74.2,62,17.2,0.0,62.8,2025-06-11,7.716666666666666,Seattle
2025-06-12,66.4,70.6,62,16.4,0.0,58.8,2025-06-12,8.066666666666666,Seattle
2025-06-13,62.8,65.6,64,13.9,0.0,58.0,2025-06-13,9.770833333333334,Seattle
2025-06-14,66.4,68.2,57,18.0,0.0,59.2,2025-06-14,8.720833333333333,Seattle
2025-06-15,69.2,70.1,59,13.6,0.0,60.5,2025-06-15,14.1,Seattle
2025-06-16,74.2,76.1,59,17.4,0.0,61.9,2025-06-16,12.508333333333333,Seattle
2025-06-17,73.9,75.3,56,15.4,0.0,64.1,2025-06-17,4.133333333333334,Seattle
2025-06-18,64.8,69.6,64,23.7,1.0,62.8,2025-06-18,4.8625,Seattle
2025-06-19,65.7,68.0,60,14.1,0.0,60.4,2025-06-19,9.345833333333333,Seattle
2025-06-20,60.1,63.2,64,13.9,0.2,57.7,2025-06-20,6.483333333333333,Seattle
2025-06-21,60.5,61.5,80,23.5,5.9,56.6,2025-06-21,3.720833333333333,Seattle
2025-06-22,68.9,68.7,73,9.4,0.0,61.3,2025-06-22,10.845833333333333,Seattle
2025-06-23,74.8,74.3,70,13.6,0.0,63.6,2025-06-23,14.845833333333333,Seattle
2025-06-24,78.5,77.2,65,13.0,0.0,65.6,2025-06-24,16.404166666666665,Seattle
2025-06-25,67.2,70.8,66,16.6,0.2,63.2,2025-06-25,7.595833333333334,Seattle
2025-06-26,63.3,66.2,77,14.6,2.7,60.2,2025-06-26,5.3875,Seattle
2025-06-27,65.9,67.7,71,14.0,0.2,61.3,2025-06-27,5.104166666666667,Seattle
2025-06-28,72.7,72.6,70,15.0,0.0,63.5,2025-06-28,8.5875,Seattle
2025-06-29,72.9,75.5,60,18.1,0.0,65.8,2025-06-29,7.529166666666666,Seattle
2025-06-30,80.3,81.1,57,16.5,0.0,70.4,2025-06-30,5.9875,Seattle
2025-07-01,79.6,80.1,61,17.4,0.0,69.2,2025-07-01,7.0125,Seattle
2025-07-02,78.2,77.9,62,23.8,0.0,64.9,2025-07-02,4.933333333333334,Seattle
2025-07-03,68.0,71.4,58,14.4,0.0,62.1,2025-07-03,4.2250000000000005,Seattle
2025-07-04,75.2,75.7,60,15.8,0.0,64.3,2025-07-04,6.3,Seattle
2025-07-05,75.5,76.3,58,16.2,0.0,64.8,2025-07-05,5.466666666666666,Seattle
2025-07-06,75.0,77.0,57,15.9,0.0,65.7,2025-07-06,8.583333333333334,Seattle
2025-07-07,79.6,80.9,57,15.4,0.0,69.2,2025-07-07,7.704166666666667,Seattle
2025-07-08,88.8,84.9,58,21.6,0.0,70.0,2025-07-08,7.595833333333334,Seattle
2025-07-09,68.7,71.3,77,22.3,2.2,64.9,2025-07-09,5.408333333333334,Seattle
2025-07-10,69.7,72.0,64,13.2,0.7,64.7,2025-07-10,7.929166666666667,Seattle
2025-07-11,78.7,81.3,59,15.9,0.0,68.8,2025-07-11,9.016666666666667,Seattle
2025-07-12,79.7,79.9,63,14.3,0.0,70.2,2025-07-12,5.675,Seattle
2025-07-13,85.5,85.4,57,15.7,0.0,73.4,2025-07-13,6.141666666666667,Seattle
2025-07-14,76.4,76.2,64,18.6,0.0,68.8,2025-07-14,8.895833333333334,Seattle
2025-07-15,82.8,84.5,55,18.5,0.0,72.7,2025-07-15,8.866666666666667,Seattle
2025-07-16,93.4,91.7,45,16.6,0.0,76.9,2025-07-16,8.875,Seattle
2025-07-17,84.0,82.9,57,12.7,0.0,71.9,2025-07-17,10.116666666666667,Seattle
2025-07-18,75.8,76.6,65,16.0,0.0,67.4,2025-07-18,6.6499999999999995,Seattle
2025-07-19,68.7,70.1,67,11.4,0.3,62.7,2025-07-19,6.308333333333334,Seattle
2025-07-20,71.2,73.1,67,10.4,0.0,63.0,2025-07-20,9.6125,Seattle
2025-07-21,79.5,79.4,66,11.3,0.0,67.1,2025-07-21,10.924999999999999,Seattle
2025-07-22,80.7,78.7,67,14.7,0.0,66.8,2025-07-22,9.083333333333334,Seattle
2025-07-23,84.3,81.4,69,14.6,0.0,68.5,2025-07-23,10.383333333333333,Seattle
2025-07-24,79.0,78.6,66,15.1,0.0,67.2,2025-07-24,6.4375,Seattle
2025-07-25,70.3,71.6,69,17.7,0.5,62.8,2025-07-25,6.016666666666667,Seattle
2025-07-26,74.2,74.5,67,10.7,0.0,63.9,2025-07-26,9.700000000000001,Seattle
2025-07-27,77.1,77.3,63,15.8,0.0,65.6,2025-07-27,5.429166666666667,Seattle
2025-07-28,79.7,79.5,61,16.8,0.0,66.4,2025-07-28,6.579166666666667,Seattle
2025-07-29,80.2,81.7,51,14.7,0.0,69.2,2025-07-29,7.2749999999999995,Seattle
2025-07-30,80.3,81.2,53,13.1,0.0,69.9,2025-07-30,9.054166666666667,Seattle
2025-07-31,82.8,82.0,60,12.8,0.0,70.9,2025-07-31,22.316666666666666,Seattle
2025-08-01,82.8,80.8,66,13.2,0.0,69.5,2025-08-01,17.133333333333333,Seattle
2025-08-02,79.3,78.2,72,16.7,0.0,67.0,2025-08-02,19.8875,Seattle
2025-08-03,73.3,74.2,66,15.2,0.0,65.1,2025-08-03,14.125,Seattle
2025-08-04,73.7,75.0,65,13.9,0.0,65.6,2025-08-04,7.570833333333333,Seattle
2025-08-05,77.2,78.9,62,15.5,0.0,68.0,2025-08-05,6.995833333333334,Seattle
2025-08-06,70.6,71.4,81,20.2,7.8,65.4,2025-08-06,4.2250000000000005,Seattle
2025-08-07,68.3,68.6,75,13.0,3.4,63.1,2025-08-07,5.0249999999999995,Seattle
2025-08-08,72.7,72.1,71,11.4,0.0,63.6,2025-08-08,7.158333333333334,Seattle
2025-08-09,76.1,76.0,67,13.3,0.0,66.4,2025-08-09,8.670833333333333,Seattle
2025-08-10,82.0,82.9,63,16.9,0.0,71.8,2025-08-10,13.708333333333334,Seattle
2025-08-11,81.5,83.5,57,20.9,0.0,74.6,2025-08-11,11.633333333333333,Seattle
2025-08-12,87.5,88.8,54,15.3,0.0,77.4,2025-08-12,8.879166666666666,Seattle
2025-08-13,82.1,83.6,64,21.8,0.0,71.3,2025-08-13,14.7125,Seattle
2025-08-14,75.0,77.2,65,16.6,4.9,67.3,2025-08-14,11.8375,Seattle
2025-08-15,67.2,68.0,91,26.2,21.7,65.1,2025-08-15,2.8791666666666664,Seattle
2025-08-16,71.5,72.3,79,22.6,1.5,65.9,2025-08-16,3.658333333333333,Seattle
2025-08-17,73.4,71.9,78,14.4,0.0,64.3,2025-08-17,8.033333333333333,Seattle
2025-08-18,72.0,74.2,71,13.8,0.0,65.5,2025-08-18,12.816666666666668,Seattle
2025-08-19,72.8,71.4,77,14.2,0.0,65.0,2025-08-19,10.700000000000001,Seattle
2025-08-20,71.0,70.7,68,14.2,0.0,63.7,2025-08-20,13.929166666666667,Seattle
2025-08-21,70.4,72.8,64,16.1,0.0,63.9,2025-08-21,6.6000000000000005,Seattle
2025-08-22,78.7,80.9,57,17.1,0.0,69.5,2025-08-22,9.508333333333333,Seattle
2025-08-23,81.8,83.4,51,16.4,0.0,73.0,2025-08-23,13.058333333333332,Seattle
2025-08-24,85.9,85.9,51,10.9,0.0,74.2,2025-08-24,18.591666666666665,Seattle
2025-08-25,84.0,85.8,55,10.9,0.0,73.6,2025-08-25,24.733333333333334,Seattle
2025-08-26,83.6,84.7,60,10.5,0.0,72.8,2025-08-26,21.420833333333334,Seattle
2025-08-27,79.7,80.2,67,13.9,0.0,70.7,2025-08-27,18.720833333333335,Seattle
2025-08-28,82.9,79.6,74,11.7,0.2,70.6,2025-08-28,25.325,Seattle
2025-08-29,82.2,77.9,80,7.6,0.0,68.0,2025-08-29,18.229166666666668,Seattle
2025-08-30,75.8,73.0,84,11.3,0.0,64.4,2025-08-30,11.566666666666668,Seattle
2025-08-31,76.6,73.2,81,9.4,1.4,65.3,2025-08-31,14.145833333333334,Seattle
2025-09-01,75.4,73.0,87,9.3,0.0,63.5,2025-09-01,19.787499999999998,Seattle
2025-09-02,74.7,73.5,80,12.1,0.0,65.6,2025-09-02,17.854166666666668,Seattle
2025-09-03,77.2,75.1,79,10.5,0.0,66.2,2025-09-03,17.320833333333333,Seattle
2025-09-04,79.1,76.3,81,9.2,0.0,66.6,2025-09-04,38.262499999999996,Seattle
2025-09-05,79.6,76.1,82,13.3,0.0,66.2,2025-09-05,64.86666666666666,Seattle
2025-09-06,75.0,70.9,87,12.6,1.4,64.6,2025-09-06,33.1,Seattle
2025-09-07,72.0,71.4,78,13.0,0.0,64.6,2025-09-07,9.033333333333333,Seattle
2025-09-08,71.4,70.8,79,10.9,0.0,64.1,2025-09-08,11.804166666666667,Seattle
2025-09-09,72.3,72.6,76,9.6,0.0,64.2,2025-09-09,14.104166666666666,Seattle
2025-09-10,71.7,71.3,78,9.2,0.0,63.3,2025-09-10,15.762500000000001,Seattle
2025-09-11,74.0,72.1,84,10.7,0.0,62.0,2025-09-11,19.004166666666666,Seattle
2025-09-12,70.1,70.3,78,6.8,0.0,63.3,2025-09-12,11.391666666666666,Seattle
2025-09-13,74.7,76.6,75,14.3,0.0,65.3,2025-09-13,15.729166666666666,Seattle
2025-09-14,65.4,68.5,79,19.3,4.0,62.5,2025-09-14,5.391666666666667,Seattle
2025-09-15,64.0,67.1,70,14.6,0.0,60.8,2025-09-15,6.05,Seattle
2025-09-16,86.3,87.5,59,18.5,0.0,70.1,2025-09-16,11.095833333333333,Seattle
2025-09-17,75.1,76.3,62,18.9,0.0,67.0,2025-09-17,8.075000000000001,Seattle
2025-09-18,65.3,68.9,66,17.9,0.0,62.2,2025-09-18,4.870833333333334,Seattle
2025-09-19,69.9,71.9,67,12.7,0.0,62.2,2025-09-19,9.725,Seattle
2025-09-20,73.0,76.0,70,18.7,0.0,63.2,2025-09-20,14.345833333333333,Seattle
2025-09-21,65.7,66.3,81,20.0,14.5,60.8,2025-09-21,7.345833333333334,Seattle
2025-09-22,66.6,67.4,76,10.8,0.0,59.8,2025-09-22,13.554166666666667,Seattle
2025-09-23,66.5,68.5,73,14.3,0.0,60.6,2025-09-23,16.066666666666666,Seattle
2025-09-24,66.2,67.3,76,12.3,0.0,60.6,2025-09-24,13.8125,Seattle
2025-09-25,60.2,62.2,77,10.3,0.0,57.0,2025-09-25,8.404166666666667,Seattle
2025-09-26,65.7,68.7,73,11.8,0.0,59.8,2025-09-26,9.2125,Seattle
2025-09-27,70.1,71.2,73,18.6,0.4,62.1,2025-09-27,7.395833333333333,Seattle
2025-09-28,70.1,72.2,78,13.5,0.0,61.7,2025-09-28,9.583333333333334,Seattle
2025-09-29,63.3,63.1,88,13.8,11.3,60.6,2025-09-29,6.304166666666667,Seattle
2025-09-30,64.3,68.6,78,21.3,4.3,60.0,2025-09-30,3.3333333333333335,Seattle
