time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city,pm25_lag_1,pm25_rolling_3,pm25_rolling_7
2022-12-18,58.4,63.3,50,11.1,0.0,51.7,2022-12-18,42.295833333333334,LA,33.15416666666667,26.943055555555556,17.348809523809525
2022-12-19,59.8,64.1,53,9.4,0.0,50.5,2022-12-19,58.44166666666666,LA,42.295833333333334,35.140277777777776,22.01845238095238
2022-12-20,60.1,65.3,50,11.2,0.0,54.6,2022-12-20,41.7875,LA,58.44166666666666,44.63055555555555,27.199999999999996
2022-12-21,66.2,70.4,60,8.9,0.0,52.7,2022-12-21,38.875,LA,41.7875,47.50833333333333,31.991071428571427
2022-12-22,66.0,68.5,55,13.2,0.0,57.0,2022-12-22,49.77916666666667,LA,38.875,46.36805555555555,37.461309523809526
2022-12-23,64.2,67.2,66,11.2,0.0,54.8,2022-12-23,57.65416666666667,LA,49.77916666666667,43.480555555555554,42.04345238095238
2022-12-24,71.6,75.8,54,8.7,0.0,59.0,2022-12-24,40.40416666666667,LA,57.65416666666667,48.769444444444446,45.99821428571429
2022-12-25,76.5,81.3,47,9.9,0.0,62.4,2022-12-25,36.62083333333333,LA,40.40416666666667,49.27916666666667,47.033928571428575
2022-12-26,77.1,80.9,38,11.8,0.0,67.6,2022-12-26,56.3375,LA,36.62083333333333,44.893055555555556,46.223214285714285
2022-12-27,63.9,63.5,69,11.7,8.1,58.4,2022-12-27,76.8125,LA,56.3375,44.45416666666667,45.922619047619044
2022-12-28,62.8,63.7,88,13.1,3.6,55.5,2022-12-28,48.52916666666667,LA,76.8125,56.59027777777778,50.92619047619048
2022-12-29,59.2,61.7,85,10.1,0.0,55.4,2022-12-29,23.079166666666666,LA,48.52916666666667,60.55972222222223,52.30535714285715
2022-12-30,60.1,59.8,86,8.7,0.5,55.6,2022-12-30,18.645833333333332,LA,23.079166666666666,49.47361111111112,48.49107142857143
2022-12-31,57.6,58.7,94,26.0,21.0,56.8,2022-12-31,12.095833333333331,LA,18.645833333333332,30.084722222222222,42.91845238095238
2023-01-01,56.2,61.5,75,36.1,10.0,54.9,2023-01-01,6.3875,LA,12.095833333333331,17.940277777777776,38.87440476190476
2023-01-02,54.2,57.2,77,19.0,1.9,49.6,2023-01-02,26.46666666666667,LA,6.3875,12.376388888888888,34.55535714285715
2023-01-03,55.8,57.7,84,21.6,5.7,53.8,2023-01-03,14.504166666666668,LA,26.46666666666667,14.983333333333334,30.288095238095234
2023-01-04,58.7,60.0,93,18.2,19.8,57.3,2023-01-04,8.725,LA,14.504166666666668,15.786111111111111,21.386904761904763
2023-01-05,58.0,60.3,91,25.9,30.3,54.4,2023-01-05,11.095833333333331,LA,8.725,16.565277777777776,15.700595238095238
2023-01-06,58.5,60.3,82,8.3,0.0,49.9,2023-01-06,32.55416666666667,LA,11.095833333333331,11.441666666666668,13.988690476190476
2023-01-07,61.6,65.0,61,10.5,0.0,54.3,2023-01-07,48.85833333333333,LA,32.55416666666667,17.458333333333332,15.975595238095238
2023-01-08,60.6,61.9,68,10.2,1.0,54.7,2023-01-08,55.34166666666667,LA,48.85833333333333,30.83611111111111,21.22738095238095
2023-01-09,55.3,58.6,87,30.9,37.6,55.0,2023-01-09,22.066666666666663,LA,55.34166666666667,45.58472222222222,28.22083333333333
2023-01-10,56.8,59.5,93,23.9,73.6,54.7,2023-01-10,11.470833333333331,LA,22.066666666666663,42.08888888888888,27.5922619047619
2023-01-11,59.7,61.3,80,8.8,0.0,51.4,2023-01-11,32.88333333333333,LA,11.470833333333331,29.626388888888886,27.158928571428568
2023-01-12,67.1,67.0,70,9.7,0.0,55.8,2023-01-12,30.71666666666667,LA,32.88333333333333,22.140277777777772,30.610119047619044
2023-01-13,61.6,64.1,64,10.9,0.0,56.2,2023-01-13,39.22083333333333,LA,30.71666666666667,25.02361111111111,33.41309523809524
2023-01-14,50.3,53.9,88,19.7,40.2,51.7,2023-01-14,46.225,LA,39.22083333333333,34.27361111111111,34.36547619047619
2023-01-15,55.7,56.8,90,16.2,6.4,52.0,2023-01-15,12.941666666666668,LA,46.225,38.72083333333334,33.989285714285714
2023-01-16,55.9,59.8,82,28.8,11.9,53.2,2023-01-16,8.458333333333334,LA,12.941666666666668,32.79583333333333,27.932142857142853
2023-01-17,52.2,58.2,72,18.6,0.0,48.2,2023-01-17,11.416666666666666,LA,8.458333333333334,22.541666666666668,25.988095238095237
2023-01-18,55.0,58.5,73,10.1,0.0,47.4,2023-01-18,30.725,LA,11.416666666666666,10.93888888888889,25.98035714285714
2023-01-19,54.4,58.1,78,10.6,0.3,48.8,2023-01-19,46.65833333333333,LA,30.725,16.866666666666667,25.67202380952381
2023-01-20,53.7,58.0,71,7.9,0.0,46.9,2023-01-20,28.4375,LA,46.65833333333333,29.599999999999998,27.949404761904763
2023-01-21,56.5,60.4,64,7.2,0.0,46.7,2023-01-21,22.604166666666668,LA,28.4375,35.273611111111116,26.40892857142857
2023-01-22,58.0,61.7,63,20.9,0.0,49.1,2023-01-22,32.6875,LA,22.604166666666668,32.56666666666667,23.03452380952381
2023-01-23,56.5,62.4,55,19.4,0.0,48.6,2023-01-23,10.433333333333334,LA,32.6875,27.909722222222225,25.855357142857144
2023-01-24,59.8,63.5,60,8.6,0.0,49.7,2023-01-24,25.5,LA,10.433333333333334,21.908333333333335,26.1375
2023-01-25,62.8,67.5,52,11.6,0.0,52.9,2023-01-25,37.81666666666667,LA,25.5,22.873611111111114,28.149404761904766
2023-01-26,62.3,66.1,57,13.6,0.0,52.6,2023-01-26,14.270833333333334,LA,37.81666666666667,24.583333333333332,29.162499999999998
2023-01-27,61.1,64.9,59,11.2,0.0,51.6,2023-01-27,34.75833333333333,LA,14.270833333333334,25.862499999999997,24.535714285714285
2023-01-28,59.0,62.0,73,12.7,0.0,51.4,2023-01-28,42.67083333333333,LA,34.75833333333333,28.94861111111111,25.438690476190477
2023-01-29,51.9,56.2,82,17.6,4.6,52.0,2023-01-29,21.25,LA,42.67083333333333,30.566666666666663,28.30535714285714
2023-01-30,50.2,53.7,86,12.9,15.5,49.1,2023-01-30,12.6625,LA,21.25,32.893055555555556,26.67142857142857
2023-01-31,58.1,63.3,57,13.6,0.0,49.1,2023-01-31,13.3875,LA,12.6625,25.527777777777775,26.98988095238095
2023-02-01,58.8,64.0,52,11.2,0.0,48.3,2023-02-01,25.954166666666666,LA,13.3875,15.766666666666666,25.25952380952381
2023-02-02,62.2,64.9,52,9.9,0.0,53.0,2023-02-02,42.645833333333336,LA,25.954166666666666,17.334722222222222,23.56488095238095
2023-02-03,63.8,68.5,50,9.2,0.0,56.3,2023-02-03,41.0875,LA,42.645833333333336,27.329166666666666,27.61845238095238
2023-02-04,67.2,69.5,57,13.5,0.0,56.3,2023-02-04,47.5,LA,41.0875,36.5625,28.52261904761905
2023-02-05,63.2,64.9,78,18.9,0.0,54.5,2023-02-05,27.920833333333334,LA,47.5,43.74444444444445,29.212500000000002
2023-02-06,62.3,68.7,54,18.6,0.0,54.3,2023-02-06,12.341666666666669,LA,27.920833333333334,38.83611111111111,30.16547619047619
2023-02-07,63.0,68.7,54,11.6,0.0,52.6,2023-02-07,20.691666666666663,LA,12.341666666666669,29.254166666666663,30.119642857142857
2023-02-08,67.3,71.0,55,14.0,0.0,54.7,2023-02-08,34.7125,LA,20.691666666666663,20.318055555555556,31.163095238095234
2023-02-09,71.5,77.0,50,11.5,0.0,58.0,2023-02-09,40.1,LA,34.7125,22.581944444444446,32.41428571428572
2023-02-10,70.6,75.9,42,12.4,0.0,57.7,2023-02-10,29.433333333333337,LA,40.1,31.834722222222222,32.050595238095234
2023-02-11,56.8,61.4,65,21.7,0.1,53.6,2023-02-11,45.28333333333333,LA,29.433333333333337,34.74861111111111,30.385714285714283
2023-02-12,53.6,58.7,72,17.2,0.0,50.0,2023-02-12,25.766666666666666,LA,45.28333333333333,38.27222222222222,30.069047619047616
2023-02-13,58.3,61.7,77,16.4,0.2,52.2,2023-02-13,19.65,LA,25.766666666666666,33.49444444444445,29.761309523809526
2023-02-14,55.3,59.4,59,25.0,1.4,54.1,2023-02-14,8.283333333333333,LA,19.65,30.23333333333333,30.80535714285714
2023-02-15,56.3,62.5,39,25.7,0.0,49.6,2023-02-15,12.283333333333331,LA,8.283333333333333,17.9,29.0327380952381
2023-02-16,55.6,63.3,42,12.7,0.0,47.5,2023-02-16,22.5375,LA,12.283333333333331,13.405555555555553,25.82857142857143
2023-02-17,59.6,67.3,36,12.9,0.0,51.7,2023-02-17,27.483333333333334,LA,22.5375,14.368055555555555,23.31964285714286
2023-02-18,63.3,69.1,36,18.2,0.0,53.2,2023-02-18,30.6375,LA,27.483333333333334,20.768055555555556,23.041071428571428
2023-02-19,64.0,67.9,42,15.0,0.0,55.0,2023-02-19,33.949999999999996,LA,30.6375,26.88611111111111,20.948809523809526
2023-02-20,71.3,75.7,42,17.6,0.0,58.8,2023-02-20,35.30833333333333,LA,33.949999999999996,30.690277777777776,22.11785714285714
2023-02-21,61.9,65.6,59,24.7,0.5,56.0,2023-02-21,32.35,LA,35.30833333333333,33.29861111111111,24.354761904761908
2023-02-22,45.9,56.8,50,31.4,0.2,49.0,2023-02-22,4.895833333333333,LA,32.35,33.86944444444444,27.79285714285714
2023-02-23,46.1,51.4,78,18.3,12.2,43.9,2023-02-23,11.720833333333331,LA,4.895833333333333,24.184722222222224,26.7375
2023-02-24,43.3,53.0,88,38.4,35.7,47.7,2023-02-24,9.870833333333334,LA,11.720833333333331,16.322222222222223,25.192261904761903
2023-02-25,47.6,53.1,91,43.3,55.9,45.5,2023-02-25,8.358333333333333,LA,9.870833333333334,8.829166666666667,22.676190476190477
2023-02-26,47.7,53.7,78,16.6,1.0,44.8,2023-02-26,19.016666666666666,LA,8.358333333333333,9.983333333333334,19.49345238095238
2023-02-27,48.9,51.0,82,15.2,11.1,47.8,2023-02-27,21.425,LA,19.016666666666666,12.41527777777778,17.360119047619047
2023-02-28,53.5,56.3,84,23.2,8.5,49.9,2023-02-28,12.420833333333334,LA,21.425,16.26666666666667,15.376785714285715
2023-03-01,46.0,51.9,68,31.1,10.9,48.7,2023-03-01,6.379166666666666,LA,12.420833333333334,17.620833333333334,12.529761904761903
2023-03-02,57.3,59.2,66,14.1,0.0,47.8,2023-03-02,25.079166666666666,LA,6.379166666666666,13.408333333333337,12.741666666666665
2023-03-03,59.5,61.3,75,14.6,0.0,49.6,2023-03-03,41.11666666666667,LA,25.079166666666666,14.62638888888889,14.650000000000002
2023-03-04,53.8,58.6,79,18.7,1.4,49.9,2023-03-04,35.920833333333334,LA,41.11666666666667,24.191666666666666,19.113690476190477
2023-03-05,53.1,56.8,81,11.6,1.8,50.6,2023-03-05,23.395833333333332,LA,35.920833333333334,34.03888888888889,23.051190476190477
2023-03-06,54.2,57.7,77,15.9,0.5,51.7,2023-03-06,21.78333333333333,LA,23.395833333333332,33.47777777777778,23.676785714285717
2023-03-07,60.1,60.7,72,16.9,0.0,49.9,2023-03-07,26.77916666666667,LA,21.78333333333333,27.03333333333333,23.72797619047619
2023-03-08,57.3,59.5,77,14.5,0.0,49.6,2023-03-08,35.0625,LA,26.77916666666667,23.98611111111111,25.779166666666665
2023-03-09,65.3,65.4,75,16.8,0.0,53.2,2023-03-09,40.354166666666664,LA,35.0625,27.875,29.876785714285713
2023-03-10,53.1,56.9,90,18.0,20.3,53.9,2023-03-10,27.983333333333334,LA,40.354166666666664,34.06527777777777,32.058928571428574
2023-03-11,62.0,62.0,93,13.7,5.4,58.1,2023-03-11,16.599999999999998,LA,27.983333333333334,34.46666666666667,30.182738095238097
2023-03-12,62.9,64.3,91,17.9,0.4,58.1,2023-03-12,14.595833333333331,LA,16.599999999999998,28.3125,27.422619047619047
2023-03-13,67.7,66.9,90,16.1,0.0,57.2,2023-03-13,14.6375,LA,14.595833333333331,19.726388888888888,26.16547619047619
2023-03-14,56.7,59.3,94,17.7,32.4,56.3,2023-03-14,21.3625,LA,14.6375,15.277777777777777,25.144642857142856
2023-03-15,62.3,61.6,92,20.0,39.2,57.0,2023-03-15,10.691666666666668,LA,21.3625,16.865277777777777,24.370833333333334
2023-03-16,60.5,62.5,83,12.3,0.9,55.4,2023-03-16,17.224999999999998,LA,10.691666666666668,15.56388888888889,20.889285714285712
2023-03-17,67.6,67.0,83,9.9,0.0,55.5,2023-03-17,33.40416666666667,LA,17.224999999999998,16.42638888888889,17.58511904761905
2023-03-18,71.3,74.0,59,14.4,0.0,58.9,2023-03-18,40.30416666666667,LA,33.40416666666667,20.440277777777776,18.359523809523807
2023-03-19,58.3,61.2,77,15.9,3.8,56.8,2023-03-19,50.27916666666667,LA,40.30416666666667,30.311111111111114,21.745833333333334
2023-03-20,56.9,59.5,86,18.1,2.1,56.0,2023-03-20,20.279166666666665,LA,50.27916666666667,41.32916666666667,26.84345238095238
2023-03-21,51.8,59.5,85,30.9,39.6,51.9,2023-03-21,10.8125,LA,20.279166666666665,36.954166666666666,27.649404761904766
2023-03-22,52.6,56.4,86,17.3,19.0,50.0,2023-03-22,16.075,LA,10.8125,27.123611111111114,26.142261904761906
2023-03-23,56.9,59.5,83,14.5,1.6,51.5,2023-03-23,25.316666666666663,LA,16.075,15.722222222222221,26.911309523809525
2023-03-24,59.2,63.8,56,26.9,0.0,54.3,2023-03-24,17.741666666666667,LA,25.316666666666663,17.40138888888889,28.067261904761903
2023-03-25,61.1,63.2,66,24.6,0.0,51.5,2023-03-25,16.741666666666667,LA,17.741666666666667,19.71111111111111,25.829761904761906
2023-03-26,59.8,65.2,52,27.0,0.0,51.4,2023-03-26,16.758333333333333,LA,16.741666666666667,19.933333333333334,22.463690476190475
2023-03-27,65.9,69.6,58,8.9,0.0,52.8,2023-03-27,20.479166666666668,LA,16.758333333333333,17.080555555555552,17.675
2023-03-28,67.9,68.8,58,16.6,0.0,55.9,2023-03-28,22.083333333333332,LA,20.479166666666668,17.993055555555557,17.70357142857143
2023-03-29,54.3,58.7,80,21.4,20.6,52.6,2023-03-29,13.620833333333332,LA,22.083333333333332,19.77361111111111,19.313690476190477
2023-03-30,54.5,56.8,80,12.6,4.3,49.7,2023-03-30,16.366666666666667,LA,13.620833333333332,18.727777777777778,18.96309523809524
2023-03-31,63.1,62.2,75,15.6,0.0,52.0,2023-03-31,28.570833333333336,LA,16.366666666666667,17.356944444444444,17.68452380952381
2023-04-01,69.0,67.6,72,18.1,0.0,55.9,2023-04-01,36.1125,LA,28.570833333333336,19.519444444444446,19.23154761904762
2023-04-02,66.1,64.1,83,16.1,0.0,53.9,2023-04-02,32.80416666666667,LA,36.1125,27.01666666666667,21.998809523809523
2023-04-03,51.2,60.1,58,28.2,0.2,53.4,2023-04-03,7.775,LA,32.80416666666667,32.49583333333333,24.291071428571428
2023-04-04,54.4,61.1,46,31.9,0.0,51.6,2023-04-04,8.5,LA,7.775,25.563888888888894,22.476190476190478
2023-04-05,66.1,66.7,59,16.2,0.0,52.5,2023-04-05,21.175,LA,8.5,16.359722222222224,20.535714285714285
2023-04-06,69.1,71.2,52,15.9,0.0,55.9,2023-04-06,25.47083333333333,LA,21.175,12.483333333333336,21.614880952380954
2023-04-07,70.4,69.1,65,15.3,0.0,57.2,2023-04-07,41.05,LA,25.47083333333333,18.381944444444446,22.91547619047619
2023-04-08,71.2,68.7,83,15.8,0.0,57.0,2023-04-08,44.35,LA,41.05,29.231944444444448,24.698214285714283
2023-04-09,77.9,73.3,86,14.3,0.0,59.4,2023-04-09,36.96666666666667,LA,44.35,36.956944444444446,25.875
2023-04-10,77.7,75.3,84,14.8,0.0,59.6,2023-04-10,56.5625,LA,36.96666666666667,40.78888888888889,26.469642857142862
2023-04-11,72.1,69.6,86,13.2,0.0,57.8,2023-04-11,42.65833333333333,LA,56.5625,45.95972222222222,33.43928571428571
2023-04-12,70.4,70.3,82,16.7,0.1,57.8,2023-04-12,29.933333333333337,LA,42.65833333333333,45.395833333333336,38.31904761904762
2023-04-13,57.8,62.2,78,16.9,2.7,56.6,2023-04-13,13.108333333333334,LA,29.933333333333337,43.05138888888889,39.570238095238096
2023-04-14,61.6,64.0,74,13.1,1.0,56.6,2023-04-14,14.329166666666666,LA,13.108333333333334,28.566666666666674,37.80416666666667
2023-04-15,72.5,70.5,76,17.8,0.0,57.3,2023-04-15,31.9875,LA,14.329166666666666,19.123611111111114,33.98690476190477
2023-04-16,71.7,69.8,83,15.3,0.0,57.1,2023-04-16,25.375,LA,31.9875,19.808333333333337,32.22083333333333
2023-04-17,71.4,69.4,79,18.2,0.0,57.4,2023-04-17,24.979166666666668,LA,25.375,23.897222222222226,30.56488095238095
2023-04-18,66.1,67.9,72,17.6,0.3,58.6,2023-04-18,12.158333333333331,LA,24.979166666666668,27.447222222222223,26.05297619047619
2023-04-19,70.8,73.9,65,27.4,0.0,57.8,2023-04-19,21.8375,LA,12.158333333333331,20.837500000000002,21.695833333333333
2023-04-20,79.2,80.9,44,15.2,0.0,63.4,2023-04-20,18.170833333333334,LA,21.8375,19.658333333333335,20.539285714285715
2023-04-21,87.9,90.1,32,20.3,0.0,72.3,2023-04-21,21.283333333333335,LA,18.170833333333334,17.38888888888889,21.2625
2023-04-22,87.0,87.3,42,18.4,0.0,70.1,2023-04-22,32.74166666666667,LA,21.283333333333335,20.430555555555557,22.25595238095238
2023-04-23,80.8,79.1,70,17.8,0.0,65.1,2023-04-23,41.145833333333336,LA,32.74166666666667,24.065277777777784,22.363690476190477
2023-04-24,75.4,73.0,78,20.3,0.0,61.4,2023-04-24,21.241666666666667,LA,41.145833333333336,31.723611111111115,24.616666666666667
2023-04-25,76.0,74.3,77,17.7,0.0,61.6,2023-04-25,23.36666666666667,LA,21.241666666666667,31.70972222222223,24.082738095238092
2023-04-26,81.6,78.7,75,18.0,0.0,63.6,2023-04-26,26.7125,LA,23.36666666666667,28.584722222222226,25.683928571428574
2023-04-27,76.7,74.8,79,16.8,0.0,61.4,2023-04-27,35.80416666666667,LA,26.7125,23.773611111111112,26.380357142857147
2023-04-28,77.4,75.7,79,17.9,0.0,60.1,2023-04-28,31.475,LA,35.80416666666667,28.627777777777784,28.899404761904766
2023-04-29,76.9,76.3,78,19.5,0.0,60.7,2023-04-29,24.15833333333333,LA,31.475,31.33055555555556,30.355357142857144
2023-04-30,73.2,72.2,79,14.5,0.0,60.6,2023-04-30,15.275,LA,24.15833333333333,30.47916666666667,29.129166666666666
2023-05-01,61.9,65.9,72,17.4,0.4,59.5,2023-05-01,11.4625,LA,15.275,23.636111111111116,25.433333333333337
2023-05-02,58.2,63.4,69,18.5,1.1,56.6,2023-05-02,10.925,LA,11.4625,16.965277777777782,24.036309523809525
2023-05-03,62.5,66.7,66,18.9,0.6,56.3,2023-05-03,13.7125,LA,10.925,12.554166666666669,22.258928571428573
2023-05-04,60.0,62.6,74,17.9,13.1,56.4,2023-05-04,9.116666666666667,LA,13.7125,12.033333333333337,20.401785714285715
2023-05-05,64.1,65.6,73,16.9,3.1,57.4,2023-05-05,11.2625,LA,9.116666666666667,11.251388888888892,16.589285714285715
2023-05-06,65.0,66.9,72,19.5,0.0,57.5,2023-05-06,14.1375,LA,11.2625,11.363888888888892,13.701785714285716
2023-05-07,71.9,71.5,75,18.3,0.0,59.3,2023-05-07,12.3125,LA,14.1375,11.505555555555558,12.270238095238096
2023-05-08,74.6,72.5,75,17.9,0.0,61.3,2023-05-08,19.9125,LA,12.3125,12.570833333333335,11.84702380952381
2023-05-09,71.7,72.9,73,20.4,0.6,60.4,2023-05-09,16.941666666666666,LA,19.9125,15.454166666666667,13.054166666666665
2023-05-10,72.5,73.0,66,20.3,0.0,61.3,2023-05-10,9.633333333333333,LA,16.941666666666666,16.38888888888889,13.913690476190476
2023-05-11,71.6,71.5,71,20.6,0.0,60.7,2023-05-11,13.354166666666666,LA,9.633333333333333,15.495833333333337,13.33095238095238
2023-05-12,78.8,76.7,77,19.8,0.0,61.2,2023-05-12,16.608333333333334,LA,13.354166666666666,13.309722222222225,13.936309523809523
2023-05-13,83.3,81.1,75,16.0,0.0,64.2,2023-05-13,22.0875,LA,16.608333333333334,13.198611111111115,14.700000000000001
2023-05-14,85.6,83.0,76,20.6,0.0,64.6,2023-05-14,20.041666666666668,LA,22.0875,17.350000000000005,15.835714285714285
2023-05-15,78.4,76.4,79,16.6,0.0,63.1,2023-05-15,18.1125,LA,20.041666666666668,19.57916666666667,16.939880952380953
2023-05-16,73.6,73.8,80,17.4,0.0,62.8,2023-05-16,19.1625,LA,18.1125,20.08055555555556,16.682738095238097
2023-05-17,77.7,76.2,79,16.9,0.0,63.0,2023-05-17,22.1875,LA,19.1625,19.105555555555558,17.0
2023-05-18,78.3,76.8,78,13.7,0.0,64.0,2023-05-18,21.175,LA,22.1875,19.820833333333336,18.79345238095238
2023-05-19,77.4,75.3,79,14.8,0.2,63.3,2023-05-19,16.495833333333334,LA,21.175,20.841666666666672,19.910714285714285
2023-05-20,79.6,76.6,77,17.1,0.0,65.1,2023-05-20,13.341666666666669,LA,16.495833333333334,19.952777777777783,19.894642857142856
2023-05-21,81.8,79.1,77,17.4,0.0,65.6,2023-05-21,13.675,LA,13.341666666666669,17.004166666666674,18.645238095238096
2023-05-22,80.1,77.4,78,17.8,0.0,64.7,2023-05-22,15.1375,LA,13.675,14.504166666666672,17.735714285714288
2023-05-23,72.4,71.9,73,14.6,0.1,64.1,2023-05-23,15.175,LA,15.1375,14.051388888888894,17.310714285714287
2023-05-24,71.1,71.3,68,14.9,0.3,63.6,2023-05-24,13.341666666666669,LA,15.175,14.662500000000003,16.74107142857143
2023-05-25,69.0,71.2,63,17.1,0.0,63.5,2023-05-25,11.270833333333334,LA,13.341666666666669,14.551388888888894,15.477380952380953
2023-05-26,65.3,68.4,71,18.5,3.0,61.5,2023-05-26,8.520833333333334,LA,11.270833333333334,13.262500000000005,14.0625
2023-05-27,69.8,69.9,76,20.2,0.0,61.0,2023-05-27,8.045833333333333,LA,8.520833333333334,11.04444444444445,12.923214285714286
2023-05-28,70.2,71.2,77,16.4,0.0,62.1,2023-05-28,11.858333333333334,LA,8.045833333333333,9.27916666666667,12.166666666666666
2023-05-29,69.1,71.0,73,12.5,0.7,63.9,2023-05-29,10.416666666666666,LA,11.858333333333334,9.475000000000003,11.907142857142857
2023-05-30,64.8,68.5,69,19.2,0.2,63.1,2023-05-30,8.329166666666667,LA,10.416666666666666,10.106944444444448,11.232738095238096
2023-05-31,65.8,68.3,73,15.7,1.1,62.0,2023-05-31,5.783333333333334,LA,8.329166666666667,10.201388888888893,10.254761904761905
2023-06-01,67.0,68.9,71,15.5,0.5,63.5,2023-06-01,8.966666666666667,LA,5.783333333333334,8.176388888888892,9.174999999999999
2023-06-02,74.2,72.7,71,19.4,0.0,64.1,2023-06-02,10.4125,LA,8.966666666666667,7.69305555555556,8.845833333333333
2023-06-03,77.5,75.7,75,16.1,0.0,63.1,2023-06-03,16.162499999999998,LA,10.4125,8.387500000000005,9.116071428571429
2023-06-04,76.9,74.9,75,18.7,0.0,63.9,2023-06-04,15.1625,LA,16.162499999999998,11.847222222222223,10.275595238095239
2023-06-05,66.4,70.2,70,17.3,0.6,62.6,2023-06-05,11.583333333333334,LA,15.1625,13.912500000000003,10.747619047619049
2023-06-06,69.6,72.3,63,15.9,0.4,63.4,2023-06-06,9.133333333333333,LA,11.583333333333334,14.302777777777782,10.914285714285713
2023-06-07,68.2,69.9,70,14.2,0.7,63.4,2023-06-07,10.125,LA,9.133333333333333,11.959722222222226,11.029166666666667
2023-06-08,75.8,74.6,74,20.6,0.0,63.9,2023-06-08,10.829166666666666,LA,10.125,10.28055555555556,11.649404761904762
2023-06-09,74.0,73.2,76,17.8,0.0,63.8,2023-06-09,8.308333333333334,LA,10.829166666666666,10.02916666666667,11.91547619047619
2023-06-10,70.7,71.1,75,16.6,0.0,63.8,2023-06-10,8.358333333333333,LA,8.308333333333334,9.754166666666672,11.614880952380954
2023-06-11,68.9,70.6,70,15.9,1.2,64.5,2023-06-11,7.0125,LA,8.358333333333333,9.165277777777781,10.5
2023-06-12,68.4,70.4,72,15.1,1.0,64.4,2023-06-12,9.108333333333333,LA,7.0125,7.89305555555556,9.335714285714285
2023-06-13,73.8,73.0,73,19.5,0.0,64.2,2023-06-13,8.158333333333333,LA,9.108333333333333,8.159722222222227,8.982142857142858
2023-06-14,75.1,73.9,76,17.1,0.0,63.6,2023-06-14,9.404166666666669,LA,8.158333333333333,8.093055555555559,8.842857142857142
2023-06-15,73.2,73.0,73,13.8,0.4,65.3,2023-06-15,8.683333333333334,LA,9.404166666666669,8.890277777777783,8.739880952380952
2023-06-16,81.2,78.3,73,19.2,0.0,67.0,2023-06-16,9.779166666666669,LA,8.683333333333334,8.748611111111117,8.433333333333334
2023-06-17,83.9,81.3,73,19.5,0.0,68.2,2023-06-17,12.970833333333331,LA,9.779166666666669,9.288888888888897,8.64345238095238
2023-06-18,80.5,78.0,73,17.8,0.0,66.9,2023-06-18,14.670833333333334,LA,12.970833333333331,10.477777777777783,9.302380952380952
2023-06-19,76.8,77.0,68,17.0,0.0,67.0,2023-06-19,15.320833333333333,LA,14.670833333333334,12.473611111111117,10.396428571428572
2023-06-20,79.3,79.2,65,20.5,0.0,67.7,2023-06-20,21.320833333333333,LA,15.320833333333333,14.320833333333338,11.283928571428572
2023-06-21,81.6,81.4,62,21.7,0.0,68.2,2023-06-21,25.0625,LA,21.320833333333333,17.10416666666667,13.164285714285715
2023-06-22,75.3,74.9,70,21.3,0.0,64.4,2023-06-22,14.008333333333333,LA,25.0625,20.56805555555556,15.401190476190477
2023-06-23,74.6,75.1,64,20.2,0.0,65.0,2023-06-23,11.045833333333334,LA,14.008333333333333,20.13055555555556,16.16190476190476
2023-06-24,79.1,78.3,66,17.2,0.0,65.7,2023-06-24,14.3125,LA,11.045833333333334,16.70555555555556,16.342857142857145
2023-06-25,76.6,75.9,69,15.8,0.0,65.7,2023-06-25,13.858333333333334,LA,14.3125,13.122222222222227,16.53452380952381
2023-06-26,79.7,78.9,68,17.9,0.0,66.1,2023-06-26,16.658333333333335,LA,13.858333333333334,13.072222222222228,16.41845238095238
2023-06-27,80.1,79.6,69,20.9,0.0,66.4,2023-06-27,16.420833333333334,LA,16.658333333333335,14.94305555555556,16.60952380952381
2023-06-28,78.6,77.1,71,18.1,0.0,65.7,2023-06-28,12.295833333333334,LA,16.420833333333334,15.645833333333337,15.90952380952381
2023-06-29,82.7,80.2,71,19.3,0.0,66.7,2023-06-29,14.7875,LA,12.295833333333334,15.125000000000005,14.085714285714287
2023-06-30,86.1,83.9,73,20.0,0.0,67.9,2023-06-30,18.125,LA,14.7875,14.501388888888895,14.19702380952381
2023-07-01,86.2,85.4,74,19.6,0.0,68.8,2023-07-01,16.974999999999998,LA,18.125,15.06944444444445,15.208333333333334
2023-07-02,89.6,86.6,74,22.0,0.0,69.0,2023-07-02,16.129166666666666,LA,16.974999999999998,16.629166666666674,15.588690476190477
2023-07-03,88.4,86.2,74,19.7,0.0,68.4,2023-07-03,13.158333333333331,LA,16.129166666666666,17.076388888888893,15.913095238095236
2023-07-04,82.0,80.3,69,17.1,0.0,67.1,2023-07-04,10.329166666666667,LA,13.158333333333331,15.420833333333336,15.413095238095236
2023-07-05,79.6,78.9,69,19.4,0.0,66.2,2023-07-05,11.275,LA,10.329166666666667,13.205555555555561,14.542857142857143
2023-07-06,80.3,78.5,71,16.8,0.0,66.1,2023-07-06,13.845833333333331,LA,11.275,11.587500000000006,14.397023809523807
2023-07-07,81.6,80.3,69,19.9,0.0,66.7,2023-07-07,15.25,LA,13.845833333333331,11.816666666666672,14.2625
