time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city,pm25_lag_1,pm25_rolling_3,pm25_rolling_7
2022-12-08,47.9,52.6,86,18.0,2.1,45.2,2022-12-08,16.704166666666666,Sacramento,13.470833333333331,10.569444444444443,12.144642857142856
2022-12-09,49.9,53.0,85,16.3,1.0,49.0,2022-12-09,10.733333333333334,Sacramento,16.704166666666666,13.24861111111111,13.273214285714285
2022-12-10,49.2,53.6,88,40.6,30.9,51.3,2022-12-10,5.970833333333334,Sacramento,10.733333333333334,13.636111111111111,12.479166666666666
2022-12-11,45.2,52.3,84,19.6,10.2,47.0,2022-12-11,5.2250000000000005,Sacramento,5.970833333333334,11.136111111111111,10.678571428571429
2022-12-12,47.5,52.9,82,17.1,6.5,44.5,2022-12-12,5.745833333333334,Sacramento,5.2250000000000005,7.309722222222223,10.048809523809524
2022-12-13,45.4,49.5,86,9.8,0.0,39.5,2022-12-13,4.245833333333334,Sacramento,5.745833333333334,5.647222222222223,9.63154761904762
2022-12-14,47.6,50.9,87,9.4,0.0,40.5,2022-12-14,0.6583333333333333,Sacramento,4.245833333333334,5.072222222222222,8.870833333333334
2022-12-15,47.3,51.3,88,9.8,0.0,39.4,2022-12-15,6.816666666666666,Sacramento,0.6583333333333333,3.5500000000000003,7.040476190476191
2022-12-16,48.1,51.9,84,9.4,0.0,40.0,2022-12-16,16.395833333333332,Sacramento,6.816666666666666,3.9069444444444446,5.627976190476191
2022-12-17,48.0,51.0,90,8.0,0.0,38.4,2022-12-17,15.05,Sacramento,16.395833333333332,7.956944444444443,6.436904761904763
2022-12-18,44.1,46.9,95,9.7,0.0,37.0,2022-12-18,24.754166666666663,Sacramento,15.05,12.754166666666668,7.733928571428572
2022-12-19,40.7,44.7,94,6.9,0.0,38.3,2022-12-19,27.2,Sacramento,24.754166666666663,18.733333333333334,10.523809523809522
2022-12-20,47.0,50.5,88,9.7,0.0,41.1,2022-12-20,20.5875,Sacramento,27.2,22.334722222222222,13.588690476190475
2022-12-21,49.0,52.3,83,8.8,0.0,41.7,2022-12-21,27.15833333333333,Sacramento,20.5875,24.180555555555554,15.923214285714284
2022-12-22,45.7,49.0,86,7.1,0.3,41.9,2022-12-22,29.129166666666663,Sacramento,27.15833333333333,24.98194444444444,19.70892857142857
2022-12-23,52.8,54.7,88,9.2,0.0,44.3,2022-12-23,27.566666666666663,Sacramento,29.129166666666663,25.625,22.89642857142857
2022-12-24,51.0,52.3,94,7.4,0.0,42.5,2022-12-24,25.666666666666668,Sacramento,27.566666666666663,27.951388888888886,24.4922619047619
2022-12-25,51.2,52.6,96,9.2,0.0,44.0,2022-12-25,26.820833333333336,Sacramento,25.666666666666668,27.454166666666666,26.008928571428573
2022-12-26,49.1,51.4,93,21.8,5.3,45.6,2022-12-26,24.604166666666668,Sacramento,26.820833333333336,26.684722222222224,26.304166666666667
2022-12-27,51.9,55.4,90,32.9,31.0,52.0,2022-12-27,6.633333333333333,Sacramento,24.604166666666668,25.697222222222223,25.93333333333333
2022-12-28,50.8,52.9,92,9.3,0.0,44.0,2022-12-28,13.0625,Sacramento,6.633333333333333,19.352777777777778,23.939880952380953
2022-12-29,48.2,51.4,87,18.7,11.4,47.8,2022-12-29,8.933333333333334,Sacramento,13.0625,14.766666666666666,21.926190476190477
2022-12-30,55.1,58.5,93,24.9,17.5,53.4,2022-12-30,4.304166666666666,Sacramento,8.933333333333334,9.543055555555556,19.041071428571428
2022-12-31,56.0,57.7,91,45.1,70.7,53.8,2022-12-31,4.1125,Sacramento,4.304166666666666,8.766666666666667,15.717857142857143
2023-01-01,49.3,58.7,59,27.9,0.1,50.7,2023-01-01,2.4166666666666665,Sacramento,4.1125,5.783333333333334,12.638690476190478
2023-01-02,44.7,48.2,77,17.3,11.5,43.4,2023-01-02,7.441666666666666,Sacramento,2.4166666666666665,3.6111111111111107,9.152380952380954
2023-01-03,48.9,53.3,90,12.6,0.5,44.8,2023-01-03,8.245833333333334,Sacramento,7.441666666666666,4.656944444444444,6.7005952380952385
2023-01-04,51.0,62.2,82,42.9,16.9,50.9,2023-01-04,6.245833333333334,Sacramento,8.245833333333334,6.034722222222221,6.930952380952381
2023-01-05,49.5,55.9,92,27.8,34.8,51.8,2023-01-05,6.054166666666667,Sacramento,6.245833333333334,7.31111111111111,5.957142857142857
2023-01-06,54.2,58.5,83,14.5,0.1,50.2,2023-01-06,8.083333333333334,Sacramento,6.054166666666667,6.848611111111111,5.5458333333333325
2023-01-07,49.4,58.2,69,41.1,9.2,52.1,2023-01-07,6.258333333333333,Sacramento,8.083333333333334,6.794444444444444,6.085714285714286
2023-01-08,54.1,59.5,77,45.4,23.4,53.3,2023-01-08,5.2375,Sacramento,6.258333333333333,6.798611111111111,6.392261904761904
2023-01-09,58.5,60.4,87,40.3,38.0,53.9,2023-01-09,8.354166666666666,Sacramento,5.2375,6.526388888888889,6.795238095238096
2023-01-10,48.0,55.2,83,33.5,10.5,51.1,2023-01-10,7.391666666666667,Sacramento,8.354166666666666,6.6166666666666645,6.925595238095238
2023-01-11,45.5,52.2,82,24.8,16.1,49.6,2023-01-11,3.7583333333333337,Sacramento,7.391666666666667,6.994444444444444,6.803571428571429
2023-01-12,62.1,62.8,76,20.5,0.0,55.2,2023-01-12,6.604166666666667,Sacramento,3.7583333333333337,6.501388888888887,6.448214285714285
2023-01-13,51.4,58.3,73,31.6,28.2,54.8,2023-01-13,7.95,Sacramento,6.604166666666667,5.918055555555555,6.526785714285714
2023-01-14,51.5,56.1,89,41.3,42.4,52.4,2023-01-14,6.558333333333334,Sacramento,7.95,6.104166666666667,6.507738095238095
2023-01-15,45.3,51.0,90,22.7,8.7,47.3,2023-01-15,6.595833333333334,Sacramento,6.558333333333334,7.037499999999999,6.550595238095239
2023-01-16,48.9,52.6,87,24.3,12.3,47.6,2023-01-16,4.354166666666667,Sacramento,6.595833333333334,7.034722222222221,6.744642857142857
2023-01-17,49.7,52.7,89,9.7,0.0,43.4,2023-01-17,12.954166666666666,Sacramento,4.354166666666667,5.836111111111111,6.173214285714287
2023-01-18,47.8,53.2,84,19.9,4.8,43.7,2023-01-18,17.841666666666665,Sacramento,12.954166666666666,7.968055555555555,6.967857142857143
2023-01-19,46.1,52.7,79,22.1,6.4,45.2,2023-01-19,7.9,Sacramento,17.841666666666665,11.716666666666663,8.979761904761904
2023-01-20,50.5,54.1,56,19.3,0.0,44.0,2023-01-20,5.158333333333333,Sacramento,7.9,12.89861111111111,9.164880952380953
2023-01-21,49.2,52.6,79,9.4,0.0,41.0,2023-01-21,15.245833333333332,Sacramento,5.158333333333333,10.299999999999999,8.766071428571427
2023-01-22,43.7,54.5,67,29.2,0.0,44.0,2023-01-22,10.7625,Sacramento,15.245833333333332,9.43472222222222,10.007142857142856
2023-01-23,50.5,58.0,48,28.4,0.0,48.4,2023-01-23,2.966666666666667,Sacramento,10.7625,10.388888888888888,10.602380952380953
2023-01-24,53.6,57.0,79,10.2,0.0,43.6,2023-01-24,10.895833333333334,Sacramento,2.966666666666667,9.658333333333331,10.404166666666665
2023-01-25,59.0,64.1,71,22.3,0.0,47.8,2023-01-25,13.025,Sacramento,10.895833333333334,8.208333333333332,10.110119047619047
2023-01-26,58.0,60.1,69,13.1,0.0,48.6,2023-01-26,10.579166666666667,Sacramento,13.025,8.962499999999999,9.42202380952381
2023-01-27,56.3,58.6,82,9.5,0.0,46.4,2023-01-27,26.116666666666664,Sacramento,10.579166666666667,11.5,9.804761904761905
2023-01-28,53.4,57.1,85,9.6,0.0,45.0,2023-01-28,18.520833333333332,Sacramento,26.116666666666664,16.57361111111111,12.798809523809524
2023-01-29,44.2,49.4,84,19.6,0.6,44.1,2023-01-29,9.5875,Sacramento,18.520833333333332,18.405555555555555,13.266666666666666
2023-01-30,44.4,53.1,41,22.9,0.0,42.7,2023-01-30,3.529166666666667,Sacramento,9.5875,18.074999999999996,13.098809523809523
2023-01-31,49.3,53.7,53,21.2,0.0,41.9,2023-01-31,9.266666666666667,Sacramento,3.529166666666667,10.545833333333333,13.179166666666665
2023-02-01,49.7,54.5,77,9.4,0.0,41.3,2023-02-01,17.729166666666668,Sacramento,9.266666666666667,7.461111111111111,12.946428571428571
2023-02-02,51.3,54.5,83,10.4,0.0,42.1,2023-02-02,24.708333333333332,Sacramento,17.729166666666668,10.174999999999999,13.618452380952379
2023-02-03,53.1,54.8,82,13.4,8.0,47.4,2023-02-03,20.008333333333333,Sacramento,24.708333333333332,17.23472222222222,15.636904761904761
2023-02-04,52.7,56.2,90,27.9,13.9,47.7,2023-02-04,24.875,Sacramento,20.008333333333333,20.815277777777776,14.764285714285714
2023-02-05,50.2,56.0,83,22.1,0.5,49.0,2023-02-05,5.770833333333333,Sacramento,24.875,23.19722222222222,15.67202380952381
2023-02-06,52.6,59.3,75,20.7,0.0,46.7,2023-02-06,6.320833333333333,Sacramento,5.770833333333333,16.88472222222222,15.126785714285715
2023-02-07,54.8,56.7,84,10.5,0.0,44.4,2023-02-07,14.675,Sacramento,6.320833333333333,12.322222222222221,15.525595238095237
2023-02-08,57.7,59.8,85,9.0,0.0,46.1,2023-02-08,20.779166666666665,Sacramento,14.675,8.92222222222222,16.298214285714284
2023-02-09,60.4,61.7,89,10.2,0.0,46.8,2023-02-09,21.829166666666666,Sacramento,20.779166666666665,13.924999999999997,16.73392857142857
2023-02-10,57.3,60.8,84,17.1,0.0,47.4,2023-02-10,14.658333333333331,Sacramento,21.829166666666666,19.094444444444445,16.322619047619046
2023-02-11,50.1,55.9,79,17.7,0.8,46.0,2023-02-11,6.1625000000000005,Sacramento,14.658333333333331,19.08888888888889,15.558333333333334
2023-02-12,61.5,67.3,68,19.9,0.0,50.7,2023-02-12,10.1375,Sacramento,6.1625000000000005,14.216666666666663,12.885119047619046
2023-02-13,59.7,63.0,67,24.0,0.0,50.6,2023-02-13,12.370833333333335,Sacramento,10.1375,10.319444444444443,13.50892857142857
2023-02-14,43.8,52.3,43,23.6,0.0,46.3,2023-02-14,2.5625,Sacramento,12.370833333333335,9.556944444444445,14.373214285714285
2023-02-15,48.8,56.6,49,18.3,0.0,45.2,2023-02-15,4.554166666666666,Sacramento,2.5625,8.356944444444444,12.642857142857142
2023-02-16,50.3,55.2,65,11.2,0.0,43.5,2023-02-16,14.570833333333333,Sacramento,4.554166666666666,6.495833333333333,10.325000000000001
2023-02-17,54.8,60.8,68,12.0,0.0,46.2,2023-02-17,16.591666666666665,Sacramento,14.570833333333333,7.229166666666664,9.288095238095238
2023-02-18,56.1,59.3,71,10.9,0.0,43.9,2023-02-18,18.204166666666666,Sacramento,16.591666666666665,11.905555555555553,9.564285714285715
2023-02-19,57.3,60.1,76,10.8,0.0,45.6,2023-02-19,17.683333333333334,Sacramento,18.204166666666666,16.455555555555552,11.284523809523808
2023-02-20,63.5,65.3,75,9.4,0.0,49.5,2023-02-20,26.545833333333334,Sacramento,17.683333333333334,17.493055555555554,12.362499999999999
2023-02-21,56.9,62.5,64,31.7,0.0,49.8,2023-02-21,17.658333333333335,Sacramento,26.545833333333334,20.811111111111106,14.3875
2023-02-22,44.8,51.7,60,17.1,0.8,41.8,2023-02-22,3.858333333333333,Sacramento,17.658333333333335,20.629166666666666,16.544047619047618
2023-02-23,38.4,47.5,78,30.6,5.5,40.1,2023-02-23,5.895833333333333,Sacramento,3.858333333333333,16.020833333333332,16.444642857142856
2023-02-24,44.5,48.7,85,37.9,21.3,41.3,2023-02-24,4.533333333333333,Sacramento,5.895833333333333,9.1375,15.205357142857142
2023-02-25,42.6,47.1,89,13.0,4.9,42.5,2023-02-25,10.65,Sacramento,4.533333333333333,4.762499999999998,13.482738095238096
2023-02-26,39.5,46.6,89,22.8,10.9,44.3,2023-02-26,15.054166666666667,Sacramento,10.65,7.026388888888889,12.403571428571428
2023-02-27,40.0,48.0,90,30.8,11.1,41.8,2023-02-27,6.325,Sacramento,15.054166666666667,10.079166666666666,12.027976190476192
2023-02-28,41.9,47.6,90,24.6,14.5,42.2,2023-02-28,5.708333333333333,Sacramento,6.325,10.676388888888889,9.139285714285714
2023-03-01,42.2,53.5,60,28.9,0.0,42.8,2023-03-01,3.829166666666667,Sacramento,5.708333333333333,9.029166666666667,7.432142857142857
2023-03-02,51.3,56.3,59,20.2,0.0,44.0,2023-03-02,11.25,Sacramento,3.829166666666667,5.287499999999999,7.427976190476191
2023-03-03,56.0,58.7,77,13.7,0.0,46.6,2023-03-03,16.599999999999998,Sacramento,11.25,6.929166666666666,8.192857142857143
2023-03-04,43.9,51.9,73,30.9,3.4,46.1,2023-03-04,8.295833333333333,Sacramento,16.599999999999998,10.55972222222222,9.916666666666668
2023-03-05,47.3,52.3,75,25.1,7.9,44.5,2023-03-05,7.270833333333333,Sacramento,8.295833333333333,12.048611111111109,9.580357142857142
2023-03-06,46.7,51.9,84,13.9,3.3,42.2,2023-03-06,10.391666666666667,Sacramento,7.270833333333333,10.722222222222221,8.468452380952382
2023-03-07,47.5,53.2,75,14.8,6.9,44.2,2023-03-07,8.470833333333333,Sacramento,10.391666666666667,8.652777777777777,9.049404761904762
2023-03-08,50.8,55.0,71,16.7,5.4,46.1,2023-03-08,7.591666666666666,Sacramento,8.470833333333333,8.711111111111109,9.44404761904762
2023-03-09,45.1,50.9,83,37.4,21.3,44.8,2023-03-09,12.241666666666667,Sacramento,7.591666666666666,8.818055555555555,9.981547619047618
2023-03-10,57.5,60.5,77,38.8,7.9,53.7,2023-03-10,5.133333333333334,Sacramento,12.241666666666667,9.434722222222222,10.123214285714285
2023-03-11,56.2,56.8,88,11.0,5.1,50.6,2023-03-11,14.979166666666666,Sacramento,5.133333333333334,8.322222222222221,8.485119047619047
2023-03-12,58.3,62.1,89,21.7,17.6,54.8,2023-03-12,5.029166666666667,Sacramento,14.979166666666666,10.784722222222221,9.439880952380951
2023-03-13,61.1,64.3,85,19.3,9.1,56.8,2023-03-13,5.708333333333333,Sacramento,5.029166666666667,8.380555555555555,9.119642857142857
2023-03-14,53.6,60.5,88,42.5,23.6,54.9,2023-03-14,5.8875,Sacramento,5.708333333333333,8.572222222222221,8.450595238095238
2023-03-15,58.9,62.8,77,14.5,0.0,49.2,2023-03-15,8.029166666666667,Sacramento,5.8875,5.541666666666665,8.08154761904762
2023-03-16,61.3,63.1,73,9.7,0.0,49.5,2023-03-16,14.3125,Sacramento,8.029166666666667,6.541666666666665,8.144047619047619
2023-03-17,64.1,66.0,75,13.5,0.0,52.5,2023-03-17,17.666666666666668,Sacramento,14.3125,9.409722222222221,8.439880952380951
2023-03-18,66.7,66.5,77,11.6,0.0,53.9,2023-03-18,21.52916666666667,Sacramento,17.666666666666668,13.336111111111109,10.230357142857144
2023-03-19,52.6,57.1,84,23.1,18.8,54.0,2023-03-19,10.729166666666666,Sacramento,21.52916666666667,17.836111111111112,11.166071428571428
2023-03-20,55.1,59.0,79,17.0,0.0,51.6,2023-03-20,5.075,Sacramento,10.729166666666666,16.641666666666666,11.980357142857143
2023-03-21,49.3,53.2,87,31.1,16.5,48.3,2023-03-21,8.8125,Sacramento,5.075,12.444444444444443,11.889880952380953
2023-03-22,52.8,56.5,84,25.1,6.7,49.8,2023-03-22,3.8708333333333336,Sacramento,8.8125,8.205555555555554,12.307738095238095
2023-03-23,56.8,60.8,76,14.8,5.0,51.3,2023-03-23,6.358333333333333,Sacramento,3.8708333333333336,5.919444444444444,11.713690476190477
2023-03-24,53.3,57.6,57,13.8,0.0,48.5,2023-03-24,5.379166666666666,Sacramento,6.358333333333333,6.347222222222221,10.577380952380953
2023-03-25,51.2,58.5,55,20.9,0.0,47.9,2023-03-25,5.958333333333333,Sacramento,5.379166666666666,5.202777777777777,8.82202380952381
2023-03-26,50.6,57.2,53,17.5,0.0,46.4,2023-03-26,8.333333333333334,Sacramento,5.958333333333333,5.898611111111111,6.597619047619048
2023-03-27,57.1,61.6,65,13.4,0.0,46.8,2023-03-27,27.80416666666667,Sacramento,8.333333333333334,6.556944444444444,6.255357142857143
2023-03-28,44.6,49.3,79,29.3,16.4,46.5,2023-03-28,10.795833333333334,Sacramento,27.80416666666667,14.031944444444443,9.502380952380955
2023-03-29,43.9,50.5,88,23.2,10.7,44.8,2023-03-29,8.341666666666667,Sacramento,10.795833333333334,15.644444444444446,9.785714285714286
2023-03-30,55.1,58.8,77,12.6,0.0,48.9,2023-03-30,8.708333333333334,Sacramento,8.341666666666667,15.647222222222224,10.424404761904762
2023-03-31,54.4,58.9,76,11.6,0.0,49.2,2023-03-31,8.75,Sacramento,8.708333333333334,9.281944444444443,10.760119047619048
2023-04-01,63.4,64.5,78,13.8,0.0,50.6,2023-04-01,9.308333333333334,Sacramento,8.75,8.6,11.241666666666669
2023-04-02,58.1,61.0,72,20.4,0.1,53.0,2023-04-02,5.566666666666666,Sacramento,9.308333333333334,8.92222222222222,11.720238095238098
2023-04-03,47.9,56.4,56,24.3,0.6,46.8,2023-04-03,2.920833333333333,Sacramento,5.566666666666666,7.874999999999999,11.325000000000001
2023-04-04,52.0,57.5,60,14.3,0.0,46.0,2023-04-04,4.658333333333333,Sacramento,2.920833333333333,5.931944444444444,7.770238095238095
2023-04-05,60.5,61.2,74,9.4,0.0,47.7,2023-04-05,12.066666666666668,Sacramento,4.658333333333333,4.381944444444443,6.893452380952381
2023-04-06,62.9,64.3,75,11.1,0.3,52.0,2023-04-06,14.991666666666667,Sacramento,12.066666666666668,6.54861111111111,7.425595238095238
2023-04-07,56.5,57.4,85,11.5,9.1,52.9,2023-04-07,15.6625,Sacramento,14.991666666666667,10.572222222222221,8.323214285714284
2023-04-08,63.8,66.6,67,8.8,0.0,55.2,2023-04-08,12.866666666666667,Sacramento,15.6625,14.240277777777777,9.310714285714287
2023-04-09,73.7,73.6,70,10.3,0.0,58.0,2023-04-09,11.016666666666666,Sacramento,12.866666666666667,14.506944444444443,9.81904761904762
2023-04-10,78.0,77.3,74,18.4,0.0,61.5,2023-04-10,14.645833333333334,Sacramento,11.016666666666666,13.181944444444442,10.597619047619048
2023-04-11,73.7,72.6,75,17.8,0.0,60.2,2023-04-11,4.854166666666667,Sacramento,14.645833333333334,12.843055555555553,12.272619047619047
2023-04-12,61.4,65.0,69,15.1,0.1,52.9,2023-04-12,5.758333333333333,Sacramento,4.854166666666667,10.17222222222222,12.300595238095239
2023-04-13,60.7,65.9,41,23.4,0.0,54.6,2023-04-13,5.3,Sacramento,5.758333333333333,8.419444444444443,11.399404761904762
2023-04-14,66.7,67.4,72,10.3,0.0,54.3,2023-04-14,9.125,Sacramento,5.3,5.304166666666665,10.014880952380953
2023-04-15,68.7,69.0,73,13.2,0.0,55.5,2023-04-15,7.4875,Sacramento,9.125,6.727777777777777,9.08095238095238
2023-04-16,65.5,67.9,69,13.1,0.0,55.0,2023-04-16,6.620833333333334,Sacramento,7.4875,7.304166666666666,8.3125
2023-04-17,58.4,62.4,72,19.6,0.0,53.1,2023-04-17,6.670833333333333,Sacramento,6.620833333333334,7.744444444444444,7.684523809523809
2023-04-18,58.9,61.9,59,17.4,0.7,51.8,2023-04-18,5.658333333333334,Sacramento,6.670833333333333,6.926388888888887,6.545238095238095
2023-04-19,60.8,63.3,61,11.7,0.0,51.2,2023-04-19,6.325,Sacramento,5.658333333333334,6.3166666666666655,6.660119047619048
2023-04-20,67.7,71.3,54,13.4,0.0,56.3,2023-04-20,10.9125,Sacramento,6.325,6.218055555555554,6.741071428571429
2023-04-21,79.2,81.9,54,19.1,0.0,64.2,2023-04-21,8.558333333333334,Sacramento,10.9125,7.631944444444443,7.542857142857144
2023-04-22,81.8,83.5,52,15.6,0.0,68.2,2023-04-22,8.575000000000001,Sacramento,8.558333333333334,8.59861111111111,7.461904761904762
2023-04-23,82.3,81.0,65,18.6,0.0,65.4,2023-04-23,7.645833333333333,Sacramento,8.575000000000001,9.34861111111111,7.617261904761905
2023-04-24,81.5,80.1,61,13.2,0.0,64.6,2023-04-24,10.0875,Sacramento,7.645833333333333,8.259722222222221,7.763690476190477
2023-04-25,79.7,85.2,51,19.5,0.0,66.4,2023-04-25,9.195833333333333,Sacramento,10.0875,8.769444444444444,8.251785714285715
2023-04-26,86.1,85.8,51,8.7,0.0,67.7,2023-04-26,14.775,Sacramento,9.195833333333333,8.976388888888888,8.757142857142856
2023-04-27,90.2,89.7,51,9.1,0.0,71.8,2023-04-27,18.479166666666668,Sacramento,14.775,11.352777777777776,9.964285714285714
2023-04-28,91.3,89.6,52,11.1,0.0,72.0,2023-04-28,12.841666666666669,Sacramento,18.479166666666668,14.15,11.045238095238094
2023-04-29,88.1,87.5,52,14.3,0.0,69.1,2023-04-29,12.429166666666667,Sacramento,12.841666666666669,15.365277777777777,11.657142857142857
2023-04-30,76.1,77.4,61,23.5,0.0,62.1,2023-04-30,4.345833333333333,Sacramento,12.429166666666667,14.583333333333334,12.207738095238096
2023-05-01,55.9,62.1,65,19.1,0.0,55.0,2023-05-01,4.520833333333333,Sacramento,4.345833333333333,9.872222222222222,11.736309523809524
2023-05-02,60.9,64.1,70,19.4,2.1,53.9,2023-05-02,4.866666666666666,Sacramento,4.520833333333333,7.0986111111111105,10.941071428571428
2023-05-03,58.9,64.6,64,13.4,0.1,55.3,2023-05-03,6.745833333333334,Sacramento,4.866666666666666,4.577777777777777,10.322619047619048
2023-05-04,59.8,61.1,82,9.2,8.7,54.4,2023-05-04,7.858333333333333,Sacramento,6.745833333333334,5.377777777777776,9.175595238095239
2023-05-05,60.2,65.2,72,18.6,2.3,55.7,2023-05-05,7.708333333333333,Sacramento,7.858333333333333,6.490277777777777,7.658333333333333
2023-05-06,61.0,64.6,78,16.9,17.6,55.6,2023-05-06,5.658333333333334,Sacramento,7.708333333333333,7.437499999999999,6.925
2023-05-07,63.8,67.6,67,15.3,0.0,57.2,2023-05-07,7.541666666666667,Sacramento,5.658333333333334,7.074999999999999,5.957738095238095
2023-05-08,62.8,67.0,68,20.7,0.9,56.5,2023-05-08,6.8875,Sacramento,7.541666666666667,6.969444444444444,6.4142857142857155
2023-05-09,72.8,73.0,65,15.3,0.0,59.3,2023-05-09,7.4375,Sacramento,6.8875,6.695833333333333,6.752380952380952
2023-05-10,68.7,70.4,68,17.6,0.0,59.0,2023-05-10,5.05,Sacramento,7.4375,7.288888888888888,7.119642857142857
2023-05-11,78.6,77.4,68,15.4,0.0,61.3,2023-05-11,6.6375,Sacramento,5.05,6.458333333333332,6.877380952380952
2023-05-12,88.8,85.8,65,13.6,0.0,67.2,2023-05-12,9.220833333333331,Sacramento,6.6375,6.374999999999999,6.702976190476191
2023-05-13,93.9,93.3,56,13.6,0.0,73.2,2023-05-13,11.2875,Sacramento,9.220833333333331,6.969444444444442,6.9190476190476184
2023-05-14,90.5,90.1,52,18.9,0.0,73.3,2023-05-14,14.054166666666667,Sacramento,11.2875,9.048611111111109,7.723214285714286
2023-05-15,89.5,88.2,53,14.9,0.0,71.3,2023-05-15,11.9375,Sacramento,14.054166666666667,11.52083333333333,8.653571428571428
2023-05-16,96.0,96.4,51,11.5,0.0,74.7,2023-05-16,11.704166666666666,Sacramento,11.9375,12.426388888888887,9.375
2023-05-17,94.8,93.5,51,16.1,0.0,74.2,2023-05-17,10.6,Sacramento,11.704166666666666,12.565277777777775,9.98452380952381
2023-05-18,91.6,90.1,59,15.9,0.0,70.1,2023-05-18,8.695833333333333,Sacramento,10.6,11.413888888888886,10.777380952380952
2023-05-19,89.2,88.3,59,16.4,0.0,70.1,2023-05-19,6.258333333333333,Sacramento,8.695833333333333,10.33333333333333,11.071428571428571
2023-05-20,81.8,81.9,64,16.6,0.0,66.4,2023-05-20,5.441666666666666,Sacramento,6.258333333333333,8.518055555555554,10.648214285714285
2023-05-21,91.8,89.9,64,13.2,0.0,69.3,2023-05-21,7.2375,Sacramento,5.441666666666666,6.79861111111111,9.813095238095238
2023-05-22,95.1,92.8,59,16.9,0.0,72.7,2023-05-22,9.875,Sacramento,7.2375,6.312499999999999,8.839285714285714
2023-05-23,81.2,82.0,58,18.3,0.0,66.9,2023-05-23,8.5,Sacramento,9.875,7.518055555555555,8.544642857142858
2023-05-24,78.0,78.8,61,16.6,0.0,64.0,2023-05-24,8.4125,Sacramento,8.5,8.5375,8.086904761904762
2023-05-25,77.9,78.7,63,18.4,0.0,63.8,2023-05-25,10.120833333333334,Sacramento,8.4125,8.929166666666665,7.774404761904762
2023-05-26,77.2,77.6,65,16.3,0.5,64.0,2023-05-26,8.429166666666667,Sacramento,10.120833333333334,9.011111111111111,7.97797619047619
2023-05-27,79.4,79.6,65,16.7,0.0,64.3,2023-05-27,7.604166666666667,Sacramento,8.429166666666667,8.987499999999999,8.28809523809524
2023-05-28,77.9,77.6,68,15.7,0.0,64.1,2023-05-28,8.133333333333333,Sacramento,7.604166666666667,8.718055555555553,8.59702380952381
2023-05-29,76.9,78.4,64,20.7,0.0,64.6,2023-05-29,6.875,Sacramento,8.133333333333333,8.055555555555555,8.725
2023-05-30,76.7,77.5,63,19.2,0.0,64.8,2023-05-30,4.591666666666667,Sacramento,6.875,7.537499999999999,8.296428571428573
2023-05-31,79.6,79.3,63,15.0,0.0,64.5,2023-05-31,7.2,Sacramento,4.591666666666667,6.533333333333331,7.738095238095239
2023-06-01,83.8,82.9,60,14.5,0.0,66.4,2023-06-01,8.075000000000001,Sacramento,7.2,6.2222222222222205,7.564880952380952
2023-06-02,89.9,88.8,57,16.9,0.0,69.9,2023-06-02,8.254166666666666,Sacramento,8.075000000000001,6.622222222222221,7.272619047619047
2023-06-03,94.2,92.8,51,12.7,0.0,73.6,2023-06-03,8.804166666666665,Sacramento,8.254166666666666,7.843055555555554,7.247619047619048
2023-06-04,97.1,95.2,47,16.3,0.0,76.5,2023-06-04,9.325,Sacramento,8.804166666666665,8.377777777777776,7.4190476190476184
2023-06-05,89.5,87.9,56,25.0,0.0,70.8,2023-06-05,8.9375,Sacramento,9.325,8.794444444444443,7.589285714285714
2023-06-06,79.9,80.0,62,20.2,0.2,66.7,2023-06-06,8.479166666666666,Sacramento,8.9375,9.02222222222222,7.883928571428571
2023-06-07,74.8,76.7,63,17.0,0.0,66.5,2023-06-07,4.929166666666666,Sacramento,8.479166666666666,8.913888888888886,8.439285714285713
2023-06-08,83.6,83.8,57,14.8,0.0,69.7,2023-06-08,5.3500000000000005,Sacramento,4.929166666666666,7.448611111111108,8.114880952380952
2023-06-09,79.6,81.4,57,18.0,0.0,67.5,2023-06-09,5.329166666666667,Sacramento,5.3500000000000005,6.2527777777777755,7.725595238095238
2023-06-10,81.7,82.5,60,15.3,0.0,66.4,2023-06-10,8.241666666666667,Sacramento,5.329166666666667,5.202777777777776,7.307738095238095
2023-06-11,83.0,83.3,62,18.2,0.0,67.8,2023-06-11,8.808333333333334,Sacramento,8.241666666666667,6.306944444444443,7.227380952380953
2023-06-12,79.6,80.1,62,18.1,0.6,67.2,2023-06-12,7.983333333333333,Sacramento,8.808333333333334,7.459722222222221,7.153571428571429
2023-06-13,85.9,84.7,62,17.4,0.0,69.3,2023-06-13,6.266666666666667,Sacramento,7.983333333333333,8.344444444444443,7.017261904761904
2023-06-14,90.2,88.2,61,16.4,0.0,71.0,2023-06-14,8.583333333333334,Sacramento,6.266666666666667,7.68611111111111,6.701190476190476
2023-06-15,95.5,93.3,56,21.1,0.0,72.1,2023-06-15,10.025,Sacramento,8.583333333333334,7.61111111111111,7.223214285714286
2023-06-16,92.2,91.9,57,20.7,0.0,72.7,2023-06-16,11.541666666666666,Sacramento,10.025,8.291666666666664,7.891071428571428
2023-06-17,87.2,88.4,61,19.9,0.0,70.9,2023-06-17,10.583333333333334,Sacramento,11.541666666666666,10.049999999999999,8.778571428571428
