time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city,pm25_lag_1,pm25_rolling_3,pm25_rolling_7
2022-12-16,65.5,69.2,75,30.2,2.1,52.9,2022-12-16,16.091666666666665,Houston,5.7749999999999995,3.383333333333334,6.779761904761905
2022-12-17,47.5,55.9,57,20.3,0.0,47.4,2022-12-17,9.154166666666669,Houston,16.091666666666665,7.545833333333334,7.6863095238095225
2022-12-18,46.7,54.1,55,20.3,0.0,46.3,2022-12-18,6.091666666666666,Houston,9.154166666666669,10.340277777777779,7.4434523809523805
2022-12-19,46.3,52.4,77,26.7,10.4,49.2,2022-12-19,8.845833333333333,Houston,6.091666666666666,10.445833333333333,7.121428571428572
2022-12-20,53.1,59.8,86,24.3,1.4,51.6,2022-12-20,6.470833333333334,Houston,8.845833333333333,8.030555555555557,7.19047619047619
2022-12-21,51.9,55.7,81,13.3,0.0,47.2,2022-12-21,16.070833333333333,Houston,6.470833333333334,7.136111111111112,7.6
2022-12-22,57.1,60.4,79,36.4,0.1,45.5,2022-12-22,18.516666666666666,Houston,16.070833333333333,10.4625,9.785714285714286
2022-12-23,18.5,31.0,38,36.2,0.0,23.0,2022-12-23,4.779166666666667,Houston,18.516666666666666,13.686111111111112,11.60595238095238
2022-12-24,30.3,38.6,41,19.9,0.0,29.5,2022-12-24,25.204166666666666,Houston,4.779166666666667,13.122222222222222,9.989880952380954
2022-12-25,39.7,45.4,51,10.8,0.0,34.8,2022-12-25,33.479166666666664,Houston,25.204166666666666,16.166666666666668,12.282738095238093
2022-12-26,51.2,56.6,57,11.8,0.0,43.5,2022-12-26,32.8375,Houston,33.479166666666664,21.154166666666665,16.195238095238093
2022-12-27,47.5,51.9,70,14.4,0.0,42.5,2022-12-27,15.879166666666668,Houston,32.8375,30.50694444444444,19.622619047619047
2022-12-28,71.6,75.6,83,30.9,0.0,58.0,2022-12-28,15.570833333333333,Houston,15.879166666666668,27.39861111111111,20.966666666666665
2022-12-29,75.6,78.3,87,32.1,73.9,68.3,2022-12-29,13.416666666666666,Houston,15.570833333333333,21.429166666666664,20.895238095238096
2022-12-30,72.1,70.6,90,16.3,23.1,63.0,2022-12-30,12.6875,Houston,13.416666666666666,14.955555555555554,20.166666666666664
2022-12-31,71.1,73.0,82,14.8,0.0,63.0,2022-12-31,15.883333333333333,Houston,12.6875,13.891666666666664,21.29642857142857
2023-01-01,80.2,79.1,89,21.2,0.8,68.4,2023-01-01,10.095833333333331,Houston,15.883333333333333,13.99583333333333,19.964880952380952
2023-01-02,75.9,74.8,93,35.3,21.8,72.0,2023-01-02,7.625,Houston,10.095833333333331,12.888888888888886,16.624404761904763
2023-01-03,75.5,76.1,76,29.8,17.9,68.6,2023-01-03,11.45,Houston,7.625,11.201388888888886,13.022619047619047
2023-01-04,64.2,68.5,53,18.6,0.0,59.4,2023-01-04,15.570833333333333,Houston,11.45,9.723611111111108,12.38988095238095
2023-01-05,66.2,67.9,73,10.8,0.0,56.2,2023-01-05,25.03333333333333,Houston,15.570833333333333,11.548611111111109,12.389880952380953
2023-01-06,75.3,75.9,83,22.7,0.0,61.8,2023-01-06,13.445833333333333,Houston,25.03333333333333,17.351388888888888,14.049404761904762
2023-01-07,78.7,74.0,90,18.4,3.1,67.1,2023-01-07,14.745833333333332,Houston,13.445833333333333,18.016666666666662,14.157738095238093
2023-01-08,67.1,68.0,79,23.1,15.0,61.0,2023-01-08,11.345833333333331,Houston,14.745833333333332,17.741666666666664,13.995238095238095
2023-01-09,64.0,65.7,79,15.3,0.1,56.2,2023-01-09,11.075,Houston,11.345833333333331,13.179166666666662,14.173809523809524
2023-01-10,73.7,73.2,88,18.3,0.4,63.9,2023-01-10,9.7,Houston,11.075,12.388888888888886,14.666666666666668
2023-01-11,76.1,78.8,86,29.2,0.3,69.8,2023-01-11,6.2124999999999995,Houston,9.7,10.70694444444444,14.416666666666666
2023-01-12,67.7,68.5,63,29.2,0.0,61.2,2023-01-12,5.25,Houston,6.2124999999999995,8.995833333333332,13.079761904761904
2023-01-13,49.9,58.7,48,20.8,0.0,49.8,2023-01-13,4.9125000000000005,Houston,5.25,7.054166666666664,10.253571428571428
2023-01-14,55.7,60.6,70,17.9,0.0,49.4,2023-01-14,8.862499999999999,Houston,4.9125000000000005,5.458333333333331,9.03452380952381
2023-01-15,67.1,72.9,74,31.3,0.0,62.3,2023-01-15,10.5625,Houston,8.862499999999999,6.341666666666664,8.194047619047618
2023-01-16,73.6,75.0,82,29.0,1.6,68.9,2023-01-16,13.233333333333334,Houston,10.5625,8.112499999999997,8.082142857142857
2023-01-17,78.2,76.1,93,17.8,0.4,66.9,2023-01-17,13.333333333333334,Houston,13.233333333333334,10.886111111111108,8.39047619047619
2023-01-18,75.4,74.0,87,30.2,5.1,68.9,2023-01-18,13.175,Houston,13.333333333333334,12.376388888888888,8.90952380952381
2023-01-19,60.6,66.9,46,19.2,0.0,58.2,2023-01-19,9.191666666666666,Houston,13.175,13.24722222222222,9.904166666666667
2023-01-20,48.7,54.1,67,20.1,2.6,52.4,2023-01-20,7.158333333333334,Houston,9.191666666666666,11.899999999999999,10.467261904761903
2023-01-21,51.7,55.4,84,19.2,10.9,52.2,2023-01-21,11.404166666666669,Houston,7.158333333333334,9.841666666666665,10.78809523809524
2023-01-22,51.0,58.6,74,21.1,0.0,49.5,2023-01-22,7.954166666666667,Houston,11.404166666666669,9.251388888888888,11.151190476190477
2023-01-23,50.1,56.1,68,20.5,0.0,47.2,2023-01-23,7.366666666666667,Houston,7.954166666666667,8.838888888888887,10.778571428571428
2023-01-24,64.0,67.4,84,50.6,49.4,53.7,2023-01-24,8.954166666666667,Houston,7.366666666666667,8.908333333333331,9.940476190476192
2023-01-25,45.2,53.5,67,25.0,0.0,46.2,2023-01-25,4.8,Houston,8.954166666666667,8.091666666666665,9.314880952380951
2023-01-26,51.1,56.0,71,11.5,0.0,44.8,2023-01-26,14.641666666666666,Houston,4.8,7.040277777777777,8.118452380952382
2023-01-27,50.5,56.0,67,12.4,0.0,47.6,2023-01-27,22.775,Houston,14.641666666666666,9.465277777777777,8.89702380952381
2023-01-28,67.5,69.1,85,25.3,10.4,63.1,2023-01-28,13.9375,Houston,22.775,14.072222222222218,11.127976190476192
2023-01-29,74.6,70.0,93,20.3,38.1,66.5,2023-01-29,8.570833333333335,Houston,13.9375,17.118055555555554,11.489880952380954
2023-01-30,53.7,57.0,90,18.9,3.7,48.6,2023-01-30,7.2875,Houston,8.570833333333335,15.094444444444443,11.57797619047619
2023-01-31,38.1,45.2,90,21.3,6.6,41.0,2023-01-31,5.0125,Houston,7.2875,9.931944444444442,11.566666666666666
2023-02-01,41.5,46.5,91,20.5,12.6,41.0,2023-02-01,5.141666666666667,Houston,5.0125,6.956944444444442,11.003571428571428
2023-02-02,36.3,43.9,90,23.4,7.2,41.3,2023-02-02,4.791666666666667,Houston,5.141666666666667,5.813888888888886,11.052380952380952
2023-02-03,53.2,57.7,78,20.9,0.1,46.1,2023-02-03,7.758333333333333,Houston,4.791666666666667,4.981944444444442,9.645238095238096
2023-02-04,58.2,62.0,79,15.5,0.0,48.1,2023-02-04,11.75,Houston,7.758333333333333,5.8972222222222195,7.5
2023-02-05,69.9,71.3,82,13.4,0.0,58.4,2023-02-05,16.329166666666666,Houston,11.75,8.099999999999996,7.1875
2023-02-06,68.6,73.4,80,27.9,0.0,63.3,2023-02-06,10.404166666666669,Houston,16.329166666666666,11.945833333333331,8.295833333333333
2023-02-07,73.3,74.6,85,26.6,1.6,66.7,2023-02-07,13.020833333333334,Houston,10.404166666666669,12.827777777777774,8.741071428571429
2023-02-08,73.9,76.9,87,31.6,6.8,63.4,2023-02-08,8.391666666666667,Houston,13.020833333333334,13.251388888888885,9.885119047619046
2023-02-09,67.7,68.7,75,13.0,0.0,53.5,2023-02-09,19.433333333333337,Houston,8.391666666666667,10.605555555555553,10.349404761904761
2023-02-10,53.2,60.5,72,29.3,0.0,51.0,2023-02-10,15.970833333333331,Houston,19.433333333333337,13.615277777777777,12.44107142857143
2023-02-11,43.4,52.5,68,25.6,0.1,44.4,2023-02-11,9.266666666666667,Houston,15.970833333333331,14.598611111111106,13.614285714285716
2023-02-12,59.4,61.6,75,15.9,0.0,48.6,2023-02-12,18.525,Houston,9.266666666666667,14.890277777777776,13.259523809523811
2023-02-13,69.7,71.2,78,17.5,0.0,55.9,2023-02-13,17.025,Houston,18.525,14.587499999999997,13.573214285714286
2023-02-14,75.3,77.3,75,32.2,3.6,68.2,2023-02-14,10.833333333333334,Houston,17.025,14.938888888888885,14.519047619047617
2023-02-15,75.9,76.4,92,28.4,3.1,69.1,2023-02-15,8.879166666666666,Houston,10.833333333333334,15.461111111111109,14.20654761904762
2023-02-16,74.3,71.6,68,32.2,3.9,60.5,2023-02-16,9.95,Houston,8.879166666666666,12.24583333333333,14.276190476190477
2023-02-17,41.8,50.6,50,29.7,0.0,43.7,2023-02-17,6.8875,Houston,9.95,9.887499999999998,12.921428571428573
2023-02-18,50.2,54.6,64,18.9,0.0,45.4,2023-02-18,9.308333333333334,Houston,6.8875,8.57222222222222,11.623809523809523
2023-02-19,70.0,71.2,79,15.5,0.0,58.3,2023-02-19,23.9625,Houston,9.308333333333334,8.715277777777775,11.629761904761905
2023-02-20,77.7,77.7,87,27.9,0.8,68.8,2023-02-20,10.145833333333334,Houston,23.9625,13.386111111111108,12.406547619047618
2023-02-21,78.5,80.2,85,30.5,0.6,71.3,2023-02-21,8.262500000000001,Houston,10.145833333333334,14.472222222222221,11.423809523809522
2023-02-22,82.8,81.0,86,33.9,3.7,72.5,2023-02-22,10.691666666666668,Houston,8.262500000000001,14.123611111111108,11.056547619047619
2023-02-23,86.4,81.1,89,18.5,0.3,73.0,2023-02-23,11.595833333333331,Houston,10.691666666666668,9.699999999999998,11.315476190476192
2023-02-24,82.6,79.6,90,17.3,1.4,71.6,2023-02-24,8.720833333333333,Houston,11.595833333333331,10.18333333333333,11.550595238095239
2023-02-25,81.9,79.3,88,18.9,0.7,71.2,2023-02-25,13.3875,Houston,8.720833333333333,10.336111111111109,11.8125
2023-02-26,79.5,79.7,83,27.6,2.1,71.9,2023-02-26,9.195833333333333,Houston,13.3875,11.234722222222217,12.395238095238094
2023-02-27,77.8,78.9,67,26.1,0.6,71.6,2023-02-27,13.145833333333334,Houston,9.195833333333333,10.434722222222218,10.285714285714286
2023-02-28,85.0,82.9,86,21.7,0.4,69.7,2023-02-28,13.704166666666666,Houston,13.145833333333334,11.90972222222222,10.714285714285714
2023-03-01,82.9,82.7,84,37.1,0.1,75.1,2023-03-01,9.779166666666669,Houston,13.704166666666666,12.015277777777776,11.491666666666665
2023-03-02,80.0,80.0,88,35.9,3.2,74.7,2023-03-02,9.6625,Houston,9.779166666666669,12.20972222222222,11.361309523809524
2023-03-03,71.9,73.0,56,35.4,3.9,62.1,2023-03-03,9.758333333333333,Houston,9.6625,11.048611111111109,11.085119047619047
2023-03-04,75.5,73.9,73,14.6,0.0,60.3,2023-03-04,12.85,Houston,9.758333333333333,9.73333333333333,11.233333333333334
2023-03-05,76.2,74.6,78,17.4,0.0,62.9,2023-03-05,12.641666666666666,Houston,12.85,10.756944444444443,11.156547619047618
2023-03-06,84.5,79.9,86,17.0,2.1,69.9,2023-03-06,12.308333333333332,Houston,12.641666666666666,11.749999999999998,11.648809523809524
2023-03-07,86.1,82.3,87,17.5,1.3,74.0,2023-03-07,9.658333333333331,Houston,12.308333333333332,12.599999999999996,11.529166666666667
2023-03-08,87.7,83.4,85,16.1,1.0,73.2,2023-03-08,10.8,Houston,9.658333333333331,11.536111111111106,10.951190476190476
2023-03-09,85.3,84.1,81,20.0,0.1,73.8,2023-03-09,12.25,Houston,10.8,10.922222222222217,11.097023809523808
2023-03-10,83.1,77.7,84,19.7,0.8,71.9,2023-03-10,14.7,Houston,12.25,10.902777777777777,11.466666666666667
2023-03-11,83.4,83.8,80,27.4,0.5,74.1,2023-03-11,13.558333333333332,Houston,14.7,12.58333333333333,12.172619047619047
2023-03-12,82.9,81.5,75,30.3,0.1,72.6,2023-03-12,13.066666666666668,Houston,13.558333333333332,13.502777777777775,12.273809523809522
2023-03-13,65.6,69.4,51,24.6,0.0,60.8,2023-03-13,8.770833333333334,Houston,13.066666666666668,13.774999999999997,12.33452380952381
2023-03-14,59.6,65.0,53,20.7,4.9,58.3,2023-03-14,7.570833333333333,Houston,8.770833333333334,11.798611111111109,11.829166666666666
2023-03-15,66.0,69.1,62,22.5,0.0,58.6,2023-03-15,13.5625,Houston,7.570833333333333,9.802777777777777,11.530952380952382
2023-03-16,72.0,74.8,80,35.9,17.5,69.6,2023-03-16,12.033333333333331,Houston,13.5625,9.968055555555553,11.925595238095239
2023-03-17,73.2,70.4,72,31.1,36.4,53.3,2023-03-17,9.858333333333333,Houston,12.033333333333331,11.055555555555552,11.894642857142857
2023-03-18,46.1,53.1,49,23.9,0.1,50.3,2023-03-18,7.741666666666667,Houston,9.858333333333333,11.818055555555551,11.202976190476189
2023-03-19,51.2,56.2,48,17.7,0.0,48.2,2023-03-19,8.041666666666666,Houston,7.741666666666667,9.877777777777775,10.37202380952381
2023-03-20,49.1,55.9,62,22.9,0.0,49.0,2023-03-20,8.758333333333333,Houston,8.041666666666666,8.547222222222219,9.654166666666667
2023-03-21,69.8,73.8,79,39.0,3.7,65.6,2023-03-21,10.833333333333334,Houston,8.758333333333333,8.180555555555552,9.652380952380952
2023-03-22,78.7,79.0,82,28.1,0.4,72.2,2023-03-22,11.545833333333334,Houston,10.833333333333334,9.211111111111109,10.11845238095238
2023-03-23,80.7,81.3,84,30.6,0.5,73.7,2023-03-23,8.487499999999999,Houston,11.545833333333334,10.379166666666665,9.830357142857142
2023-03-24,85.9,82.6,86,34.2,4.8,74.6,2023-03-24,9.4,Houston,8.487499999999999,10.288888888888886,9.323809523809524
2023-03-25,80.9,81.1,58,28.5,8.6,71.1,2023-03-25,16.1375,Houston,9.4,9.811111111111108,9.258333333333335
2023-03-26,82.8,77.2,84,19.3,9.3,66.8,2023-03-26,15.4875,Houston,16.1375,11.341666666666663,10.457738095238096
2023-03-27,81.4,78.4,90,19.2,4.6,71.0,2023-03-27,19.2875,Houston,15.4875,13.674999999999997,11.52142857142857
2023-03-28,73.4,74.0,68,27.6,10.0,68.3,2023-03-28,13.3375,Houston,19.2875,16.97083333333333,13.025595238095239
2023-03-29,61.4,64.7,66,19.2,27.2,60.7,2023-03-29,10.85,Houston,13.3375,16.037499999999998,13.383333333333331
2023-03-30,76.8,76.1,86,31.2,3.8,69.0,2023-03-30,11.991666666666667,Houston,10.85,14.491666666666665,13.283928571428572
2023-03-31,83.9,83.4,83,32.4,1.6,75.4,2023-03-31,9.9875,Houston,11.991666666666667,12.05972222222222,13.784523809523808
2023-04-01,84.2,84.0,69,14.5,0.5,74.2,2023-04-01,15.979166666666666,Houston,9.9875,10.943055555555555,13.868452380952382
2023-04-02,83.1,81.8,84,29.2,1.9,71.8,2023-04-02,12.620833333333332,Houston,15.979166666666666,12.652777777777777,13.845833333333333
2023-04-03,90.8,86.0,82,22.5,0.3,76.8,2023-04-03,9.0375,Houston,12.620833333333332,12.862499999999997,13.436309523809525
2023-04-04,85.0,83.4,84,32.9,0.3,76.6,2023-04-04,9.833333333333334,Houston,9.0375,12.545833333333329,11.972023809523808
2023-04-05,85.8,82.4,86,29.5,45.6,71.7,2023-04-05,11.6875,Houston,9.833333333333334,10.49722222222222,11.471428571428573
2023-04-06,68.3,67.8,86,28.8,7.0,62.0,2023-04-06,7.2375,Houston,11.6875,10.186111111111108,11.591071428571427
2023-04-07,65.8,66.7,91,24.2,40.4,59.7,2023-04-07,4.791666666666667,Houston,7.2375,9.58611111111111,10.911904761904763
2023-04-08,72.1,71.5,84,15.3,0.0,61.4,2023-04-08,7.991666666666667,Houston,4.791666666666667,7.905555555555554,10.169642857142858
2023-04-09,73.8,73.3,80,12.4,0.3,66.2,2023-04-09,11.254166666666668,Houston,7.991666666666667,6.67361111111111,9.028571428571428
2023-04-10,68.4,69.0,79,12.7,0.1,64.7,2023-04-10,14.6,Houston,11.254166666666668,8.012499999999998,8.833333333333332
2023-04-11,74.7,73.9,74,14.1,0.4,65.8,2023-04-11,16.962500000000002,Houston,14.6,11.281944444444443,9.627976190476192
2023-04-12,77.1,74.3,82,18.6,0.9,64.0,2023-04-12,13.916666666666666,Houston,16.962500000000002,14.27222222222222,10.646428571428572
2023-04-13,78.2,74.6,76,21.7,0.2,65.1,2023-04-13,15.108333333333334,Houston,13.916666666666666,15.15972222222222,10.964880952380954
2023-04-14,80.8,80.1,79,24.8,0.3,70.1,2023-04-14,9.183333333333334,Houston,15.108333333333334,15.329166666666664,12.089285714285717
2023-04-15,92.9,82.4,87,18.0,13.5,72.1,2023-04-15,10.629166666666666,Houston,9.183333333333334,12.736111111111109,12.716666666666667
2023-04-16,72.2,73.1,52,25.9,0.0,64.8,2023-04-16,9.020833333333334,Houston,10.629166666666666,11.640277777777776,13.093452380952384
2023-04-17,71.0,73.0,57,19.7,0.0,62.2,2023-04-17,8.133333333333333,Houston,9.020833333333334,9.611111111111109,12.774404761904762
2023-04-18,73.7,74.6,77,26.8,1.9,67.0,2023-04-18,11.454166666666666,Houston,8.133333333333333,9.261111111111108,11.85059523809524
2023-04-19,82.3,81.5,78,26.9,0.0,73.1,2023-04-19,12.9125,Houston,11.454166666666666,9.53611111111111,11.063690476190475
2023-04-20,78.8,78.3,88,26.3,22.3,72.1,2023-04-20,10.804166666666667,Houston,12.9125,10.83333333333333,10.920238095238094
2023-04-21,84.8,80.6,81,16.0,19.9,71.9,2023-04-21,10.479166666666666,Houston,10.804166666666667,11.72361111111111,10.305357142857144
2023-04-22,73.3,75.7,64,25.2,0.0,67.2,2023-04-22,9.3125,Houston,10.479166666666666,11.398611111111109,10.49047619047619
2023-04-23,61.0,66.5,77,25.5,8.4,61.3,2023-04-23,9.6375,Houston,9.3125,10.198611111111108,10.302380952380954
2023-04-24,73.5,73.2,67,19.9,0.1,63.2,2023-04-24,10.683333333333332,Houston,9.6375,9.809722222222218,10.39047619047619
2023-04-25,77.0,75.7,80,22.7,6.0,66.9,2023-04-25,11.808333333333332,Houston,10.683333333333332,9.877777777777775,10.754761904761903
2023-04-26,81.3,78.4,89,21.3,6.5,70.1,2023-04-26,9.254166666666666,Houston,11.808333333333332,10.709722222222219,10.805357142857142
2023-04-27,77.5,77.2,81,21.8,18.9,69.2,2023-04-27,9.145833333333334,Houston,9.254166666666666,10.58194444444444,10.282738095238093
2023-04-28,85.8,80.2,81,24.6,7.5,69.1,2023-04-28,16.05,Houston,9.145833333333334,10.069444444444443,10.045833333333333
2023-04-29,66.2,69.4,70,35.1,5.8,63.3,2023-04-29,9.075,Houston,16.05,11.483333333333329,10.841666666666667
2023-04-30,82.7,82.7,57,15.5,0.0,67.0,2023-04-30,8.395833333333334,Houston,9.075,11.423611111111109,10.807738095238095
2023-05-01,86.9,81.9,63,16.5,0.0,70.4,2023-05-01,10.258333333333333,Houston,8.395833333333334,11.173611111111107,10.630357142857141
2023-05-02,81.7,79.0,84,14.6,0.6,70.8,2023-05-02,12.258333333333333,Houston,10.258333333333333,9.243055555555552,10.569642857142856
2023-05-03,85.7,83.0,74,18.6,0.0,72.4,2023-05-03,17.733333333333334,Houston,12.258333333333333,10.304166666666665,10.633928571428571
2023-05-04,87.7,82.0,85,24.6,10.2,72.4,2023-05-04,17.066666666666666,Houston,17.733333333333334,13.416666666666664,11.845238095238097
2023-05-05,97.6,88.7,84,18.7,0.7,78.7,2023-05-05,10.9875,Houston,17.066666666666666,15.686111111111108,12.976785714285713
2023-05-06,94.3,88.0,83,29.5,0.5,79.5,2023-05-06,9.770833333333334,Houston,10.9875,15.262499999999998,12.25357142857143
2023-05-07,87.7,82.4,89,27.2,5.3,77.0,2023-05-07,7.945833333333333,Houston,9.770833333333334,12.608333333333333,12.35297619047619
2023-05-08,82.5,77.5,92,32.1,15.1,74.9,2023-05-08,8.633333333333333,Houston,7.945833333333333,9.568055555555553,12.288690476190476
2023-05-09,82.3,76.8,91,22.8,16.2,73.4,2023-05-09,11.879166666666668,Houston,8.633333333333333,8.783333333333331,12.056547619047619
2023-05-10,79.5,76.6,91,20.6,54.5,71.4,2023-05-10,10.058333333333334,Houston,11.879166666666668,9.486111111111109,12.002380952380951
2023-05-11,90.1,83.5,90,26.7,6.5,74.3,2023-05-11,8.091666666666667,Houston,10.058333333333334,10.190277777777776,10.905952380952382
2023-05-12,88.5,83.4,87,25.5,7.4,75.9,2023-05-12,8.254166666666666,Houston,8.091666666666667,10.009722222222221,9.623809523809525
2023-05-13,86.8,80.8,88,27.1,10.6,74.4,2023-05-13,8.612499999999999,Houston,8.254166666666666,8.801388888888887,9.233333333333334
2023-05-14,89.3,82.5,88,29.0,31.0,73.6,2023-05-14,8.741666666666667,Houston,8.612499999999999,8.319444444444441,9.067857142857141
2023-05-15,89.2,81.7,91,13.6,15.1,72.5,2023-05-15,8.516666666666667,Houston,8.741666666666667,8.53611111111111,9.181547619047619
2023-05-16,92.6,83.8,88,12.7,3.9,73.2,2023-05-16,13.283333333333331,Houston,8.516666666666667,8.623611111111108,9.164880952380953
2023-05-17,88.9,83.7,78,11.3,0.3,75.0,2023-05-17,18.079166666666666,Houston,13.283333333333331,10.180555555555552,9.36547619047619
2023-05-18,95.2,84.4,79,10.5,0.0,75.6,2023-05-18,24.366666666666664,Houston,18.079166666666666,13.293055555555553,10.511309523809524
2023-05-19,97.0,87.6,78,14.0,0.0,78.4,2023-05-19,11.15,Houston,24.366666666666664,18.576388888888886,12.836309523809522
2023-05-20,96.4,87.6,81,15.0,1.5,78.0,2023-05-20,8.341666666666667,Houston,11.15,17.865277777777774,13.25
2023-05-21,83.6,79.8,81,13.7,0.5,73.5,2023-05-21,20.954166666666666,Houston,8.341666666666667,14.61944444444444,13.211309523809524
2023-05-22,92.1,83.2,75,10.7,0.0,74.8,2023-05-22,26.275,Houston,20.954166666666666,13.481944444444443,14.95595238095238
2023-05-23,94.0,84.2,80,11.2,0.2,75.7,2023-05-23,24.45,Houston,26.275,18.52361111111111,17.49285714285714
2023-05-24,92.9,86.3,73,13.0,0.3,75.9,2023-05-24,25.4875,Houston,24.45,23.893055555555552,19.08809523809524
2023-05-25,90.2,86.2,73,14.3,0.0,76.2,2023-05-25,18.004166666666666,Houston,25.4875,25.404166666666665,20.146428571428572
2023-05-26,92.2,88.3,65,13.8,0.0,77.4,2023-05-26,29.0375,Houston,18.004166666666666,22.647222222222222,19.2375
2023-05-27,90.6,85.6,68,14.3,0.6,76.8,2023-05-27,27.820833333333336,Houston,29.0375,24.176388888888884,21.792857142857144
2023-05-28,90.6,85.0,71,17.1,0.1,76.2,2023-05-28,24.52916666666667,Houston,27.820833333333336,24.954166666666666,24.57559523809524
2023-05-29,85.7,81.8,79,15.8,5.7,75.6,2023-05-29,17.254166666666666,Houston,24.52916666666667,27.129166666666666,25.086309523809526
2023-05-30,93.6,85.3,80,13.7,2.5,76.0,2023-05-30,15.575,Houston,17.254166666666666,23.201388888888886,23.797619047619047
2023-05-31,93.8,86.0,79,14.5,0.8,76.6,2023-05-31,17.508333333333333,Houston,15.575,19.119444444444444,22.5297619047619
2023-06-01,91.8,86.9,72,17.5,0.1,78.3,2023-06-01,17.379166666666666,Houston,17.508333333333333,16.779166666666665,21.389880952380956
2023-06-02,94.1,87.6,72,14.0,0.6,79.0,2023-06-02,19.091666666666665,Houston,17.379166666666666,16.82083333333333,21.30059523809524
2023-06-03,96.9,89.2,72,12.2,1.7,79.2,2023-06-03,15.429166666666667,Houston,19.091666666666665,17.993055555555554,19.879761904761903
2023-06-04,91.5,85.6,71,16.7,1.8,76.5,2023-06-04,17.758333333333333,Houston,15.429166666666667,17.299999999999997,18.10952380952381
2023-06-05,87.5,80.8,86,17.4,18.3,73.9,2023-06-05,14.554166666666667,Houston,17.758333333333333,17.426388888888887,17.142261904761902
2023-06-06,93.4,84.2,81,7.3,0.5,75.6,2023-06-06,17.150000000000002,Houston,14.554166666666667,15.913888888888886,16.75654761904762
2023-06-07,97.8,87.2,81,9.3,0.1,76.6,2023-06-07,18.1125,Houston,17.150000000000002,16.487499999999997,16.98154761904762
2023-06-08,95.7,85.6,83,17.0,9.2,76.7,2023-06-08,18.358333333333334,Houston,18.1125,16.605555555555554,17.067857142857143
2023-06-09,100.6,91.0,76,14.8,0.2,80.0,2023-06-09,14.625,Houston,18.358333333333334,17.87361111111111,17.207738095238096
2023-06-10,98.8,91.2,80,19.8,22.9,80.5,2023-06-10,8.225,Houston,14.625,17.031944444444445,16.56964285714286
2023-06-11,102.1,94.6,73,24.0,0.0,83.2,2023-06-11,6.904166666666666,Houston,8.225,13.736111111111109,15.54047619047619
2023-06-12,105.0,93.7,77,20.5,0.0,83.3,2023-06-12,6.516666666666667,Houston,6.904166666666666,9.918055555555553,13.989880952380954
2023-06-13,100.9,93.7,76,23.7,0.0,83.4,2023-06-13,7.195833333333333,Houston,6.516666666666667,7.215277777777775,12.841666666666667
2023-06-14,101.8,94.0,71,24.5,0.0,85.5,2023-06-14,13.508333333333333,Houston,7.195833333333333,6.87222222222222,11.419642857142858
2023-06-15,105.8,98.4,73,24.2,0.0,87.2,2023-06-15,10.8125,Houston,13.508333333333333,9.073611111111108,10.761904761904761
2023-06-16,106.5,98.0,75,22.1,0.5,86.9,2023-06-16,9.583333333333334,Houston,10.8125,10.505555555555553,9.68392857142857
2023-06-17,109.1,99.1,76,32.9,2.7,86.2,2023-06-17,11.741666666666667,Houston,9.583333333333334,11.301388888888887,8.963690476190475
2023-06-18,104.7,98.0,74,28.2,0.0,86.9,2023-06-18,8.445833333333333,Houston,11.741666666666667,10.712499999999999,9.466071428571428
2023-06-19,109.3,100.0,72,24.0,0.0,88.1,2023-06-19,11.125,Houston,8.445833333333333,9.923611111111109,9.686309523809523
2023-06-20,108.8,100.8,70,23.6,0.1,88.6,2023-06-20,13.983333333333334,Houston,11.125,10.437499999999998,10.344642857142857
2023-06-21,102.9,91.0,78,24.2,8.5,84.6,2023-06-21,14.308333333333332,Houston,13.983333333333334,11.18472222222222,11.314285714285715
2023-06-22,108.6,96.4,80,18.5,11.5,84.1,2023-06-22,13.8125,Houston,14.308333333333332,13.138888888888886,11.428571428571429
2023-06-23,96.8,87.5,84,20.4,4.5,82.4,2023-06-23,8.666666666666666,Houston,13.8125,14.03472222222222,11.857142857142858
2023-06-24,105.2,97.4,72,21.3,0.0,87.3,2023-06-24,6.3,Houston,8.666666666666666,12.262499999999998,11.726190476190478
2023-06-25,108.0,99.0,70,24.5,0.4,88.2,2023-06-25,7.4375,Houston,6.3,9.593055555555553,10.948809523809524
2023-06-26,107.3,99.2,69,20.1,0.0,87.5,2023-06-26,6.425,Houston,7.4375,7.468055555555552,10.804761904761905
2023-06-27,110.0,99.3,69,19.2,0.0,87.8,2023-06-27,13.583333333333334,Houston,6.425,6.720833333333331,10.133333333333335
2023-06-28,108.9,98.6,69,18.8,0.0,87.3,2023-06-28,6.970833333333334,Houston,13.583333333333334,9.148611111111109,10.076190476190476
2023-06-29,106.5,97.0,68,19.5,0.0,87.3,2023-06-29,7.795833333333333,Houston,6.970833333333334,8.993055555555554,9.02797619047619
2023-06-30,107.4,98.1,68,23.2,0.1,87.0,2023-06-30,7.708333333333333,Houston,7.795833333333333,9.449999999999998,8.168452380952381
2023-07-01,108.0,97.5,69,15.5,0.0,87.2,2023-07-01,9.341666666666669,Houston,7.708333333333333,7.4916666666666645,8.03154761904762
2023-07-02,106.4,93.4,76,10.8,3.2,84.3,2023-07-02,9.45,Houston,9.341666666666669,8.281944444444443,8.466071428571428
