latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.771528,-95.33099,20.0,-18000,America/Chicago,GMT-5

time,apparent_temperature_max (°F),temperature_2m_max (°F),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),temperature_2m_mean (°F)
2024-09-07,88.5,86.0,68,33.4,0.00,77.2
2024-09-08,85.7,83.1,62,22.6,0.00,75.4
2024-09-09,88.6,85.2,59,17.0,0.00,75.8
2024-09-10,93.9,86.5,75,23.7,7.20,77.5
2024-09-11,95.5,86.4,87,20.8,18.60,78.0
2024-09-12,90.4,86.3,82,16.5,0.30,76.7
2024-09-13,99.5,90.8,77,14.1,0.00,78.9
2024-09-14,101.9,91.1,79,15.8,0.00,83.0
2024-09-15,100.2,89.4,81,14.2,0.70,81.4
2024-09-16,101.2,89.5,83,9.7,1.20,80.9
2024-09-17,100.3,89.2,76,10.5,0.90,80.2
2024-09-18,100.2,89.5,81,10.2,0.10,81.5
2024-09-19,101.3,89.9,81,14.1,0.20,82.2
2024-09-20,100.6,90.5,80,12.2,0.00,82.6
2024-09-21,97.2,89.2,82,18.9,2.10,81.4
2024-09-22,96.3,88.5,77,16.3,0.80,81.5
2024-09-23,98.8,88.3,78,12.2,1.30,81.3
2024-09-24,99.0,88.9,81,14.3,0.10,80.8
2024-09-25,100.4,92.1,78,15.5,1.20,81.4
2024-09-26,86.8,86.9,61,18.4,0.00,77.7
2024-09-27,89.5,88.6,56,14.5,0.00,75.7
2024-09-28,92.0,90.5,52,11.9,0.00,77.3
2024-09-29,93.3,89.9,54,13.3,0.00,76.2
2024-09-30,95.1,88.7,65,13.8,0.00,77.8
2024-10-01,95.5,91.9,65,13.5,0.00,79.9
2024-10-02,93.2,89.4,62,16.1,0.00,79.6
2024-10-03,90.8,88.8,66,15.9,0.00,78.9
2024-10-04,93.6,89.1,73,21.8,1.20,79.7
2024-10-05,90.3,87.3,76,19.1,0.00,79.3
2024-10-06,93.4,91.2,63,15.9,0.00,81.0
2024-10-07,91.5,90.9,54,18.2,0.00,80.2
2024-10-08,85.3,87.6,48,20.4,0.00,76.9
2024-10-09,85.9,88.1,45,12.1,0.00,73.5
2024-10-10,87.4,88.0,52,9.7,0.00,74.3
2024-10-11,89.6,87.0,61,11.9,0.00,74.5
2024-10-12,90.7,87.2,72,17.4,0.00,74.8
2024-10-13,95.3,91.0,69,20.6,0.00,78.3
2024-10-14,95.1,95.5,64,19.2,0.00,80.4
2024-10-15,99.7,94.6,60,10.9,0.00,78.9
2024-10-16,76.9,75.0,38,31.1,0.00,67.6
2024-10-17,68.3,72.2,42,17.7,0.00,61.1
2024-10-18,75.8,78.6,59,24.2,0.00,67.3
2024-10-19,82.5,81.6,66,18.2,0.00,70.4
2024-10-20,79.5,81.1,63,17.4,0.00,70.3
2024-10-21,83.0,80.9,69,14.4,0.00,69.0
2024-10-22,87.6,83.5,79,18.4,0.00,71.3
2024-10-23,89.1,84.3,80,12.7,0.00,72.9
2024-10-24,85.9,83.1,82,17.8,0.00,72.1
2024-10-25,91.7,86.4,78,16.3,0.00,75.5
2024-10-26,91.5,86.1,81,15.9,0.50,75.7
2024-10-27,88.2,85.7,77,15.7,0.00,74.5
2024-10-28,86.7,85.8,78,24.0,0.40,75.6
2024-10-29,83.6,85.7,68,29.2,0.00,78.4
2024-10-30,87.5,83.5,85,25.1,11.20,76.1
2024-10-31,87.9,79.3,90,18.2,13.50,75.0
2024-11-01,85.2,81.3,84,16.9,0.20,75.3
2024-11-02,84.4,80.6,87,21.2,9.20,73.8
2024-11-03,84.9,81.9,88,27.3,15.20,76.1
2024-11-04,82.6,83.7,82,38.8,4.40,78.4
2024-11-05,80.7,77.6,77,26.0,25.80,73.0
2024-11-06,86.9,82.0,71,11.9,0.00,72.0
2024-11-07,89.5,83.8,87,16.2,1.70,77.2
2024-11-08,85.1,78.7,90,20.4,9.70,75.2
2024-11-09,84.5,81.6,84,18.2,18.20,72.5
2024-11-10,86.8,82.8,85,13.9,3.20,74.7
2024-11-11,84.6,81.1,80,13.0,0.00,71.3
2024-11-12,77.8,75.7,75,8.2,0.00,67.0
2024-11-13,82.4,79.9,73,17.3,0.00,68.3
2024-11-14,68.6,72.0,58,13.7,0.00,63.1
2024-11-15,69.7,70.5,68,8.5,0.00,60.1
2024-11-16,78.5,77.6,76,14.4,0.00,66.9
2024-11-17,85.3,78.5,92,19.6,38.60,73.9
2024-11-18,83.7,79.8,84,25.0,9.10,74.8
2024-11-19,74.5,74.8,74,8.3,0.00,65.5
2024-11-20,62.8,65.6,55,19.0,0.00,60.3
2024-11-21,61.8,65.6,56,10.9,0.00,54.6
2024-11-22,67.4,68.9,61,7.6,0.00,57.4
2024-11-23,70.4,70.4,71,10.8,0.00,59.1
2024-11-24,78.2,79.2,73,20.2,0.00,68.5
2024-11-25,84.9,83.4,73,18.6,0.00,72.0
2024-11-26,65.5,66.0,69,16.4,0.00,57.3
2024-11-27,81.8,82.6,79,23.1,0.10,69.0
2024-11-28,76.2,71.4,64,18.7,0.20,61.9
2024-11-29,52.0,58.9,55,15.3,0.00,51.8
2024-11-30,57.1,60.0,62,11.9,0.00,51.3
2024-12-01,62.5,66.7,62,8.4,0.00,58.9
2024-12-02,59.4,64.8,57,10.6,0.00,55.2
2024-12-03,59.3,65.5,55,12.1,0.00,55.6
2024-12-04,76.1,74.6,83,19.4,31.60,64.2
2024-12-05,70.2,66.2,82,17.9,0.80,61.5
2024-12-06,48.8,54.1,56,15.5,0.00,49.3
2024-12-07,59.4,59.6,74,13.1,14.70,48.9
2024-12-08,60.5,59.4,96,10.2,14.90,57.1
2024-12-09,80.5,78.2,85,14.3,0.00,66.9
2024-12-10,70.4,67.3,75,21.8,0.00,59.3
2024-12-11,51.5,58.4,48,20.1,0.00,48.9
2024-12-12,57.8,64.2,55,15.1,0.00,51.9
2024-12-13,65.4,67.7,82,24.2,3.80,61.8
2024-12-14,81.2,77.6,83,16.4,2.20,69.6
2024-12-15,80.2,79.4,85,17.3,0.60,71.1
2024-12-16,82.5,78.1,85,12.6,1.10,70.8
2024-12-17,80.4,77.9,88,16.3,3.20,69.7
2024-12-18,76.0,72.1,85,17.3,1.20,65.2
2024-12-19,63.5,63.6,79,13.2,0.00,55.3
2024-12-20,60.9,66.1,69,12.8,0.00,56.0
2024-12-21,52.9,56.8,60,11.2,0.00,49.3
2024-12-22,59.3,62.0,73,11.7,0.00,50.8
2024-12-23,68.6,71.4,78,16.9,0.00,62.0
2024-12-24,75.7,74.6,86,18.0,3.30,66.0
2024-12-25,72.0,69.2,89,15.2,26.20,63.7
2024-12-26,71.5,69.3,94,16.0,44.40,65.1
2024-12-27,77.7,74.6,88,10.9,0.00,64.3
2024-12-28,78.4,75.2,92,22.4,23.30,67.1
2024-12-29,68.4,66.4,90,8.9,0.00,58.3
2024-12-30,76.9,76.8,85,17.9,0.00,64.3
2024-12-31,69.2,67.5,72,15.2,0.00,61.2
2025-01-01,56.0,59.7,70,13.1,0.00,52.3
2025-01-02,58.9,59.5,81,10.3,1.70,54.0
2025-01-03,70.0,69.8,84,12.3,1.60,61.8
2025-01-04,72.7,69.5,85,17.5,2.90,63.6
2025-01-05,75.4,75.8,76,25.1,25.10,64.8
2025-01-06,34.6,43.3,58,21.0,0.00,36.9
2025-01-07,40.3,47.0,61,12.3,0.00,38.6
2025-01-08,35.0,40.5,66,14.1,0.00,38.5
2025-01-09,40.3,47.4,76,23.4,25.60,42.2
2025-01-10,36.1,45.6,80,23.0,20.50,40.4
2025-01-11,46.9,51.6,72,11.5,0.00,41.6
2025-01-12,54.7,55.3,90,10.5,2.10,49.4
2025-01-13,52.8,58.0,68,15.2,0.00,49.4
2025-01-14,48.7,53.1,70,9.7,0.00,46.9
2025-01-15,48.9,52.8,76,12.7,8.80,49.9
2025-01-16,56.9,60.7,67,9.4,0.00,50.5
2025-01-17,65.1,66.6,77,15.5,0.50,55.6
2025-01-18,65.2,64.7,74,18.8,0.00,58.6
2025-01-19,37.6,46.0,49,25.7,0.00,37.4
2025-01-20,29.1,37.9,49,15.9,0.60,33.4
2025-01-21,24.5,32.9,72,20.9,11.70,29.8
2025-01-22,32.7,38.8,71,8.0,0.00,28.3
2025-01-23,47.0,53.5,66,11.3,0.00,40.6
2025-01-24,49.8,53.8,57,12.3,0.00,42.7
2025-01-25,58.6,61.2,78,14.3,0.70,51.2
2025-01-26,72.2,68.2,93,14.3,25.00,62.2
2025-01-27,61.6,61.0,90,14.2,1.10,55.6
2025-01-28,60.9,61.3,89,9.7,0.60,55.8
2025-01-29,73.7,71.6,94,16.0,4.20,63.3
2025-01-30,75.0,73.0,90,24.5,13.40,67.8
2025-01-31,61.1,65.9,58,15.9,0.00,60.0
2025-02-01,67.7,68.0,70,9.0,0.00,55.2
2025-02-02,75.5,74.5,81,12.7,0.00,60.3
2025-02-03,82.6,79.4,88,15.3,0.10,69.2
2025-02-04,83.6,80.2,90,11.5,0.50,71.8
2025-02-05,81.6,78.1,91,13.9,1.90,70.6
2025-02-06,83.0,81.2,84,15.3,0.20,72.9
2025-02-07,82.8,80.2,87,13.6,0.40,72.5
2025-02-08,84.1,82.6,82,18.0,0.00,73.8
2025-02-09,84.9,81.1,82,12.6,0.70,73.2
2025-02-10,74.3,70.0,83,12.6,1.70,65.3
2025-02-11,73.3,68.3,93,13.9,24.60,65.0
2025-02-12,76.0,72.8,87,22.4,23.20,63.4
2025-02-13,45.7,52.7,68,20.4,0.00,48.1
2025-02-14,57.6,58.4,76,12.1,0.30,50.1
2025-02-15,77.2,77.8,89,28.9,3.60,70.1
2025-02-16,61.0,61.8,66,20.7,0.00,48.8
2025-02-17,56.0,59.7,72,12.5,0.00,48.5
2025-02-18,64.2,63.6,88,17.4,42.60,58.4
2025-02-19,45.7,52.8,74,27.3,0.10,40.6
2025-02-20,34.7,42.0,62,18.4,0.00,33.4
2025-02-21,31.5,39.0,56,14.0,0.20,35.4
2025-02-22,37.5,43.3,80,14.3,13.60,39.9
2025-02-23,51.3,54.4,89,13.5,2.00,48.3
2025-02-24,66.4,64.6,88,10.4,0.00,53.0
2025-02-25,72.1,70.5,87,10.7,0.00,57.8
2025-02-26,78.4,75.7,84,13.8,0.00,63.9
2025-02-27,69.5,70.1,78,14.4,0.00,63.9
2025-02-28,71.6,70.7,66,8.9,0.00,60.0
2025-03-01,79.8,77.3,72,9.3,0.00,64.0
2025-03-02,67.7,69.5,73,20.9,0.00,62.6
2025-03-03,77.1,76.3,86,22.8,7.30,68.1
2025-03-04,71.4,75.0,63,28.9,13.90,69.9
2025-03-05,60.0,64.7,48,20.3,0.00,58.0
2025-03-06,60.3,64.0,60,15.2,0.00,54.8
2025-03-07,78.0,77.4,82,25.3,0.10,67.3
2025-03-08,86.1,81.8,89,24.6,5.90,70.7
2025-03-09,53.3,59.8,71,24.4,2.80,54.9
2025-03-10,67.8,68.8,65,12.3,0.00,56.6
2025-03-11,73.8,73.7,69,15.1,0.00,60.8
2025-03-12,81.2,80.5,78,22.0,0.10,67.9
2025-03-13,88.8,86.7,73,14.9,0.00,72.9
2025-03-14,84.5,82.5,82,25.7,0.70,73.3
2025-03-15,77.1,82.9,49,25.1,3.70,73.8
2025-03-16,71.3,75.7,30,15.0,0.00,65.7
2025-03-17,75.1,78.3,51,18.4,0.00,65.5
2025-03-18,75.6,78.8,61,27.0,0.00,69.1
2025-03-19,75.0,81.4,46,23.5,0.70,72.6
2025-03-20,61.4,67.7,27,23.2,0.00,59.0
2025-03-21,69.3,73.0,44,16.8,0.00,61.4
2025-03-22,78.0,80.0,65,20.7,0.00,68.1
2025-03-23,84.0,83.2,78,21.9,2.00,73.5
2025-03-24,90.1,85.0,71,12.4,5.60,74.0
2025-03-25,92.6,89.3,65,14.3,0.00,73.9
2025-03-26,83.6,80.7,84,13.7,2.50,71.3
2025-03-27,71.5,70.1,87,19.5,30.80,67.3
2025-03-28,79.6,74.3,87,21.0,20.80,68.7
2025-03-29,87.9,81.2,87,14.5,4.40,71.5
2025-03-30,88.2,81.6,90,18.5,2.50,74.8
2025-03-31,85.8,80.2,85,10.0,1.30,75.0
2025-04-01,84.7,81.4,87,22.2,1.20,73.5
2025-04-02,86.5,85.1,80,32.4,0.10,78.1
2025-04-03,89.1,85.7,80,30.0,0.60,79.1
2025-04-04,89.5,85.6,80,30.1,0.70,79.0
2025-04-05,85.8,82.8,85,24.1,17.00,72.7
2025-04-06,55.7,59.5,71,21.8,2.00,54.6
2025-04-07,60.7,64.5,60,15.7,0.00,54.4
2025-04-08,71.7,69.9,60,11.0,0.00,58.8
2025-04-09,77.8,77.2,61,14.0,0.00,64.8
2025-04-10,87.8,83.7,67,13.4,0.00,70.1
2025-04-11,86.5,87.5,52,14.0,0.00,74.2
2025-04-12,83.8,83.6,48,15.4,0.00,71.7
2025-04-13,88.2,87.3,69,19.6,0.00,74.2
2025-04-14,91.4,87.8,62,18.8,0.00,76.0
2025-04-15,83.1,82.9,68,14.0,0.00,73.4
2025-04-16,84.4,83.4,62,18.0,0.00,73.2
2025-04-17,87.1,85.8,69,23.5,0.00,75.4
2025-04-18,90.8,88.0,73,26.7,0.40,78.2
2025-04-19,85.7,83.6,78,23.7,1.40,76.4
2025-04-20,87.2,82.7,78,22.9,23.80,75.8
2025-04-21,87.3,80.5,86,12.4,3.60,73.0
2025-04-22,87.5,80.1,89,14.1,3.80,73.6
2025-04-23,83.7,78.5,92,18.8,38.60,72.0
2025-04-24,87.7,82.3,85,16.7,8.60,74.1
2025-04-25,89.1,82.0,87,13.5,4.00,74.2
2025-04-26,85.7,82.0,80,15.9,0.10,75.0
2025-04-27,90.0,84.3,82,17.2,0.70,76.3
2025-04-28,86.5,83.4,81,19.4,0.40,76.8
2025-04-29,83.1,81.6,80,20.4,0.50,76.1
2025-04-30,85.4,84.4,78,30.5,3.10,77.2
2025-05-01,87.9,82.6,81,19.0,7.30,76.3
2025-05-02,86.3,82.4,88,14.5,38.70,72.8
2025-05-03,79.6,79.0,68,12.8,0.10,70.8
2025-05-04,81.9,79.8,60,10.5,0.00,69.1
2025-05-05,77.7,77.6,78,21.8,43.10,69.1
2025-05-06,83.4,78.7,94,23.6,84.20,72.3
2025-05-07,94.2,83.4,84,11.8,3.40,74.2
2025-05-08,88.2,81.1,86,11.7,15.00,72.7
2025-05-09,83.1,80.1,72,16.0,7.60,72.1
2025-05-10,81.3,79.3,72,16.6,0.60,70.6
2025-05-11,74.9,77.4,64,15.3,0.20,68.3
2025-05-12,86.6,83.2,69,12.9,0.00,70.9
2025-05-13,96.7,91.9,72,19.3,0.00,79.0
2025-05-14,97.0,93.2,65,21.0,0.00,81.7
2025-05-15,99.5,93.7,73,21.4,0.00,82.8
2025-05-16,98.8,94.7,72,20.7,0.60,84.6
2025-05-17,100.8,94.7,74,19.1,0.00,83.8
2025-05-18,99.1,93.0,72,20.8,0.10,83.8
2025-05-19,95.3,90.3,74,26.5,1.00,83.2
2025-05-20,101.6,91.7,77,15.2,4.80,83.3
2025-05-21,94.5,85.6,70,12.9,3.10,79.0
2025-05-22,98.7,88.8,83,15.2,0.20,80.1
2025-05-23,99.8,88.6,86,16.3,2.90,80.4
2025-05-24,98.6,87.2,84,18.5,3.70,81.3
2025-05-25,97.7,89.6,81,18.8,2.00,81.7
2025-05-26,97.9,87.4,87,16.7,52.60,78.8
2025-05-27,97.9,87.0,83,19.5,1.90,77.7
2025-05-28,92.7,80.4,90,16.6,23.90,75.1
2025-05-29,99.3,88.2,81,7.7,0.40,79.3
2025-05-30,91.3,82.1,88,11.5,13.10,77.8
2025-05-31,97.2,88.2,76,11.1,0.10,79.4
2025-06-01,100.2,88.5,81,12.8,0.20,79.7
2025-06-02,100.2,90.5,75,16.9,1.50,81.7
2025-06-03,95.1,89.1,72,19.5,2.10,82.3
2025-06-04,101.1,90.3,76,12.7,2.80,82.1
2025-06-05,101.5,91.5,74,14.0,0.30,83.6
2025-06-06,99.7,91.0,76,15.8,1.40,83.9
2025-06-07,101.8,94.5,71,18.5,0.30,85.5
2025-06-08,104.8,96.5,71,18.5,0.10,86.0
2025-06-09,102.3,90.5,79,15.7,11.60,82.5
2025-06-10,95.8,87.5,81,18.1,4.90,81.1
2025-06-11,91.9,85.3,86,15.9,31.30,78.9
2025-06-12,90.0,82.9,89,18.4,39.80,76.1
2025-06-13,97.3,85.6,85,14.5,11.00,79.0
2025-06-14,97.6,86.6,85,15.7,11.00,79.8
2025-06-15,96.0,85.1,89,12.6,23.50,79.2
2025-06-16,95.5,84.8,88,11.1,10.20,78.1
2025-06-17,100.6,87.6,84,16.4,1.00,81.4
2025-06-18,97.8,87.2,80,16.4,1.70,82.2
2025-06-19,102.4,90.0,81,12.4,1.20,82.9
2025-06-20,99.4,89.2,80,14.5,1.80,83.2
2025-06-21,98.9,92.0,73,17.3,0.10,84.0
2025-06-22,95.7,87.6,77,15.8,5.40,82.6
2025-06-23,102.5,91.3,74,14.9,1.50,83.7
2025-06-24,101.7,91.2,76,12.5,2.90,82.3
2025-06-25,93.8,85.0,86,12.9,12.10,78.5
2025-06-26,99.8,89.4,82,11.4,1.70,80.9
2025-06-27,99.7,88.5,80,11.2,0.60,81.4
2025-06-28,99.5,89.9,75,14.0,0.30,83.0
2025-06-29,97.5,86.7,82,15.8,4.50,81.2
2025-06-30,101.1,90.4,80,13.2,2.40,81.7
2025-07-01,102.9,91.5,77,9.7,0.00,83.2
2025-07-02,102.6,94.0,72,12.1,0.00,84.3
2025-07-03,100.3,91.0,78,12.8,1.40,83.5
2025-07-04,96.7,88.3,83,12.4,4.00,82.5
2025-07-05,98.1,90.2,76,15.9,6.20,83.1
2025-07-06,101.2,93.2,72,15.4,0.20,84.2
2025-07-07,98.3,88.6,84,16.4,10.30,81.0
2025-07-08,99.9,86.4,88,16.8,15.70,78.7
2025-07-09,99.0,86.9,86,9.1,13.50,79.2
2025-07-10,103.2,89.2,85,9.9,3.60,81.0
2025-07-11,95.9,85.8,83,18.0,3.50,81.3
2025-07-12,98.9,88.0,84,14.8,5.80,80.4
2025-07-13,100.6,88.9,81,9.9,1.20,82.0
2025-07-14,102.0,88.1,85,14.5,3.10,81.8
2025-07-15,103.7,90.0,82,12.9,1.70,82.7
2025-07-16,102.9,92.5,77,12.9,0.00,84.0
2025-07-17,96.8,87.5,82,7.4,0.00,81.6
2025-07-18,100.0,89.0,83,11.4,0.80,81.9
2025-07-19,102.9,92.1,79,14.5,1.90,83.7
2025-07-20,101.6,91.9,78,14.3,1.40,84.3
2025-07-21,104.6,95.2,72,14.3,0.00,85.8
2025-07-22,103.6,96.0,72,15.7,0.10,85.9
2025-07-23,105.8,97.5,69,12.9,0.00,86.5
2025-07-24,105.7,98.7,65,11.6,0.00,87.1
2025-07-25,101.0,87.8,85,10.1,19.00,81.0
2025-07-26,97.9,87.6,82,13.1,2.20,81.4
2025-07-27,101.3,88.9,79,13.0,4.40,83.2
2025-07-28,104.3,95.3,68,9.6,0.00,85.7
2025-07-29,107.8,99.4,62,10.7,0.00,87.6
2025-07-30,108.0,99.0,58,9.4,0.00,88.4
2025-07-31,101.3,90.0,70,10.7,4.20,84.0
2025-08-01,95.1,86.7,80,12.6,5.10,81.4
2025-08-02,101.7,90.6,79,7.1,2.70,83.6
2025-08-03,103.5,90.3,79,7.3,4.80,82.3
2025-08-04,102.5,91.5,78,9.2,11.40,82.6
2025-08-05,101.0,91.6,76,12.4,2.00,82.7
2025-08-06,105.9,94.5,77,10.1,3.20,83.7
2025-08-07,105.9,95.1,74,12.5,0.60,84.6
2025-08-08,105.0,94.8,72,10.4,0.20,85.2
2025-08-09,102.6,92.7,70,11.7,0.40,84.7
2025-08-10,102.0,92.5,70,12.5,0.40,84.4
2025-08-11,100.8,89.2,78,9.8,17.90,81.7
2025-08-12,103.9,92.9,75,8.3,0.90,83.9
2025-08-13,106.0,94.4,74,8.7,0.80,84.9
2025-08-14,106.2,95.0,72,12.5,0.40,85.5
2025-08-15,100.8,89.4,78,15.4,5.20,84.0
2025-08-16,103.7,92.8,77,10.0,2.70,84.5
2025-08-17,106.5,95.5,73,10.1,0.00,85.9
2025-08-18,108.2,99.1,61,12.5,0.50,88.1
2025-08-19,102.5,90.9,80,9.8,6.20,82.6
2025-08-20,107.1,94.6,77,9.8,0.70,83.5
2025-08-21,102.8,89.8,82,10.6,12.30,81.0
2025-08-22,97.6,86.0,87,8.5,17.10,78.7
2025-08-23,100.2,89.1,82,8.9,2.00,80.2
2025-08-24,102.2,91.9,73,6.0,0.00,83.2
2025-08-25,99.4,92.4,66,11.0,0.00,83.6
2025-08-26,102.2,92.6,73,11.3,1.60,83.1
2025-08-27,100.5,88.9,82,9.8,2.80,81.9
2025-08-28,100.9,91.1,77,11.6,0.30,83.4
2025-08-29,104.9,93.4,75,11.1,0.80,84.7
2025-08-30,104.9,91.6,81,10.0,1.90,82.6
2025-08-31,98.5,87.8,86,8.5,22.60,79.9
2025-09-01,98.0,87.8,83,8.3,8.60,79.4
2025-09-02,100.1,91.9,73,9.0,1.10,81.8
2025-09-03,100.6,94.6,63,9.2,0.00,84.6
2025-09-04,102.2,96.0,65,13.5,0.00,84.6
2025-09-05,102.1,94.3,70,13.9,0.00,85.0
2025-09-06,95.1,87.9,73,9.1,2.50,82.2
2025-09-07,90.8,82.3,83,13.0,33.70,77.6
2025-09-08,88.4,84.7,62,11.4,0.10,76.9
2025-09-09,91.5,86.4,60,8.7,0.00,75.9
2025-09-10,97.4,91.5,62,10.3,0.00,79.5
2025-09-11,98.2,89.5,76,11.4,1.30,82.0
2025-09-12,97.8,90.6,71,10.9,0.00,81.6
2025-09-13,97.4,91.0,71,10.1,0.00,81.3
2025-09-14,98.0,91.1,69,8.6,0.00,81.6
2025-09-15,96.5,89.5,68,12.5,0.00,81.7
2025-09-16,97.0,92.8,58,9.7,0.00,82.9
2025-09-17,100.1,93.2,64,12.1,0.00,82.9
2025-09-18,98.2,90.8,68,12.6,0.10,82.1
2025-09-19,95.5,88.9,68,9.6,0.20,81.7
2025-09-20,97.4,89.1,78,11.2,0.80,80.8
2025-09-21,96.1,87.0,79,15.1,2.50,79.9
2025-09-22,95.8,86.8,80,13.7,1.80,80.4
2025-09-23,99.9,89.5,82,13.0,0.90,81.6
2025-09-24,100.2,89.0,86,12.0,32.60,80.4
2025-09-25,92.9,88.7,73,11.4,0.70,79.6
2025-09-26,89.8,86.9,63,7.4,0.00,77.4
2025-09-27,90.4,86.5,63,9.8,0.00,76.5
2025-09-28,90.9,88.8,53,9.0,0.00,78.4
2025-09-29,93.6,90.5,51,8.0,0.00,79.5
2025-09-30,96.1,92.6,52,8.6,0.00,82.4
