latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.629173,-121.46939,22.0,-25200,America/Los_Angeles,GMT-7

time,apparent_temperature_max (°F),temperature_2m_max (°F),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),temperature_2m_mean (°F)
2025-04-12,76.5,75.9,57,12.0,0.00,63.6
2025-04-13,79.0,83.8,46,18.2,0.00,68.2
2025-04-14,84.9,86.3,39,10.8,0.00,69.4
2025-04-15,72.3,74.2,63,14.0,0.00,62.3
2025-04-16,72.3,73.0,61,16.6,0.00,59.9
2025-04-17,72.1,73.8,61,11.7,0.00,61.2
2025-04-18,74.1,80.4,51,18.8,0.00,64.4
2025-04-19,74.9,77.4,51,12.2,0.00,62.9
2025-04-20,80.4,81.6,59,11.0,0.00,64.5
2025-04-21,83.9,84.7,52,10.2,0.00,68.2
2025-04-22,84.0,83.8,53,15.4,0.00,68.4
2025-04-23,73.3,74.5,59,15.7,0.00,60.8
2025-04-24,69.8,70.8,64,15.1,0.00,58.3
2025-04-25,57.3,63.9,57,17.6,0.00,56.9
2025-04-26,58.4,61.3,71,8.8,5.90,54.4
2025-04-27,58.9,61.1,80,10.9,2.90,54.7
2025-04-28,75.1,76.1,68,11.1,0.00,61.1
2025-04-29,83.3,84.1,59,10.7,0.00,67.2
2025-04-30,87.9,87.9,46,10.9,0.00,72.2
2025-05-01,89.8,89.2,54,15.3,0.00,69.1
2025-05-02,79.9,80.6,60,15.5,0.00,64.0
2025-05-03,76.5,77.2,58,15.1,0.00,64.0
2025-05-04,78.0,83.5,38,21.1,0.00,69.5
2025-05-05,78.7,87.8,18,27.1,0.00,75.4
2025-05-06,85.3,89.9,23,16.2,0.00,75.8
2025-05-07,78.9,80.5,59,13.5,0.00,65.7
2025-05-08,90.7,90.5,50,10.2,0.00,71.5
2025-05-09,95.8,96.2,34,7.9,0.00,79.5
2025-05-10,95.1,97.4,29,17.1,0.00,80.5
2025-05-11,72.7,77.5,38,22.2,0.00,67.7
2025-05-12,63.2,68.7,61,22.9,2.90,59.4
2025-05-13,72.2,73.4,54,10.8,0.30,62.8
2025-05-14,79.6,81.9,46,13.6,0.00,68.1
2025-05-15,85.8,87.4,42,17.5,0.00,72.2
2025-05-16,89.8,90.0,43,16.3,0.00,73.4
2025-05-17,80.1,78.6,48,16.6,0.00,68.4
2025-05-18,78.5,84.7,35,20.4,0.00,71.8
2025-05-19,87.8,91.1,31,16.1,0.00,77.6
2025-05-20,85.6,90.4,25,13.6,0.00,77.4
2025-05-21,92.0,95.3,33,14.6,0.00,77.9
2025-05-22,85.1,87.7,36,18.5,0.00,73.0
2025-05-23,81.9,83.0,50,15.7,0.00,67.0
2025-05-24,86.3,86.6,54,16.6,0.00,68.1
2025-05-25,80.5,82.3,55,15.6,0.00,65.4
2025-05-26,84.1,85.5,49,14.8,0.00,68.9
2025-05-27,89.3,90.1,49,13.6,0.00,72.9
2025-05-28,87.2,87.4,52,16.0,0.00,70.1
2025-05-29,93.0,95.9,43,15.5,0.00,74.0
2025-05-30,104.7,104.7,41,10.4,0.00,83.7
2025-05-31,105.7,105.3,33,13.4,0.00,86.4
2025-06-01,89.2,90.1,43,18.0,0.00,74.9
2025-06-02,93.0,93.6,49,16.6,0.00,72.0
2025-06-03,93.1,93.3,52,14.9,0.00,73.1
2025-06-04,97.5,97.6,47,19.6,0.00,75.3
2025-06-05,87.5,87.3,56,14.8,0.00,70.7
2025-06-06,95.4,94.9,52,13.4,0.00,74.1
2025-06-07,98.1,97.3,49,14.2,0.00,75.9
2025-06-08,90.5,90.1,53,14.7,0.00,71.9
2025-06-09,95.4,94.0,54,15.0,0.00,72.8
2025-06-10,90.5,89.8,58,15.3,0.00,70.5
2025-06-11,85.7,86.6,53,16.1,0.00,68.0
2025-06-12,91.7,91.7,50,14.3,0.00,70.3
2025-06-13,86.5,88.9,44,16.1,0.00,71.0
2025-06-14,85.1,88.1,43,12.7,0.00,71.4
2025-06-15,91.9,93.7,42,12.7,0.00,73.8
2025-06-16,88.7,91.0,44,13.9,0.00,72.6
2025-06-17,95.2,97.5,35,13.2,0.00,77.4
2025-06-18,102.9,104.1,36,13.6,0.00,82.9
2025-06-19,87.7,89.8,40,19.5,0.00,74.5
2025-06-20,83.1,86.7,46,19.7,0.00,69.2
2025-06-21,76.7,83.8,25,17.6,0.00,72.4
2025-06-22,85.3,87.1,26,15.8,0.00,75.0
2025-06-23,93.5,96.9,33,16.1,0.00,78.4
2025-06-24,89.8,91.4,48,15.3,0.00,72.5
2025-06-25,92.9,94.6,53,13.5,0.00,72.0
2025-06-26,93.8,94.3,46,13.2,0.00,75.3
2025-06-27,101.3,100.8,39,13.5,0.00,81.6
2025-06-28,102.2,101.8,37,16.2,0.00,83.5
2025-06-29,99.0,98.6,41,14.4,0.00,80.8
2025-06-30,95.4,98.2,45,12.8,0.00,78.1
2025-07-01,100.5,100.3,45,14.4,0.00,79.4
2025-07-02,103.3,100.9,45,15.6,0.00,80.0
2025-07-03,88.9,90.3,44,17.6,0.00,74.5
2025-07-04,85.8,89.2,43,17.7,0.00,72.3
2025-07-05,90.7,92.1,45,13.5,0.00,72.7
2025-07-06,95.7,96.8,41,14.5,0.00,77.0
2025-07-07,93.8,95.0,46,16.8,0.00,75.6
2025-07-08,87.6,89.0,49,14.3,0.00,73.2
2025-07-09,95.8,95.8,48,11.0,0.00,76.3
2025-07-10,104.3,104.5,37,15.3,0.00,84.1
2025-07-11,105.5,105.1,35,12.8,0.00,85.8
2025-07-12,100.0,98.5,49,15.0,0.00,78.9
2025-07-13,98.4,97.7,50,13.2,0.00,77.1
2025-07-14,101.8,101.7,47,14.2,0.00,78.8
2025-07-15,89.8,90.1,57,17.6,0.00,72.0
2025-07-16,86.5,85.9,60,15.4,0.00,70.0
2025-07-17,91.7,92.0,54,13.7,0.00,72.6
2025-07-18,97.2,96.8,49,13.2,0.00,75.6
2025-07-19,96.6,97.0,51,13.5,0.00,74.2
2025-07-20,94.7,94.4,58,16.3,0.00,71.6
2025-07-21,82.5,82.9,60,17.8,0.70,68.6
2025-07-22,81.5,82.9,62,15.1,3.30,68.3
2025-07-23,87.0,87.2,56,14.5,0.00,70.6
2025-07-24,89.7,89.5,53,14.3,0.00,72.6
2025-07-25,85.5,87.3,59,16.5,0.00,69.9
2025-07-26,85.7,85.3,62,14.9,0.00,68.6
2025-07-27,90.1,89.1,59,13.8,0.00,70.6
2025-07-28,96.4,94.6,53,15.6,0.00,75.0
2025-07-29,96.7,97.2,44,14.7,0.00,77.7
2025-07-30,91.0,90.6,58,14.7,0.00,72.3
2025-07-31,96.8,96.4,55,13.1,0.00,75.5
2025-08-01,97.8,96.5,53,14.4,0.00,75.8
2025-08-02,97.5,96.3,52,12.7,0.00,76.0
2025-08-03,93.5,93.6,48,14.7,0.00,75.8
2025-08-04,92.5,93.3,41,14.0,0.00,75.5
2025-08-05,90.8,92.2,43,12.8,0.00,75.3
2025-08-06,97.6,99.0,38,9.8,0.00,80.7
2025-08-07,99.4,99.5,37,13.4,0.00,83.8
2025-08-08,103.7,103.6,36,12.2,0.00,85.5
2025-08-09,105.9,105.5,37,14.2,0.00,86.6
2025-08-10,104.9,104.7,43,13.0,0.00,82.7
2025-08-11,100.1,98.9,49,14.3,0.00,77.9
2025-08-12,94.5,93.7,57,14.7,0.00,73.8
2025-08-13,92.4,91.3,61,15.9,0.00,72.2
2025-08-14,95.4,94.9,57,15.5,0.00,74.0
2025-08-15,99.2,98.7,47,15.3,0.00,78.9
2025-08-16,90.7,88.4,61,14.9,0.00,74.9
2025-08-17,84.3,86.5,54,16.1,0.00,72.7
2025-08-18,88.9,90.3,46,13.6,0.00,73.4
2025-08-19,93.2,95.2,39,14.9,0.00,76.9
2025-08-20,98.3,102.2,37,12.3,0.00,81.4
2025-08-21,104.4,106.3,30,14.2,0.00,87.3
2025-08-22,103.0,104.2,34,10.8,0.00,85.5
2025-08-23,102.9,103.2,37,16.3,0.00,83.4
2025-08-24,100.0,100.1,45,13.3,0.00,79.8
2025-08-25,101.4,100.8,48,12.4,0.00,79.1
2025-08-26,93.6,95.8,46,19.2,0.00,78.3
2025-08-27,92.0,92.8,45,13.8,0.00,77.4
2025-08-28,97.3,99.1,40,12.6,0.00,79.0
2025-08-29,97.6,98.4,46,11.4,0.00,77.9
2025-08-30,103.3,103.0,35,11.3,0.00,84.0
2025-08-31,100.2,103.6,23,13.9,0.00,87.3
2025-09-01,104.9,105.6,33,8.8,0.00,86.5
2025-09-02,104.6,103.6,37,19.2,0.10,83.8
2025-09-03,96.9,98.3,46,12.7,0.00,79.3
2025-09-04,91.1,91.6,55,15.5,0.00,73.9
2025-09-05,89.6,89.0,62,13.4,0.00,71.4
2025-09-06,85.8,86.6,62,14.5,0.00,71.0
2025-09-07,86.9,88.3,56,11.7,0.00,73.1
2025-09-08,84.2,84.2,58,14.9,0.00,73.3
2025-09-09,79.3,80.3,64,14.6,0.10,72.1
2025-09-10,80.9,80.9,66,11.7,1.20,70.6
2025-09-11,87.3,84.7,61,8.9,0.00,72.4
2025-09-12,90.6,90.7,56,15.6,0.00,75.8
2025-09-13,90.1,89.7,59,13.2,0.00,73.6
2025-09-14,89.3,89.8,55,13.0,0.00,73.9
2025-09-15,92.7,93.9,49,5.7,0.00,78.3
2025-09-16,96.8,97.4,33,5.8,0.00,82.4
2025-09-17,97.8,100.0,32,10.0,0.00,84.5
2025-09-18,93.6,95.1,36,17.5,0.00,81.4
2025-09-19,86.8,84.7,57,10.8,0.00,75.0
2025-09-20,91.7,90.2,55,9.2,0.00,77.9
2025-09-21,94.3,93.3,51,11.6,0.00,78.7
2025-09-22,94.0,97.1,41,8.5,0.00,81.8
2025-09-23,95.5,100.3,31,8.3,0.00,84.5
2025-09-24,88.6,90.3,47,18.2,0.30,77.7
2025-09-25,90.8,91.4,53,14.4,0.00,77.1
2025-09-26,92.1,94.2,53,12.4,0.00,74.6
2025-09-27,83.5,84.7,53,15.6,0.00,72.3
2025-09-28,77.2,77.6,66,11.5,0.00,68.7
2025-09-29,75.7,76.8,65,14.2,0.30,69.3
2025-09-30,75.5,78.1,67,17.6,1.00,68.4
