latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.059753,-118.2375,91.0,-25200,America/Los_Angeles,GMT-7

time,apparent_temperature_max (°F),temperature_2m_max (°F),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),temperature_2m_mean (°F)
2025-02-20,70.8,71.3,76,6.8,0.00,57.1
2025-02-21,70.8,73.4,64,8.1,0.00,57.7
2025-02-22,73.5,75.7,61,4.7,0.00,58.5
2025-02-23,76.6,77.7,58,10.3,0.00,60.2
2025-02-24,75.3,75.5,57,8.5,0.00,62.4
2025-02-25,74.0,73.9,67,7.7,0.00,59.8
2025-02-26,78.4,79.1,66,5.7,0.00,60.9
2025-02-27,74.7,77.6,53,8.0,0.00,62.1
2025-02-28,71.7,74.5,57,13.7,0.00,60.4
2025-03-01,65.3,65.6,82,12.0,0.40,56.6
2025-03-02,58.0,62.8,75,19.7,1.40,55.7
2025-03-03,59.8,66.0,58,15.1,0.00,54.1
2025-03-04,67.3,69.3,61,14.0,0.00,56.4
2025-03-05,54.6,56.1,90,10.9,18.80,52.8
2025-03-06,49.3,54.4,82,18.0,7.10,49.0
2025-03-07,59.5,63.8,72,12.3,0.10,50.2
2025-03-08,65.8,65.1,73,6.4,0.00,51.9
2025-03-09,71.1,72.6,64,9.6,0.00,56.1
2025-03-10,69.6,72.1,52,11.0,0.00,57.9
2025-03-11,57.4,61.6,66,16.5,3.00,55.6
2025-03-12,60.6,63.8,78,15.5,3.20,56.3
2025-03-13,51.2,55.9,78,19.8,22.60,51.9
2025-03-14,47.9,50.9,81,14.3,2.60,46.9
2025-03-15,63.6,63.6,71,13.0,0.00,53.2
2025-03-16,67.6,67.5,70,9.1,0.00,55.1
2025-03-17,66.9,65.4,81,12.2,0.40,54.7
2025-03-18,62.7,68.4,59,17.4,0.00,55.3
2025-03-19,75.8,77.0,49,11.5,0.00,59.7
2025-03-20,75.5,78.6,40,13.9,0.00,62.1
2025-03-21,77.0,78.6,51,12.3,0.00,61.7
2025-03-22,76.1,77.4,56,14.5,0.00,63.0
2025-03-23,79.2,78.1,64,9.4,0.00,63.0
2025-03-24,90.2,91.0,62,11.8,0.00,67.1
2025-03-25,83.2,81.2,72,12.9,0.00,63.0
2025-03-26,69.2,68.5,76,12.5,0.00,58.7
2025-03-27,71.6,72.0,75,15.4,0.00,59.3
2025-03-28,71.5,73.0,67,17.0,0.00,61.3
2025-03-29,69.1,70.4,69,12.7,0.00,60.1
2025-03-30,61.3,64.9,71,12.5,1.10,58.1
2025-03-31,67.9,68.6,79,13.7,2.10,59.8
2025-04-01,62.8,67.4,62,19.7,0.10,57.6
2025-04-02,63.0,68.3,51,20.0,0.30,57.1
2025-04-03,70.2,70.1,57,15.5,0.70,56.9
2025-04-04,72.0,75.2,51,21.6,0.00,59.2
2025-04-05,79.5,83.1,34,18.7,0.00,65.0
2025-04-06,81.6,84.7,31,14.8,0.00,66.0
2025-04-07,81.7,82.5,43,11.4,0.00,66.2
2025-04-08,82.0,82.4,51,12.1,0.00,67.1
2025-04-09,86.5,86.3,54,12.9,0.00,69.0
2025-04-10,88.3,87.6,57,12.4,0.00,68.9
2025-04-11,86.7,86.5,57,12.4,0.00,69.6
2025-04-12,80.9,79.5,69,11.1,0.00,65.1
2025-04-13,77.9,76.7,69,11.6,0.00,63.2
2025-04-14,75.1,73.8,71,13.2,0.00,60.6
2025-04-15,69.9,69.8,68,12.3,0.00,59.0
2025-04-16,64.9,68.1,64,12.5,0.00,59.4
2025-04-17,60.1,63.2,67,11.5,0.00,58.7
2025-04-18,62.1,65.1,68,12.1,0.00,58.9
2025-04-19,74.7,74.8,59,13.0,0.00,61.7
2025-04-20,78.1,78.3,55,13.2,0.00,64.0
2025-04-21,76.8,75.7,68,13.4,0.00,61.8
2025-04-22,72.4,71.7,69,11.9,0.00,60.2
2025-04-23,70.6,70.2,66,12.0,0.00,60.6
2025-04-24,72.0,71.1,63,12.9,0.30,61.4
2025-04-25,62.0,65.8,63,14.8,0.80,59.0
2025-04-26,59.1,60.5,70,14.5,6.10,55.3
2025-04-27,60.1,63.2,70,10.7,0.10,56.1
2025-04-28,73.9,72.4,67,12.8,0.00,60.2
2025-04-29,81.0,78.7,66,13.3,0.00,62.8
2025-04-30,78.3,76.6,71,12.8,0.00,62.2
2025-05-01,76.3,74.0,71,13.0,0.00,61.8
2025-05-02,77.5,75.3,72,10.9,0.00,62.7
2025-05-03,75.0,74.1,71,13.6,0.00,62.7
2025-05-04,66.6,68.1,68,10.7,0.30,61.5
2025-05-05,74.8,73.6,65,11.9,0.10,63.2
2025-05-06,71.0,71.3,69,10.2,0.40,62.5
2025-05-07,78.9,76.2,64,11.4,0.00,65.0
2025-05-08,86.9,84.3,60,11.3,0.00,68.8
2025-05-09,98.5,97.2,44,13.0,0.00,78.3
2025-05-10,102.9,103.3,39,14.1,0.00,82.4
2025-05-11,96.2,95.8,44,12.9,0.00,78.2
2025-05-12,78.1,76.6,64,13.7,0.00,66.2
2025-05-13,73.4,74.7,55,12.5,0.00,64.0
2025-05-14,76.5,75.3,58,14.8,0.00,64.3
2025-05-15,81.0,79.2,64,12.9,0.00,65.6
2025-05-16,78.3,76.2,69,12.6,0.00,64.3
2025-05-17,65.3,67.7,70,11.7,0.70,61.8
2025-05-18,79.1,77.2,67,18.2,0.00,64.1
2025-05-19,85.6,82.6,60,11.9,0.00,68.1
2025-05-20,92.4,90.0,47,12.0,0.00,74.2
2025-05-21,92.9,91.3,48,14.8,0.00,75.1
2025-05-22,88.5,86.9,59,11.5,0.00,72.3
2025-05-23,83.5,80.5,67,11.8,0.00,68.0
2025-05-24,78.7,76.8,63,11.8,0.00,67.0
2025-05-25,79.1,76.7,65,12.3,0.00,66.2
2025-05-26,82.0,79.0,68,12.1,0.00,66.4
2025-05-27,84.9,81.3,68,14.3,0.00,67.4
2025-05-28,78.6,76.7,69,15.6,0.00,65.8
2025-05-29,84.8,80.8,63,11.8,0.00,68.4
2025-05-30,98.9,95.5,59,11.8,0.00,74.3
2025-05-31,94.0,91.0,63,13.6,0.00,74.1
2025-06-01,85.1,85.4,62,14.8,0.00,72.1
2025-06-02,82.6,79.1,68,12.9,0.00,68.3
2025-06-03,77.5,74.7,76,12.1,4.60,65.5
2025-06-04,77.3,73.4,79,12.0,0.00,64.3
2025-06-05,77.4,73.9,74,12.1,0.00,65.2
2025-06-06,81.3,77.5,73,13.4,0.00,65.8
2025-06-07,80.9,77.5,71,12.8,0.00,66.1
2025-06-08,81.8,78.1,75,10.9,0.00,65.3
2025-06-09,84.3,80.3,71,11.1,0.00,67.4
2025-06-10,88.2,83.6,70,12.3,0.00,68.3
2025-06-11,88.9,84.4,70,12.1,0.00,69.1
2025-06-12,87.5,83.5,69,11.7,0.00,69.2
2025-06-13,87.2,82.9,68,12.4,0.00,68.8
2025-06-14,91.5,87.4,66,12.8,0.00,71.2
2025-06-15,96.8,93.7,59,12.1,0.00,74.5
2025-06-16,94.5,91.8,54,11.0,0.00,75.5
2025-06-17,94.8,92.0,49,12.1,0.00,76.5
2025-06-18,94.1,91.0,54,13.0,0.00,76.3
2025-06-19,88.7,84.5,67,12.9,0.00,70.8
2025-06-20,86.1,81.9,67,11.9,0.00,69.6
2025-06-21,82.5,80.1,63,13.1,0.00,68.7
2025-06-22,86.1,82.6,60,14.4,0.00,69.9
2025-06-23,83.3,80.4,64,11.7,0.00,69.5
2025-06-24,81.9,79.0,68,13.3,0.00,67.3
2025-06-25,87.4,83.5,67,12.9,0.00,69.5
2025-06-26,89.0,84.7,69,12.4,0.00,70.1
2025-06-27,91.0,87.3,66,12.9,0.00,71.6
2025-06-28,91.8,89.2,62,12.5,0.00,72.7
2025-06-29,91.8,88.4,64,12.1,0.00,72.3
2025-06-30,90.8,86.9,67,14.3,0.00,71.2
2025-07-01,86.3,83.1,69,11.8,0.00,69.2
2025-07-02,85.4,81.8,68,12.6,0.00,68.7
2025-07-03,87.1,83.8,65,11.6,0.00,70.4
2025-07-04,90.5,86.2,64,12.4,0.00,72.4
2025-07-05,92.2,90.3,60,12.1,0.00,73.9
2025-07-06,90.1,87.5,61,12.3,0.00,72.4
2025-07-07,87.1,84.2,63,11.6,0.00,70.7
2025-07-08,90.9,88.0,57,12.8,0.00,73.0
2025-07-09,96.9,93.8,53,12.2,0.00,76.2
2025-07-10,97.4,93.4,56,12.1,0.00,76.7
2025-07-11,91.1,86.7,65,10.5,0.00,72.8
2025-07-12,90.0,85.0,69,11.1,0.00,71.1
2025-07-13,87.3,82.6,72,11.8,0.00,69.9
2025-07-14,88.3,84.2,70,13.0,0.00,69.7
2025-07-15,87.6,83.4,67,11.3,0.00,70.0
2025-07-16,87.1,83.8,64,11.4,0.00,70.8
2025-07-17,87.9,84.3,64,12.6,0.00,71.6
2025-07-18,87.1,82.9,66,12.4,0.00,72.0
2025-07-19,88.4,83.0,70,12.7,0.00,71.6
2025-07-20,87.5,82.5,69,12.0,0.00,71.4
2025-07-21,85.3,82.0,66,11.0,0.00,71.3
2025-07-22,85.7,81.1,66,12.1,0.20,71.2
2025-07-23,87.1,82.9,64,12.8,0.00,71.6
2025-07-24,87.5,84.6,66,13.2,0.00,71.0
2025-07-25,84.7,82.0,68,13.6,0.00,69.5
2025-07-26,82.6,79.4,64,11.4,0.00,69.4
2025-07-27,85.0,82.0,65,12.7,0.00,70.3
2025-07-28,86.9,83.1,69,12.6,0.00,69.9
2025-07-29,90.4,86.2,68,14.3,0.00,70.6
2025-07-30,92.4,88.1,66,12.3,0.00,72.5
2025-07-31,93.7,89.5,64,11.8,0.00,73.5
2025-08-01,91.7,87.8,68,11.8,0.00,72.1
2025-08-02,92.6,88.1,67,11.3,0.00,72.2
2025-08-03,94.7,90.3,64,11.8,0.00,73.3
2025-08-04,93.4,89.1,65,9.8,0.00,73.9
2025-08-05,95.9,92.5,60,12.6,0.00,75.8
2025-08-06,97.7,95.8,56,10.6,0.00,78.0
2025-08-07,102.8,101.2,50,13.6,0.00,79.7
2025-08-08,100.6,95.9,58,11.8,0.00,77.3
2025-08-09,92.7,87.8,64,11.8,0.00,73.5
2025-08-10,94.9,89.8,66,12.2,0.00,73.2
2025-08-11,96.1,91.7,61,11.4,0.00,75.5
2025-08-12,94.0,88.9,66,10.9,0.00,74.4
2025-08-13,91.7,86.6,71,11.0,0.00,72.7
2025-08-14,92.0,86.2,72,12.0,0.00,71.4
2025-08-15,89.2,84.8,68,9.9,0.00,71.8
2025-08-16,87.1,82.7,68,12.6,0.00,71.3
2025-08-17,90.4,85.5,69,13.3,0.00,72.6
2025-08-18,94.1,88.8,68,13.1,0.00,74.7
2025-08-19,95.5,92.3,64,12.9,0.00,75.9
2025-08-20,98.0,95.5,54,12.2,0.00,79.1
2025-08-21,101.2,98.9,51,12.1,0.00,81.9
2025-08-22,103.5,101.8,49,14.1,0.00,82.5
2025-08-23,98.3,94.1,54,13.5,0.00,81.2
2025-08-24,99.4,95.4,57,13.4,0.00,80.2
2025-08-25,98.7,93.4,61,12.9,0.00,78.3
2025-08-26,94.5,88.7,65,12.5,0.00,75.5
2025-08-27,96.5,93.9,58,13.9,0.00,76.4
2025-08-28,87.2,89.2,50,12.5,0.00,77.8
2025-08-29,96.5,94.9,43,14.3,0.00,79.2
2025-08-30,97.8,96.4,48,15.0,0.00,79.7
2025-08-31,100.8,96.8,59,13.7,0.00,79.3
2025-09-01,98.8,94.5,60,14.0,0.00,78.5
2025-09-02,98.0,94.3,58,14.1,0.00,81.2
2025-09-03,101.3,97.0,54,13.7,0.00,81.4
2025-09-04,98.1,93.7,61,13.4,0.00,78.3
2025-09-05,94.2,91.0,66,10.8,0.00,75.1
2025-09-06,95.2,92.0,63,11.1,0.00,75.6
2025-09-07,96.4,95.2,53,12.0,0.00,78.2
2025-09-08,93.3,89.9,58,12.0,0.00,75.6
2025-09-09,88.4,85.3,71,11.3,0.00,72.3
2025-09-10,84.8,82.2,66,12.5,0.00,72.1
2025-09-11,84.0,82.9,69,11.9,0.00,71.8
2025-09-12,88.0,85.9,69,13.6,0.00,72.2
2025-09-13,88.6,84.4,71,13.0,0.00,72.1
2025-09-14,91.9,88.1,72,12.4,0.00,72.4
2025-09-15,95.9,92.3,68,11.6,0.00,75.3
2025-09-16,98.2,95.0,61,10.8,0.00,78.0
2025-09-17,96.1,92.6,61,14.5,0.00,78.1
2025-09-18,89.1,81.3,82,8.9,24.60,73.9
2025-09-19,87.3,81.4,85,11.5,0.60,73.1
2025-09-20,90.5,82.0,87,10.0,0.00,71.4
2025-09-21,86.4,80.9,85,7.2,0.00,70.6
2025-09-22,92.7,86.0,78,10.6,0.00,72.5
2025-09-23,95.3,90.5,71,13.5,0.00,75.2
2025-09-24,91.5,87.3,71,13.3,0.00,75.7
2025-09-25,88.9,84.9,76,13.1,0.00,72.1
2025-09-26,83.0,81.6,71,12.0,0.00,70.9
2025-09-27,80.8,80.3,70,10.6,0.00,71.0
2025-09-28,83.6,82.2,68,12.2,0.00,71.6
2025-09-29,85.1,82.1,70,13.1,0.00,70.6
2025-09-30,80.1,79.2,68,12.5,0.00,70.0
