City,max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),doy_sin,doy_cos,pm25_lag_1
Houston,0.37155486557566614,0.0837781642775778,-1.2468620234431875,-0.08947113079282992,0.46942566102706274,-0.18672083438682693,2.488514396173069
LA,3.7821560980771856,0.8988262752254611,-1.4873741733973327,-0.8934798374812483,1.1732765837309798,3.0039687938674486,7.929742916736753
NY,1.9459926616483478,1.0821869549869205,-2.1699110778494575,-0.6031433318954965,1.240434514541443,0.9378703006293773,3.343888425478466
Phoenix,0.001988372506995825,0.6632349033104286,-1.0112042005971844,-0.6075431056491701,0.129816183379801,0.17219881782096508,3.023954919106306
Sacramento,1.0146411760310843,0.32385684895444944,-1.5137487137908923,0.04461627338667134,0.4246635833290947,1.102150006659769,2.4153318675049715
Seattle,2.451385324026768,0.13530073368329473,-1.5949693194637204,-0.8765304922497756,0.4714767343048728,2.2744776545068963,3.6786196337185957
